sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00028061307966709137,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,374.59
0,0.00028061307966709137,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,339.4
1,0.40202257223427296,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,247.31
1,0.40202257223427296,1,NVIDIA GeForce RTX 4090,8.0,22634.0,24564.0,211.76
2,0.8103838805109262,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,213.34
2,0.8103838805109262,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,203.68
3,1.2095498647540808,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,300.38
3,1.2095498647540808,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,300.3
4,1.603899024426937,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,385.67
4,1.603899024426937,1,NVIDIA GeForce RTX 4090,48.0,22634.0,24564.0,360.46
