status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,token_budget_policy,token_budget_candidates,token_budget_target_service_ms,token_budget_arrival_ewma_alpha,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,organization_batch_count,organization_batch_rows_mean,organization_batch_rows_max,organization_batch_cost_units_mean,organization_batch_cost_units_p95,organization_row_cap_hit_ratio,service_quantum_tokens,service_quantum_count,service_quantum_rows_mean,service_quantum_work_mean,service_quantum_work_p95,service_quantum_oversized_rows,model_workers,ray_version,actor_workers_per_endpoint,ray_actor_max_concurrency,ray_worker_num_cpus,ray_worker_num_gpus,endpoint_count,actor_worker_count,actor_worker_submission_counts,actor_worker_routing,actor_pool_slots_per_endpoint,actor_worker_max_running,actor_worker_max_active_work,actor_worker_failures,actor_worker_slot_held_utilization,max_inflight_limit,admission_scope,per_endpoint_inflight_limit,max_active_work_per_endpoint,max_active_work_per_endpoint_seen,shared_credit_coordinator_name,shared_credit_request_limit,shared_credit_work_limit,shared_credit_quantum,shared_credit_job_weight,effective_global_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,submission_granularity,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,checkpoint_b_actor_pool_gate_20260729,formal,1,pool_1x256,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,47484.0,49128.0,38.480000000000004,job_table,321,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions,qwen2.5-7b,300.0,64,0,64,256,token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-7b,qwen2.5-7b,sequential_pending,arrival_order,0.01803,0.04422,0,64,45,326.0,1449.0,1609.0,1609,45,1.422222,3,590.8,1449,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,2,2,32;32,round_robin,256,32;32,13319;13267,0;0,0.056887,256,per_endpoint,256,65536,13319,,0,0,0,1,512,least_queued,none,default;default,0;1,0,static,0,0,0,0,0,0,0,512.0,,0,True,0.001,bounded_requested_workload,request,fixed_timeout,50.0,50.0,experiments/results/checkpoint_b_actor_pool_gate_20260729/000_formal_1_pool_1x256.flush.csv,experiments/results/checkpoint_b_actor_pool_gate_20260729/000_formal_1_pool_1x256.flush.csv,90,experiments/results/checkpoint_b_actor_pool_gate_20260729/000_formal_1_pool_1x256.submissions.csv,64,experiments/results/checkpoint_b_actor_pool_gate_20260729/000_formal_1_pool_1x256.resources.csv,45,0.25,ok,71.11111111111111,100.0,100.0,100.0,0.28888888888888886,47484.0,47484.0,96.65363947239864,96.65363947239864,436.312,709.12,6777.918533871175,280.04456199112406,14.71111111111111,15.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0234628554414173,0.01578085454816136,0.06684531785023073,0.07101384546672618,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.06789633730823084,experiments/results/checkpoint_b_actor_pool_gate_20260729/000_formal_1_pool_1x256.requests.csv,64,7.731274,10.636525,10.817395,30000.0,0.0,4.080002,64,256.0,256.0,256.0,64,0.3125,0.6875,request,none,0,64,64,64,24203,1,1,1.0,56,1431,378.171875,278.0,1323.0,4.255193,5.170819,5.219568,ok,10714,13489,64,167502272774144.0,3.719982,3.4e-05,3.689008,0.115668,3.57334,0,0,0.0,0.535488,0.0,0.535488,0.0,0.0,0.0,none,0.0,0.0,,253.133086,11.828274,14.951694,0.141683,0.0,0.0,0.009062,1.4e-05,15.686265,4.08,1542.942
ok,checkpoint_b_actor_pool_gate_20260729,formal,1,pool_4x64,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,47484.0,49128.0,127.43,job_table,322,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions,qwen2.5-7b,300.0,64,0,64,256,token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-7b,qwen2.5-7b,sequential_pending,arrival_order,0.01803,0.04422,0,64,45,326.0,1449.0,1609.0,1609,45,1.422222,3,590.8,1449,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,4,64,0.125,0,2,8,8;8;8;8;8;8;8;8,round_robin,256,8;8;8;8;8;8;8;8,3391;2345;3750;3833;4536;2851;2331;3549,0;0;0;0;0;0;0;0,0.056828,256,per_endpoint,256,65536,13319,,0,0,0,1,512,least_queued,none,default;default,0;1,0,static,0,0,0,0,0,0,0,512.0,,0,True,0.001,bounded_requested_workload,request,fixed_timeout,50.0,50.0,experiments/results/checkpoint_b_actor_pool_gate_20260729/001_formal_1_pool_4x64.flush.csv,experiments/results/checkpoint_b_actor_pool_gate_20260729/001_formal_1_pool_4x64.flush.csv,90,experiments/results/checkpoint_b_actor_pool_gate_20260729/001_formal_1_pool_4x64.submissions.csv,64,experiments/results/checkpoint_b_actor_pool_gate_20260729/001_formal_1_pool_4x64.resources.csv,50,0.25,ok,78.0,100.0,100.0,100.0,0.22,47484.0,47484.0,96.65363947239864,96.65363947239864,495.1236,696.06,8699.687719010117,359.0164955022333,12.88,11.0,28.0,28.0,0.0,0.0,0.0,0.0,0.02115527765371446,0.014887598630340948,0.06327229417894897,0.06714306982283758,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.06796760258848211,experiments/results/checkpoint_b_actor_pool_gate_20260729/001_formal_1_pool_4x64.requests.csv,64,7.728718,10.633771,10.813475,30000.0,0.0,3.637893,64,256.0,256.0,256.0,64,0.3125,0.6875,request,none,0,64,64,64,24232,1,1,1.0,56,1446,378.625,278.0,1323.0,4.217206,4.636632,4.663353,ok,10714,13518,64,167715500789760.0,3.613452,1.9e-05,3.601123,0.045968,3.555155,0,0,0.0,2.444686,0.0,2.444686,0.0,0.0,0.0,none,0.0,0.0,,232.818157,13.996459,14.955031,0.13518,0.0,0.0,0.007508,2.4e-05,17.592603,3.638,1377.397
ok,checkpoint_b_actor_pool_gate_20260729,formal,1,pool_2x128,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,47484.0,49128.0,130.28,job_table,323,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions,qwen2.5-7b,300.0,64,0,64,256,token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-7b,qwen2.5-7b,sequential_pending,arrival_order,0.01803,0.04422,0,64,45,326.0,1449.0,1609.0,1609,45,1.422222,3,590.8,1449,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,2,128,0.25,0,2,4,16;16;16;16,round_robin,256,16;16;16;16,7141;6178;6867;6400,0;0;0;0,0.056827,256,per_endpoint,256,65536,13319,,0,0,0,1,512,least_queued,none,default;default,0;1,0,static,0,0,0,0,0,0,0,512.0,,0,True,0.001,bounded_requested_workload,request,fixed_timeout,50.0,50.0,experiments/results/checkpoint_b_actor_pool_gate_20260729/002_formal_1_pool_2x128.flush.csv,experiments/results/checkpoint_b_actor_pool_gate_20260729/002_formal_1_pool_2x128.flush.csv,90,experiments/results/checkpoint_b_actor_pool_gate_20260729/002_formal_1_pool_2x128.submissions.csv,64,experiments/results/checkpoint_b_actor_pool_gate_20260729/002_formal_1_pool_2x128.resources.csv,50,0.25,ok,78.0,100.0,100.0,100.0,0.22,47484.0,47484.0,96.65363947239864,96.65363947239864,496.5934,695.1600000000001,8884.593663245438,366.5110211313658,12.38,11.0,28.0,28.0,0.0,0.0,0.0,0.0,0.020285841893702552,0.014440970671430686,0.0619324103022183,0.06863182968587167,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.06797908456693391,experiments/results/checkpoint_b_actor_pool_gate_20260729/002_formal_1_pool_2x128.requests.csv,64,7.730348,10.634448,10.817121,30000.0,0.0,3.57556,64,256.0,256.0,256.0,64,0.296875,0.703125,request,none,0,64,64,64,24241,1,1,1.0,56,1457,378.765625,279.0,1323.0,4.225417,4.663839,4.668781,ok,10714,13527,64,167774922104832.0,3.610424,1.8e-05,3.599265,0.047661,3.551604,0,0,0.0,2.733322,0.0,2.733322,0.0,0.0,0.0,none,0.0,0.0,,232.545713,14.357514,14.957802,0.150738,0.0,0.0,0.008364,2.6e-05,17.899292,3.576,1354.299
