system,scenario,policy,repeat,run_stem,job,job_index,job_jct_s,request_p95_s,request_p99_s,request_tail_status,actual_work,work_per_s,start_epoch_s,end_epoch_s,replay_barrier_lateness_ms,arrival_to_first_submit_ms,first_submit_to_completion_s,submit_timing_status,overlap_with_any_s,pairwise_overlap_s,manifest_sha256,completed_rows,exactly_once
daft_native,single_full,single_full,1,023_formal_01_daft_native_single_long3,long3,0,37.18299126625061,,,unavailable:native_adapter_barrier_timestamp,377441.0,10150.904678359937,1786267556.8789124,1786267594.0619037,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
ray_data_http,single_full,single_full,1,024_formal_01_ray_data_http_single_long2,long2,0,164.60062503814697,,,unavailable:native_adapter_barrier_timestamp,510909.0,3103.9311052530597,1786267596.2663136,1786267760.8669386,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,single_full,single_full,1,025_formal_01_ray_data_http_single_short,short,0,137.10077619552612,,,unavailable:native_adapter_barrier_timestamp,162844.0,1187.7686218768026,1786267763.0770357,1786267900.1778119,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_native,single_full,single_full,1,026_formal_01_daft_native_single_short,short,0,12.729784727096558,,,unavailable:native_adapter_barrier_timestamp,38641.0,3035.4794545542436,1786267902.367297,1786267915.0970817,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,single_full,single_full,1,027_formal_01_ray_data_http_single_long1,long1,0,165.37517189979553,,,unavailable:native_adapter_barrier_timestamp,514826.0,3113.079152606683,1786267917.280924,1786268082.656096,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,single_full,single_full,1,028_formal_01_daft_native_single_long2,long2,0,36.05116391181946,,,unavailable:native_adapter_barrier_timestamp,377443.0,10469.64810687442,1786268084.8646226,1786268120.9157865,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_native,single_full,single_full,1,029_formal_01_daft_native_single_long1,long1,0,37.80336618423462,,,unavailable:native_adapter_barrier_timestamp,377438.0,9984.243153388954,1786268123.1109679,1786268160.914334,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,1,030_formal_01_ray_data_http_fourjob,short,0,210.50221014022827,,,unavailable:native_adapter_barrier_timestamp,162472.0,771.8303759935231,1786268163.1306527,1786268373.6328628,,,,unavailable:native_adapter_barrier_timestamp,205.50221610069275,"{""long1"": 205.50221610069275, ""long2"": 205.50183963775635, ""long3"": 205.501446723938}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,fourjob,native_independent_jobs,1,030_formal_01_ray_data_http_fourjob,long1,1,397.48885440826416,,,unavailable:native_adapter_barrier_timestamp,514963.0,1295.5407284730484,1786268168.1306467,1786268565.619501,,,,unavailable:native_adapter_barrier_timestamp,385.11427330970764,"{""long2"": 385.11427330970764, ""long3"": 369.48656845092773, ""short"": 205.50221610069275}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,1,030_formal_01_ray_data_http_fourjob,long2,2,385.11427330970764,,,unavailable:native_adapter_barrier_timestamp,511040.0,1326.9827565934522,1786268168.1310232,1786268553.2452965,,,,unavailable:native_adapter_barrier_timestamp,385.11427330970764,"{""long1"": 385.11427330970764, ""long3"": 369.48656845092773, ""short"": 205.50183963775635}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,fourjob,native_independent_jobs,1,030_formal_01_ray_data_http_fourjob,long3,3,369.48656845092773,,,unavailable:native_adapter_barrier_timestamp,511524.0,1384.4183894006328,1786268168.131416,1786268537.6179845,,,,unavailable:native_adapter_barrier_timestamp,369.48656845092773,"{""long1"": 369.48656845092773, ""long2"": 369.48656845092773, ""short"": 205.501446723938}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,fourjob,native_independent_jobs,2,031_formal_02_daft_ray_fourjob,short,0,31.587642669677734,,,unavailable:native_adapter_barrier_timestamp,38641.0,1223.2948309591038,1786268567.8859007,1786268599.4735434,,,,unavailable:native_adapter_barrier_timestamp,26.587650060653687,"{""long1"": 26.587650060653687, ""long2"": 26.58725380897522, ""long3"": 26.586869478225708}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_ray,fourjob,native_independent_jobs,2,031_formal_02_daft_ray_fourjob,long1,1,114.38994646072388,,,unavailable:native_adapter_barrier_timestamp,377438.0,3299.57318521514,1786268572.8858933,1786268687.2758398,,,,unavailable:native_adapter_barrier_timestamp,114.3891658782959,"{""long2"": 111.97090077400208, ""long3"": 114.3891658782959, ""short"": 26.587650060653687}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_ray,fourjob,native_independent_jobs,2,031_formal_02_daft_ray_fourjob,long2,2,111.97090077400208,,,unavailable:native_adapter_barrier_timestamp,377443.0,3370.9025951467247,1786268572.8862896,1786268684.8571904,,,,unavailable:native_adapter_barrier_timestamp,111.97090077400208,"{""long1"": 111.97090077400208, ""long3"": 111.97051644325256, ""short"": 26.58725380897522}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_ray,fourjob,native_independent_jobs,2,031_formal_02_daft_ray_fourjob,long3,3,119.79733061790466,,,unavailable:native_adapter_barrier_timestamp,377441.0,3150.6628574542583,1786268572.886674,1786268692.6840045,,,,unavailable:native_adapter_barrier_timestamp,114.3891658782959,"{""long1"": 114.3891658782959, ""long2"": 111.97051644325256, ""short"": 26.586869478225708}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
ray_data_http,single_full,single_full,2,032_formal_02_ray_data_http_single_long3,long3,0,163.2672996520996,,,unavailable:native_adapter_barrier_timestamp,511753.0,3134.4488522225574,1786268694.9129918,1786268858.1802914,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,single_full,single_full,2,033_formal_02_daft_ray_single_long2,long2,0,46.454338788986206,,,unavailable:native_adapter_barrier_timestamp,377443.0,8125.03223250026,1786268860.4261422,1786268906.880481,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_ray,single_full,single_full,2,034_formal_02_daft_ray_single_long3,long3,0,46.26447415351868,,,unavailable:native_adapter_barrier_timestamp,377441.0,8158.333297975969,1786268909.085092,1786268955.3495662,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,single_full,single_full,2,035_formal_02_daft_ray_single_short,short,0,24.565492391586304,,,unavailable:native_adapter_barrier_timestamp,38641.0,1572.978851147904,1786268957.554499,1786268982.1199913,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_ray,single_full,single_full,2,036_formal_02_daft_ray_single_long1,long1,0,46.48892092704773,,,unavailable:native_adapter_barrier_timestamp,377438.0,8118.880638083443,1786268984.3322365,1786269030.8211575,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,single_full,single_full,2,037_formal_02_daft_native_single_long3,long3,0,37.48003959655762,,,unavailable:native_adapter_barrier_timestamp,377441.0,10070.453608449932,1786269033.0295022,1786269070.5095417,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
ray_data_http,single_full,single_full,2,038_formal_02_ray_data_http_single_long2,long2,0,165.78819155693054,,,unavailable:native_adapter_barrier_timestamp,510757.0,3080.7803330468773,1786269072.8168108,1786269238.6050024,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,single_full,single_full,2,039_formal_02_ray_data_http_single_short,short,0,140.91846013069153,,,unavailable:native_adapter_barrier_timestamp,162786.0,1155.178674596841,1786269240.8647447,1786269381.7832048,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_native,single_full,single_full,2,040_formal_02_daft_native_single_short,short,0,13.093356370925903,,,unavailable:native_adapter_barrier_timestamp,38641.0,2951.1913450857583,1786269384.0080085,1786269397.1013649,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,single_full,single_full,2,041_formal_02_ray_data_http_single_long1,long1,0,165.16114211082458,,,unavailable:native_adapter_barrier_timestamp,515049.0,3118.463540621423,1786269399.3160248,1786269564.477167,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,single_full,single_full,2,042_formal_02_daft_native_single_long2,long2,0,36.0454318523407,,,unavailable:native_adapter_barrier_timestamp,377443.0,10471.313023691511,1786269566.7109876,1786269602.7564194,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_native,single_full,single_full,2,043_formal_02_daft_native_single_long1,long1,0,38.401745080947876,,,unavailable:native_adapter_barrier_timestamp,377438.0,9828.667921324675,1786269604.9675126,1786269643.3692577,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,2,044_formal_02_ray_data_http_fourjob,short,0,299.75889229774475,,,unavailable:native_adapter_barrier_timestamp,162942.0,543.5768685659301,1786269645.59866,1786269945.3575523,,,,unavailable:native_adapter_barrier_timestamp,294.7588906288147,"{""long1"": 294.7588906288147, ""long2"": 294.75857520103455, ""long3"": 294.75835704803467}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,fourjob,native_independent_jobs,2,044_formal_02_ray_data_http_fourjob,long1,1,354.6410768032074,,,unavailable:native_adapter_barrier_timestamp,514917.0,1451.938406688661,1786269650.5986617,1786270005.2397385,,,,unavailable:native_adapter_barrier_timestamp,354.64076137542725,"{""long2"": 354.64076137542725, ""long3"": 354.64054322242737, ""short"": 294.7588906288147}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,2,044_formal_02_ray_data_http_fourjob,long2,2,365.183602809906,,,unavailable:native_adapter_barrier_timestamp,510964.0,1399.1975435599693,1786269650.598977,1786270015.78258,,,,unavailable:native_adapter_barrier_timestamp,365.1833846569061,"{""long1"": 354.64076137542725, ""long3"": 365.1833846569061, ""short"": 294.75857520103455}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,fourjob,native_independent_jobs,2,044_formal_02_ray_data_http_fourjob,long3,3,369.8863444328308,,,unavailable:native_adapter_barrier_timestamp,511584.0,1383.0843114374575,1786269650.5991952,1786270020.4855397,,,,unavailable:native_adapter_barrier_timestamp,365.1833846569061,"{""long1"": 354.64054322242737, ""long2"": 365.1833846569061, ""short"": 294.75835704803467}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_native,fourjob,native_independent_jobs,2,045_formal_02_daft_native_fourjob,short,0,20.052814722061157,,,unavailable:native_adapter_barrier_timestamp,38641.0,1926.9614034527035,1786270022.7123601,1786270042.7651749,,,,unavailable:native_adapter_barrier_timestamp,15.052818059921265,"{""long1"": 15.052818059921265, ""long2"": 15.052061557769775, ""long3"": 15.052437782287598}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_native,fourjob,native_independent_jobs,2,045_formal_02_daft_native_fourjob,long1,1,110.4510989189148,,,unavailable:native_adapter_barrier_timestamp,377438.0,3417.2407852373444,1786270027.7123568,1786270138.1634557,,,,unavailable:native_adapter_barrier_timestamp,108.12183594703674,"{""long2"": 107.96972846984863, ""long3"": 108.12183594703674, ""short"": 15.052818059921265}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,fourjob,native_independent_jobs,2,045_formal_02_daft_native_fourjob,long2,2,107.96972846984863,,,unavailable:native_adapter_barrier_timestamp,377443.0,3495.8224434676044,1786270027.7131133,1786270135.6828418,,,,unavailable:native_adapter_barrier_timestamp,107.96972846984863,"{""long1"": 107.96972846984863, ""long3"": 107.96972846984863, ""short"": 15.052061557769775}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_native,fourjob,native_independent_jobs,2,045_formal_02_daft_native_fourjob,long3,3,108.12183594703674,,,unavailable:native_adapter_barrier_timestamp,377441.0,3490.8859685372777,1786270027.712737,1786270135.834573,,,,unavailable:native_adapter_barrier_timestamp,108.12183594703674,"{""long1"": 108.12183594703674, ""long2"": 107.96972846984863, ""short"": 15.052437782287598}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
ray_data_http,single_full,single_full,3,046_formal_03_ray_data_http_single_long3,long3,0,163.99426984786987,,,unavailable:native_adapter_barrier_timestamp,511569.0,3119.432163541809,1786270140.4299865,1786270304.4242563,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,single_full,single_full,3,047_formal_03_daft_ray_single_long2,long2,0,46.56949305534363,,,unavailable:native_adapter_barrier_timestamp,377443.0,8104.941137139783,1786270306.676541,1786270353.2460341,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_ray,single_full,single_full,3,048_formal_03_daft_ray_single_long3,long3,0,46.82436418533325,,,unavailable:native_adapter_barrier_timestamp,377441.0,8060.782171137851,1786270355.4676685,1786270402.2920327,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,single_full,single_full,3,049_formal_03_daft_ray_single_short,short,0,25.250654935836792,,,unavailable:native_adapter_barrier_timestamp,38641.0,1530.2969407403,1786270404.5257113,1786270429.7763662,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_ray,single_full,single_full,3,050_formal_03_daft_ray_single_long1,long1,0,46.56981706619263,,,unavailable:native_adapter_barrier_timestamp,377438.0,8104.777381099082,1786270431.9774425,1786270478.5472596,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,single_full,single_full,3,051_formal_03_daft_native_single_long3,long3,0,37.33761024475098,,,unavailable:native_adapter_barrier_timestamp,377441.0,10108.868712428153,1786270480.7682934,1786270518.1059036,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
ray_data_http,single_full,single_full,3,052_formal_03_ray_data_http_single_long2,long2,0,163.64729762077332,,,unavailable:native_adapter_barrier_timestamp,510882.0,3121.848068544878,1786270520.3285449,1786270683.9758425,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,single_full,single_full,3,053_formal_03_ray_data_http_single_short,short,0,138.40483164787292,,,unavailable:native_adapter_barrier_timestamp,162526.0,1174.2798142589106,1786270686.2054427,1786270824.6102743,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_native,single_full,single_full,3,054_formal_03_daft_native_single_short,short,0,12.626491785049438,,,unavailable:native_adapter_barrier_timestamp,38641.0,3060.311657253314,1786270826.8216712,1786270839.448163,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,single_full,single_full,3,055_formal_03_ray_data_http_single_long1,long1,0,165.37716460227966,,,unavailable:native_adapter_barrier_timestamp,514799.0,3112.8783785721266,1786270841.655487,1786271007.0326517,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,single_full,single_full,3,056_formal_03_daft_native_single_long2,long2,0,36.60338592529297,,,unavailable:native_adapter_barrier_timestamp,377443.0,10311.696321492122,1786271009.3008332,1786271045.9042192,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_native,single_full,single_full,3,057_formal_03_daft_native_single_long1,long1,0,36.634992837905884,,,unavailable:native_adapter_barrier_timestamp,377438.0,10302.663403538827,1786271048.1207004,1786271084.7556932,,,,unavailable:native_adapter_barrier_timestamp,0.0,{},d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,3,058_formal_03_ray_data_http_fourjob,short,0,187.53308820724487,,,unavailable:native_adapter_barrier_timestamp,162881.0,868.5453940799952,1786271086.9943352,1786271274.5274234,,,,unavailable:native_adapter_barrier_timestamp,182.5330948829651,"{""long1"": 182.5330948829651, ""long2"": 182.53224778175354, ""long3"": 182.53268384933472}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
ray_data_http,fourjob,native_independent_jobs,3,058_formal_03_ray_data_http_fourjob,long1,1,332.6372928619385,,,unavailable:native_adapter_barrier_timestamp,515002.0,1548.2389108239654,1786271091.9943285,1786271424.6316214,,,,unavailable:native_adapter_barrier_timestamp,332.63644576072693,"{""long2"": 332.63644576072693, ""long3"": 329.5822250843048, ""short"": 182.5330948829651}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
ray_data_http,fourjob,native_independent_jobs,3,058_formal_03_ray_data_http_fourjob,long2,2,350.4180841445923,,,unavailable:native_adapter_barrier_timestamp,511109.0,1458.569129637448,1786271091.9951756,1786271442.4132597,,,,unavailable:native_adapter_barrier_timestamp,332.63644576072693,"{""long1"": 332.63644576072693, ""long3"": 329.58178901672363, ""short"": 182.53224778175354}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
ray_data_http,fourjob,native_independent_jobs,3,058_formal_03_ray_data_http_fourjob,long3,3,329.5822250843048,,,unavailable:native_adapter_barrier_timestamp,511623.0,1552.3379632173137,1786271091.9947395,1786271421.5769646,,,,unavailable:native_adapter_barrier_timestamp,329.5822250843048,"{""long1"": 329.5822250843048, ""long2"": 329.58178901672363, ""short"": 182.53268384933472}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_native,fourjob,native_independent_jobs,3,059_formal_03_daft_native_fourjob,short,0,21.933475017547607,,,unavailable:native_adapter_barrier_timestamp,38641.0,1761.7363399591602,1786271444.6350465,1786271466.5685215,,,,unavailable:native_adapter_barrier_timestamp,16.933477640151978,"{""long1"": 16.932649612426758, ""long2"": 16.93303656578064, ""long3"": 16.933477640151978}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_native,fourjob,native_independent_jobs,3,059_formal_03_daft_native_fourjob,long1,1,111.52810049057007,,,unavailable:native_adapter_barrier_timestamp,377438.0,3384.2412660109203,1786271449.635872,1786271561.1639724,,,,unavailable:native_adapter_barrier_timestamp,111.52810049057007,"{""long2"": 109.95322370529175, ""long3"": 111.52810049057007, ""short"": 16.932649612426758}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_native,fourjob,native_independent_jobs,3,059_formal_03_daft_native_fourjob,long2,2,109.95361065864563,,,unavailable:native_adapter_barrier_timestamp,377443.0,3432.7476627555543,1786271449.635485,1786271559.5890956,,,,unavailable:native_adapter_barrier_timestamp,109.95361065864563,"{""long1"": 109.95322370529175, ""long3"": 109.95361065864563, ""short"": 16.93303656578064}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_native,fourjob,native_independent_jobs,3,059_formal_03_daft_native_fourjob,long3,3,111.72474694252014,,,unavailable:native_adapter_barrier_timestamp,377441.0,3378.3115229984355,1786271449.6350439,1786271561.3597908,,,,unavailable:native_adapter_barrier_timestamp,111.52810049057007,"{""long1"": 111.52810049057007, ""long2"": 109.95361065864563, ""short"": 16.933477640151978}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
daft_ray,fourjob,native_independent_jobs,3,060_formal_03_daft_ray_fourjob,short,0,29.911477088928223,,,unavailable:native_adapter_barrier_timestamp,38641.0,1291.845263445817,1786271563.6060867,1786271593.5175638,,,,unavailable:native_adapter_barrier_timestamp,24.91148066520691,"{""long1"": 24.9110746383667, ""long2"": 24.91063928604126, ""long3"": 24.91148066520691}",9ab22f36bec72e4958a8690ac5fea6710e8555dc77a6a2f76eb385256df8f81c,512,True
daft_ray,fourjob,native_independent_jobs,3,060_formal_03_daft_ray_fourjob,long1,1,102.25602006912231,,,unavailable:native_adapter_barrier_timestamp,377438.0,3691.10786577516,1786271568.6064892,1786271670.8625093,,,,unavailable:native_adapter_barrier_timestamp,102.25602006912231,"{""long2"": 102.25558471679688, ""long3"": 102.25602006912231, ""short"": 24.9110746383667}",d63ddb097a1e7f0e8d0cef8771ad48cb29ed330e450bc5435b2965b439a052ff,512,True
daft_ray,fourjob,native_independent_jobs,3,060_formal_03_daft_ray_fourjob,long2,2,115.35271096229553,,,unavailable:native_adapter_barrier_timestamp,377443.0,3272.0774124101163,1786271568.6069245,1786271683.9596355,,,,unavailable:native_adapter_barrier_timestamp,115.35271096229553,"{""long1"": 102.25558471679688, ""long3"": 115.35271096229553, ""short"": 24.91063928604126}",2df8d11091d09a505b43f043fce4ad689c2c0d118617b81217574655d26473b9,512,True
daft_ray,fourjob,native_independent_jobs,3,060_formal_03_daft_ray_fourjob,long3,3,119.59403491020203,,,unavailable:native_adapter_barrier_timestamp,377441.0,3156.0186114918197,1786271568.6060832,1786271688.200118,,,,unavailable:native_adapter_barrier_timestamp,115.35271096229553,"{""long1"": 102.25602006912231, ""long2"": 115.35271096229553, ""short"": 24.91148066520691}",54f6ec75e2be9a498d3ada3cf14d2fb71f8326cb0b686b3dc20304c2c42948d9,512,True
