arm,baseline_role,implementation_provenance,scheduler_owner,custom_scheduling_code,formal_baseline_eligible,upstream_source,phase,repeat_index,workload_name,rows,unique_images,dataset_passes,batch_size,cpu_workers,gpu_workers,model_workers,gpus_per_model_worker,source_shards,source_cpu_threads,max_active_batches,ray_cluster_num_cpus,host_cpu_slots_detected,declared_external_cpus,declared_source_cpus,declared_preprocess_cpus,declared_model_cpus,declared_total_cpus,resource_budget_semantics,torch_intraop_threads_per_worker,torch_interop_threads_per_worker,worker_setup_s,worker_setup_accounting,operator_e2e_s,first_output_s,first_output_semantics,images_per_s,batch_service_p50_s,batch_service_p95_s,batch_service_p99_s,batch_service_semantics,batch_completion_wall_p50_s,batch_completion_wall_p95_s,batch_completion_wall_p99_s,batch_actor_service_p50_s,batch_actor_service_p95_s,batch_actor_service_p99_s,batch_unattributed_wait_p50_s,batch_unattributed_wait_p95_s,batch_unattributed_wait_p99_s,batch_preprocess_p50_s,batch_preprocess_p95_s,batch_preprocess_p99_s,batch_host_copy_p50_s,batch_host_copy_p95_s,batch_host_copy_p99_s,batch_h2d_p50_s,batch_h2d_p95_s,batch_h2d_p99_s,batch_forward_p50_s,batch_forward_p95_s,batch_forward_p99_s,batch_d2h_p50_s,batch_d2h_p95_s,batch_d2h_p99_s,batch_source_next_p50_s,batch_source_next_p95_s,source_next_total_s,batch_driver_materialize_p50_s,batch_driver_materialize_p95_s,driver_materialize_total_s,batch_submit_p50_s,batch_submit_p95_s,submit_total_s,detailed_stage_timing,input_encoded_bytes,avg_encoded_bytes,telemetry_encoded_bytes,input_tensor_bytes,device_input_bytes,output_embedding_bytes,logical_h2d_effective_gbps,logical_d2h_effective_gbps,submitted_batches,pending_batches_peak,output_rows,exactly_once,embedding_checksum,embedding_sum_all,embedding_digest_xor_rounded5,max_norm_error,cpu_system_mean_pct,cpu_system_peak_pct,cpu_busy_cores_mean,cpu_busy_cores_peak,cpu_per_core_peak_pct,cpu_logical_count,cpu_samples,cpu_core_seconds_estimate,cpu_core_seconds_per_image,host_memory_mean_pct,host_memory_peak_pct,host_memory_available_min_mib,host_disk_read_bytes,host_disk_write_bytes,host_net_recv_bytes,host_net_sent_bytes,host_context_switches,host_interrupts,gpu_util_mean_pct,gpu_util_peak_pct,gpu_active_util_mean_pct,gpu_active_util_peak_pct,gpu_active_device_count,gpu_active_devices_json,gpu_active_power_mean_w,gpu_active_power_peak_w,gpu_energy_estimate_j,gpu_active_sm_clock_mean_mhz,gpu_active_memory_clock_mean_mhz,gpu_active_pcie_generation,gpu_active_pcie_width,gpu_active_pcie_generation_max,gpu_active_pcie_width_max,gpu_memory_peak_mib,gpu_samples,gpu_per_device_json,gpu_seconds,images_per_gpu_s,images_per_joule,engine_stats_text,engine_stats_semantics,model_revision,processor_revision,dtype,embedding_dimension,embedding_output_contract_requested,embedding_output_contract_effective,embedding_normalization_in_timed_boundary,embedding_normalization_owner,daft_version,ray_version,torch_version,transformers_version,gpu_name,model_flops_per_image,gpu_peak_flops_per_s,estimated_e2e_mfu,server_version,pgvector_version,git_commit
daft_builtin_embed,framework_native_baseline,vendor_builtin_ai_function,daft,False,True,https://docs.daft.ai/en/stable/api/functions/embed_image/,gate,0,coco_val2017,256,256,1,64,,1,1,1.0,4,3,,5,128,0,4,,1,5,ray_reserved_slots_includes_daft_sql_readers_and_model_actors; builtin_provider_owns_actual_concurrency,1,1,,folded_into_timed_framework_query_wall,9.701254714280367,8.809040708467364,cold_setup_to_first_complete_arrow_record_batch,26.388339193193726,,,,unavailable_engine_internal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,False,41010144,160195.875,,,,,,,,,256,True,-1.7937011405665544,-61.100813457811796,ea8b43e9a40452e99f5664c399926b61,1.1920928955078125e-07,4.934416118421052,10.15703125,6.316052631578947,13.001,100.0,128,38,61.27363536774818,0.23935013815526632,3.4342105263157894,3.5,995393.30078125,0,35636224,41618770,41608392,202819,128619,0.23529411764705882,8.0,0.47058823529411764,8.0,1,[0],47.3235294117647,76.23,465.4010166152764,1372.0588235294117,5168.705882352941,4.0,16.0,4.0,16.0,1332.0,34,"{""0"": {""memory_clock_mean_mhz"": 5168.705882352941, ""memory_peak_mib"": 1332.0, ""pcie_generation"": 4.0, ""pcie_generation_max"": 4.0, ""pcie_width"": 16.0, ""pcie_width_max"": 16.0, ""power_mean_w"": 47.3235294117647, ""samples"": 17, ""sm_clock_mean_mhz"": 1372.0588235294117, ""util_mean_pct"": 0.47058823529411764, ""util_peak_pct"": 8.0}, ""1"": {""memory_clock_mean_mhz"": 405.0, ""memory_peak_mib"": 1.0, ""pcie_generation"": 1.0, ""pcie_generation_max"": 4.0, ""pcie_width"": 16.0, ""pcie_width_max"": 16.0, ""power_mean_w"": 18.22941176470588, ""samples"": 17, ""sm_clock_mean_mhz"": 210.0, ""util_mean_pct"": 0.0, ""util_peak_pct"": 0.0}}",9.701254714280367,26.388339193193726,0.5500632591261019,,unavailable,/root/autodl-tmp/models/clip-vit-base-patch32,provider_resolved_from_model,provider_default,512,l2_normalized,l2_normalized,True,baseline_adapter,0.7.21,2.56.1,2.11.0+cu130,5.14.1,NVIDIA GeForce RTX 4090,,,,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6f0954bb9283c9c61766a52e75d5413849ab81d5
project_ray,project_method,project_implementation,project_ray,True,False,local_project,gate,0,coco_val2017,256,256,1,64,3,1,1,1.0,4,3,8,4,128,3,,3,1,7,host_budget_includes_daft_native_source_threads_plus_ray_actor_slots,1,1,7.37028306350112,explicit_pre_query_plus_query_wall,8.608210211619735,8.459930684417486,cold_setup_to_first_complete_arrow_record_batch,29.739050709337942,1.0124311316758394,1.0421451199799776,1.0421451199799776,submission_to_result_includes_dependency_queue_actor_and_return,1.0124311316758394,1.0421451199799776,1.0421451199799776,0.05315528251230717,0.4536554291844368,0.4536554291844368,0.45133696869015694,0.6050172280520201,0.6050172280520201,0.5093577560037374,0.5198159515857697,0.5198159515857697,0.028609061613678932,0.03265750780701637,0.03265750780701637,,,,,,,,,,0.0028245002031326294,0.10558040998876095,0.11156271770596504,0.007674494758248329,0.007979555055499077,0.022733833640813828,0.01876886561512947,0.019282987341284752,0.06151711009442806,False,41010144,160195.875,41010144,154140672,77070336,524288,,,4,4,256,True,-1.7907772594844573,-61.22355057598293,65d946503dcf4f240e90818d108a9601,1.1920928955078125e-07,10.123253676470588,16.26171875,12.957764705882354,20.815,100.0,128,34,111.54316246094227,0.43571547836305574,3.432352941176471,3.6,994852.4296875,32768,2797568,41701974,41696203,223254,181669,0.03125,1.0,0.0625,1.0,1,[0],45.669375,68.89,397.8454258261726,1285.3125,4810.125,4.0,16.0,4.0,16.0,930.0,32,"{""0"": {""memory_clock_mean_mhz"": 4810.125, ""memory_peak_mib"": 930.0, ""pcie_generation"": 4.0, ""pcie_generation_max"": 4.0, ""pcie_width"": 16.0, ""pcie_width_max"": 16.0, ""power_mean_w"": 45.669375, ""samples"": 16, ""sm_clock_mean_mhz"": 1285.3125, ""util_mean_pct"": 0.0625, ""util_peak_pct"": 1.0}, ""1"": {""memory_clock_mean_mhz"": 405.0, ""memory_peak_mib"": 1.0, ""pcie_generation"": 1.0, ""pcie_generation_max"": 4.0, ""pcie_width"": 16.0, ""pcie_width_max"": 16.0, ""power_mean_w"": 17.91875, ""samples"": 16, ""sm_clock_mean_mhz"": 210.0, ""util_mean_pct"": 0.0, ""util_peak_pct"": 0.0}}",8.608210211619735,29.739050709337942,0.6434659879986958,,unavailable,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,512,l2_normalized,l2_normalized,True,model_actor,0.7.21,2.56.1,2.11.0+cu130,5.14.1,NVIDIA GeForce RTX 4090,,,,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6f0954bb9283c9c61766a52e75d5413849ab81d5
