arm_id,formal_repeats,service_tokens_per_s_mean,service_tokens_per_s_sd,service_tokens_per_s_cv,arm_barrier_jct_s_mean,short_jct_s_mean,long_jct_s_mean,job_overlap_s_mean,gpu_utilization_pct_mean,mfu_fraction_mean,gpu_energy_j_mean,vllm_running_mean,vllm_running_max,vllm_waiting_mean,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_max,service_tokens_per_s_repeats,short_jct_s_repeats,long_jct_s_repeats
daft_native,3,14404.143026640624,85.39288618881787,0.005928355892529168,60.44714466730753,20.17384608586629,55.33169468243917,15.173843701680502,89.62463794572227,0.587244955478467,48108.79327517372,218.71942110177406,512.0,167.1785247432306,446.0,0.7242525723504626,0.999255620068483,"[14305.708372097959, 14448.369452144147, 14458.351255679769]","[20.50313425064087, 20.1197988986969, 19.89860510826111]","[55.77845001220703, 55.13438034057617, 55.0822536945343]"
daft_ray,3,12341.624963963972,145.8738675403601,0.011819664587628766,70.5400333404541,30.18538188934326,65.42658313115437,25.185386419296265,77.19144495809014,0.5085091690304703,50181.721161218455,190.16774342234513,512.0,147.15997944718984,462.0,0.6240008844574357,0.9997022480273932,"[12482.025447409125, 12352.01605811231, 12190.833386370485]","[29.523049354553223, 29.640614986419678, 31.392481327056885]","[64.64878416061401, 65.32303738594055, 66.30792784690857]"
ray_data_http,3,4798.538237040465,28.83533176845722,0.006009190787701554,181.4020664691925,171.14128772417703,176.2690165837606,166.14128557840982,89.83726468675752,0.17669660227157888,122614.51238365291,25.020006294626853,32.0,0.0,0.0,0.08935829078117195,0.118951913056424,"[4790.726201576237, 4774.4138171265795, 4830.474692418577]","[174.60262179374695, 172.47681140899658, 166.3444299697876]","[176.5203776359558, 177.19922518730164, 175.0874469280243]"
