sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.0002186410129070282,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,365.45
0,0.0002186410129070282,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,342.11
1,0.4074495192617178,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,253.81
1,0.4074495192617178,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,228.97
2,0.7976507917046547,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,172.11
2,0.7976507917046547,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,144.2
3,1.1430708207190037,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,125.58
3,1.1430708207190037,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,120.97
4,1.5051057487726212,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,125.58
4,1.5051057487726212,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,120.97
5,1.8878267481923103,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,166.03
5,1.8878267481923103,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,173.38
6,2.304534202441573,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,235.26
6,2.304534202441573,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,232.49
7,2.719733288511634,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,413.18
7,2.719733288511634,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,407.34
8,3.116080867126584,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,420.82
8,3.116080867126584,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,409.71
9,3.5355414766818285,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,419.87
9,3.5355414766818285,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,410.51
10,3.9127611331641674,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,420.26
10,3.9127611331641674,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,409.95
11,4.307517476379871,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,422.2
11,4.307517476379871,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,412.82
12,4.684267356991768,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,423.46
12,4.684267356991768,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,407.38
13,5.076950788497925,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,420.64
13,5.076950788497925,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,408.55
14,5.4699598010629416,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,418.24
14,5.4699598010629416,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,407.34
15,5.880385331809521,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,418.29
15,5.880385331809521,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,409.71
16,6.295711940154433,0,NVIDIA GeForce RTX 4090,17.0,22270.0,24564.0,390.35
16,6.295711940154433,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,398.93
