sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.000265439972281456,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,212.77
0,0.000265439972281456,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,159.85
1,0.4006178565323353,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,212.5
1,0.4006178565323353,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,159.68
2,0.7931334152817726,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,141.15
2,0.7931334152817726,1,NVIDIA GeForce RTX 4090,17.0,22634.0,24564.0,78.04
3,1.1795160938054323,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,127.79
3,1.1795160938054323,1,NVIDIA GeForce RTX 4090,13.0,22634.0,24564.0,162.38
4,1.5840236507356167,0,NVIDIA GeForce RTX 4090,46.0,23202.0,24564.0,207.89
4,1.5840236507356167,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,162.68
