sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00024089589715003967,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,316.44
0,0.00024089589715003967,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,292.45
1,0.37715294398367405,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,195.48
1,0.37715294398367405,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,167.28
2,0.7344916667789221,0,NVIDIA GeForce RTX 4090,44.0,23110.0,24564.0,111.03
2,0.7344916667789221,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,95.88
3,1.1448452677577734,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,227.84
3,1.1448452677577734,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,215.95
4,1.5084864683449268,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,318.73
4,1.5084864683449268,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,333.81
5,1.8905152436345816,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,435.78
5,1.8905152436345816,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,431.32
6,2.2587151508778334,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,434.91
6,2.2587151508778334,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,429.44
7,2.6273078825324774,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,434.8
7,2.6273078825324774,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,430.18
8,3.03163343667984,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,437.54
8,3.03163343667984,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,430.91
9,3.4171420447528362,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,438.54
9,3.4171420447528362,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,431.85
10,3.776307662948966,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,440.83
10,3.776307662948966,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,436.43
11,4.157072918489575,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,446.42
11,4.157072918489575,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,443.67
12,4.560841182246804,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,447.7
12,4.560841182246804,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,447.22
13,4.920969130471349,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,448.77
13,4.920969130471349,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,448.01
14,5.264233183115721,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,447.8
14,5.264233183115721,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,445.48
15,5.662882434204221,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,449.44
15,5.662882434204221,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,440.31
16,6.0033387783914804,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,447.27
16,6.0033387783914804,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,428.08
17,6.392009934410453,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,448.2
17,6.392009934410453,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,425.15
18,6.8027129676193,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,448.18
18,6.8027129676193,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,429.32
19,7.190569210797548,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,446.47
19,7.190569210797548,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,434.51
20,7.556954143568873,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,446.61
20,7.556954143568873,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,435.0
21,7.927171001210809,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,449.97
21,7.927171001210809,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,436.57
22,8.341283978894353,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,444.12
