schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,0,1784984539.4474216,snapshot,NVIDIA GeForce RTX 5070,32,11391,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,1,1784984539.7793634,snapshot,NVIDIA GeForce RTX 5070,32,11391,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,2,1784984540.1247928,snapshot,NVIDIA GeForce RTX 5070,62,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,3,1784984540.4651458,snapshot,NVIDIA GeForce RTX 5070,62,11386,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,4,1784984540.808954,snapshot,NVIDIA GeForce RTX 5070,62,11380,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,5,1784984541.1546097,snapshot,NVIDIA GeForce RTX 5070,41,11380,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,6,1784984541.490289,snapshot,NVIDIA GeForce RTX 5070,41,11391,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,7,1784984541.8299835,snapshot,NVIDIA GeForce RTX 5070,41,11391,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,8,1784984542.1626315,snapshot,NVIDIA GeForce RTX 5070,39,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,9,1784984542.502472,snapshot,NVIDIA GeForce RTX 5070,39,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,10,1784984542.848902,snapshot,NVIDIA GeForce RTX 5070,39,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,11,1784984543.1843429,snapshot,NVIDIA GeForce RTX 5070,77,11397,12227,ok,7,0,0.0024636414209647794
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,12,1784984543.5424285,snapshot,NVIDIA GeForce RTX 5070,77,11397,12227,ok,6,0,0.00119208455853137
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,13,1784984543.877855,snapshot,NVIDIA GeForce RTX 5070,77,11404,12227,ok,6,0,0.011761900977509288
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,14,1784984544.2319136,snapshot,NVIDIA GeForce RTX 5070,93,11404,12227,ok,7,0,0.007390924262894338
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,15,1784984544.5672462,snapshot,NVIDIA GeForce RTX 5070,93,11397,12227,ok,4,0,0.0039736151951045295
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,16,1784984544.8938541,snapshot,NVIDIA GeForce RTX 5070,93,11397,12227,ok,2,0,0.0004768338234125702
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,17,1784984545.2321403,snapshot,NVIDIA GeForce RTX 5070,92,11397,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,18,1784984545.5559204,snapshot,NVIDIA GeForce RTX 5070,92,11397,12227,ok,4,0,0.0007152507351187998
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,19,1784984545.8771396,snapshot,NVIDIA GeForce RTX 5070,92,11404,12227,ok,7,0,0.006675673527775539
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,20,1784984546.2146113,snapshot,NVIDIA GeForce RTX 5070,93,11404,12227,ok,5,0,0.004212032106810759
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,21,1784984546.556075,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,1,0,7.947230390203952e-05
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,22,1784984546.8786511,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,23,1784984547.2251148,snapshot,NVIDIA GeForce RTX 5070,61,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,24,1784984547.5670109,snapshot,NVIDIA GeForce RTX 5070,61,11384,12227,ok,1,0,7.947230390203952e-05
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,25,1784984547.9088738,snapshot,NVIDIA GeForce RTX 5070,61,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,26,1784984548.2272437,snapshot,NVIDIA GeForce RTX 5070,61,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,27,1784984548.5503843,snapshot,NVIDIA GeForce RTX 5070,61,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,28,1784984548.8727076,snapshot,NVIDIA GeForce RTX 5070,61,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,29,1784984549.2171302,snapshot,NVIDIA GeForce RTX 5070,66,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,30,1784984549.5375035,snapshot,NVIDIA GeForce RTX 5070,66,11383,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,31,1784984549.8797567,snapshot,NVIDIA GeForce RTX 5070,66,11390,12227,ok,2,0,0.0004768338234125702
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,32,1784984550.2188895,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,2,0,0.00023841691170622958
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,33,1784984550.5591304,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,1,0,0.0004768338234125702
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,34,1784984550.9214113,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,35,1784984551.2623763,snapshot,NVIDIA GeForce RTX 5070,65,11383,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,36,1784984551.6005166,snapshot,NVIDIA GeForce RTX 5070,65,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,37,1784984551.948106,snapshot,NVIDIA GeForce RTX 5070,65,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,38,1784984552.2683766,snapshot,NVIDIA GeForce RTX 5070,65,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,39,1784984552.5948906,snapshot,NVIDIA GeForce RTX 5070,65,11383,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,40,1784984552.9215643,snapshot,NVIDIA GeForce RTX 5070,65,11383,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,41,1784984553.2629323,snapshot,NVIDIA GeForce RTX 5070,66,11383,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,42,1784984553.6011174,snapshot,NVIDIA GeForce RTX 5070,66,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,43,1784984553.9414961,snapshot,NVIDIA GeForce RTX 5070,66,11390,12227,ok,4,0,0.0005563061273146097
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,44,1784984554.28128,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,2,0,0.00039736151951041965
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,45,1784984554.6054678,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,3,0,0.0003178892156083801
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,46,1784984554.9405906,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,47,1784984555.300234,snapshot,NVIDIA GeForce RTX 5070,80,11390,12227,ok,6,0,0.0012715568624334095
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,48,1784984555.6375418,snapshot,NVIDIA GeForce RTX 5070,80,11390,12227,ok,7,0,0.0012715568624334095
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,49,1784984555.9564068,snapshot,NVIDIA GeForce RTX 5070,80,11390,12227,ok,7,0,0.0050067551458317094
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,50,1784984556.3046975,snapshot,NVIDIA GeForce RTX 5070,93,11390,12227,ok,4,0,0.00238416911706274
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,51,1784984556.6384788,snapshot,NVIDIA GeForce RTX 5070,93,11389,12227,ok,7,0,0.00150997377413975
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,52,1784984556.9617157,snapshot,NVIDIA GeForce RTX 5070,93,11389,12227,ok,6,0,0.005642533577048359
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,53,1784984557.3016977,snapshot,NVIDIA GeForce RTX 5070,92,11389,12227,ok,7,0,0.005483588969244169
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,54,1784984557.659601,snapshot,NVIDIA GeForce RTX 5070,92,11389,12227,ok,7,0,0.008900898037034088
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,55,1784984558.013181,snapshot,NVIDIA GeForce RTX 5070,92,11395,12227,ok,6,0,0.013112930143844848
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,56,1784984558.3310122,snapshot,NVIDIA GeForce RTX 5070,93,11395,12227,ok,7,0,0.007549868870698528
1,accelerated_arrival_scale_probe_1024_immediate,formal,1,801,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,57,1784984558.6746986,snapshot,NVIDIA GeForce RTX 5070,93,11388,12227,ok,5,0,0.002702058332671009
