schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,0,1784984702.9011478,snapshot,NVIDIA GeForce RTX 5070,35,11382,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,1,1784984703.2428017,snapshot,NVIDIA GeForce RTX 5070,60,11375,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,2,1784984703.6044323,snapshot,NVIDIA GeForce RTX 5070,60,11375,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,3,1784984703.9373887,snapshot,NVIDIA GeForce RTX 5070,60,11384,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,4,1784984704.2767036,snapshot,NVIDIA GeForce RTX 5070,31,11377,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,5,1784984704.6037943,snapshot,NVIDIA GeForce RTX 5070,31,11378,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,6,1784984704.9434195,snapshot,NVIDIA GeForce RTX 5070,31,11385,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,7,1784984705.3020186,snapshot,NVIDIA GeForce RTX 5070,23,11392,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,8,1784984705.6592653,snapshot,NVIDIA GeForce RTX 5070,23,11392,12227,ok,0,0,0.0
1,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,9,1784984706.0003676,snapshot,NVIDIA GeForce RTX 5070,23,11385,12227,ok,0,0,0.0
