"schema_version","experiment_id","phase","repeat_index","job_id","flush_policy","flush_timeout_ms","flush_max_wait_ms","arrival_time_scale","trace_index","elapsed_s","pending_rows","pending_tokens","oldest_age_s","action","reason","server_version","pgvector_version"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","20","0.09400000000096043","1","22","0.01239999999961583","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","21","0.11000000000058208","1","22","0.02839999999923748","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","22","0.11000000000058208","1","24","0.013900000001740409","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","23","0.11000000000058208","2","48","0.013900000001740409","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","24","0.11000000000058208","3","111","0.013900000001740409","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","25","0.11000000000058208","4","130","0.013900000001740409","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","26","0.125","4","130","0.028900000001158332","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","27","0.125","1","28","0.012599999998201383","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","28","0.14100000000325963","1","28","0.028600000001461012","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","29","0.14100000000325963","1","62","0.013700000003154855","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","30","0.15700000000288128","1","62","0.029700000002776505","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","31","0.15700000000288128","1","35","0.012600000001839362","wait","fixed_timeout_wait","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","32","0.1720000000022992","1","35","0.027600000001257285","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","33","2.8910000000032596","1","340","2.7304000000040105","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","34","2.922000000002299","1","86","2.7445000000006985","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","35","2.938000000001921","1","1072","2.7316000000028","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","36","2.9540000000015425","1","54","2.737200000003213","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","37","3.110000000000582","1","38","2.8832000000002154","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","38","3.125","1","1091","2.896199999999226","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","39","3.1410000000032596","1","43","2.8831000000027416","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","40","3.1410000000032596","1","1209","2.8589000000029046","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","41","3.172000000002299","1","1072","2.8716000000022177","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","42","3.2190000000009604","1","1183","2.9104000000006636","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","43","3.2190000000009604","1","1075","2.8963000000003376","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","44","3.235000000000582","1","35","2.77809999999954","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","45","3.360000000000582","1","245","2.880700000001525","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","46","3.3910000000032596","1","29","2.786600000003091","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","47","3.422000000002299","1","37","2.7726000000038766","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","48","3.422000000002299","1","31","2.7343000000037136","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","49","3.4540000000015425","1","52","2.7547000000013213","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","50","3.5","1","24","2.7563000000009197","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","51","3.5","1","32","2.7023000000008324","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","52","3.5","1","40","2.6952999999994063","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","53","3.625","1","26","2.812900000000809","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","54","3.6570000000028813","1","428","2.836700000003475","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","55","3.688000000001921","1","149","2.8674000000028173","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","56","3.688000000001921","1","197","2.862700000001496","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","57","3.7190000000009604","1","25","2.8513999999995576","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","58","3.7660000000032596","1","24","2.8883000000023458","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","59","3.7660000000032596","1","30","2.867600000005041","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","60","3.7660000000032596","1","59","2.8650000000016007","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","61","3.8910000000032596","1","40","2.9497000000046683","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","62","3.8910000000032596","1","45","2.871000000002823","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","63","3.9070000000028813","1","30","2.866100000002916","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","64","3.922000000002299","1","50","2.8782000000028347","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","65","3.9540000000015425","1","27","2.8968000000022585","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","66","3.985000000000582","1","47","2.9255000000011933","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","67","3.985000000000582","1","329","2.925200000001496","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","68","4.0","1","30","2.9369000000006054","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","69","4.110000000000582","1","431","3.043600000000879","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","70","4.110000000000582","1","149","3.036500000001979","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","71","4.14100000000326","1","20","3.065500000004249","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","72","4.157000000002881","1","31","3.081500000003871","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_fixed_timeout","formal","1","780","fixed_timeout","25.0","50.0","0.0001","73","4.188000000001921","1","59","3.107300000003306","flush","fixed_timeout","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
