status,experiment_id,phase,repeat_index,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,accelerated_arrival_scale_probe_1024_immediate,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,57,11379,12227,job_table,801,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,arrow,none,0,,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,1024,token_budget,6144,128,128,16,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,immediate,25.0,50.0,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_immediate_flush_trace.csv,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_immediate_flush_trace.csv,1024,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_immediate_submission_trace.csv,1024,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_immediate_resource_trace.csv,148,none,0,1024,1024,8,140032,1,1,1.0,17,1867,136.75,40.0,794.0,0.27147,0.386865,0.523464,ok,123681,16351,1024,0.268474,7e-06,0.257498,0.032428,0.22507,0,0,0.0,0.607004,0.0,0.607004,0.0,0.0,0.0,none,0.0,0.0,,287.24483,46.029469,48.658215,1.720584,35.703928,0.035142,0.241556,8e-06,51.014379,20.073,2744.952
ok,accelerated_arrival_scale_probe_1024_fixed_timeout,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,22,11372,12227,job_table,802,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,arrow,none,0,,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,1024,token_budget,6144,128,128,16,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_fixed_timeout_flush_trace.csv,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_fixed_timeout_flush_trace.csv,1143,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_fixed_timeout_submission_trace.csv,985,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_fixed_timeout_resource_trace.csv,150,none,0,985,985,8,140051,1,4,1.039594,17,1867,142.183756,41.0,860.0,0.287943,0.323343,0.340262,ok,123681,16370,1024,0.268485,7e-06,0.258889,0.029626,0.229263,0,0,0.0,0.499866,0.0,0.499866,0.0,0.0,0.0,none,0.0,0.0,,278.863745,46.887727,49.203294,1.959314,32.883831,0.033658,0.23708,1e-05,51.505451,19.881,2719.149
ok,accelerated_arrival_scale_probe_1024_queue_adaptive,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,63,11375,12227,job_table,803,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,arrow,none,0,,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,1024,token_budget,6144,128,128,16,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_queue_adaptive_flush_trace.csv,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_queue_adaptive_flush_trace.csv,1025,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_queue_adaptive_submission_trace.csv,1024,experiments/results/accelerated_arrival_flush_20260725/scale_probe_1024_queue_adaptive_resource_trace.csv,142,none,0,1024,1024,8,140039,1,1,1.0,17,1867,136.756836,40.0,794.0,0.251601,0.316693,0.328251,ok,123681,16358,1024,0.24503,8e-06,0.235168,0.02675,0.208418,0,0,0.0,0.573203,0.0,0.573203,0.0,0.0,0.0,none,0.0,0.0,,263.098929,44.168633,46.706065,2.304095,32.423729,0.031913,0.235216,1e-05,49.107549,20.852,2851.68
