sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00024665892124176025,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,374.86
0,0.00024665892124176025,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,343.74
1,0.4054644778370857,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,269.12
1,0.4054644778370857,1,NVIDIA GeForce RTX 4090,16.0,23110.0,24564.0,234.03
2,0.8222282379865646,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,236.43
2,0.8222282379865646,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,222.39
3,1.2308399565517902,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,289.96
3,1.2308399565517902,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,285.07
4,1.612183790653944,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.78
4,1.612183790653944,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,351.2
5,1.993638975545764,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.11
5,1.993638975545764,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,348.13
6,2.4124926179647446,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.7
6,2.4124926179647446,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.51
7,2.8397459220141172,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.44
7,2.8397459220141172,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,348.67
8,3.22241267375648,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.91
8,3.22241267375648,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,350.02
9,3.638025050982833,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,376.2
9,3.638025050982833,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,349.61
10,4.056917242705822,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,376.3
10,4.056917242705822,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.56
11,4.437953552231193,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.17
11,4.437953552231193,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.78
12,4.857659449800849,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,371.7
12,4.857659449800849,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.84
13,5.275819266214967,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.24
13,5.275819266214967,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.39
14,5.657314334064722,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.42
14,5.657314334064722,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.44
15,6.059620087966323,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.99
15,6.059620087966323,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.74
16,6.443350037559867,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.69
16,6.443350037559867,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.6
17,6.855362962931395,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,371.39
17,6.855362962931395,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.5
18,7.27445974573493,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,370.43
18,7.27445974573493,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.54
19,7.692447118461132,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,370.42
19,7.692447118461132,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,344.87
20,8.114136518910527,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.68
20,8.114136518910527,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.77
21,8.516387086361647,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.31
21,8.516387086361647,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.55
22,8.920322421938181,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.43
22,8.920322421938181,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.83
23,9.3435876108706,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,375.6
23,9.3435876108706,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,348.23
24,9.769720077514648,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.52
24,9.769720077514648,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.09
25,10.187605330720544,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.29
25,10.187605330720544,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.1
26,10.566656801849604,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,370.89
26,10.566656801849604,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,343.69
27,10.960177280008793,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.04
27,10.960177280008793,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.34
28,11.380726365372539,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.97
28,11.380726365372539,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.3
29,11.79681595414877,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.34
29,11.79681595414877,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.38
30,12.156638633459806,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.14
30,12.156638633459806,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.73
31,12.571846093982458,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,371.41
31,12.571846093982458,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.26
32,12.966499762609601,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.33
32,12.966499762609601,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.18
33,13.361476887017488,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,375.73
33,13.361476887017488,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,346.68
34,13.791833141818643,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,375.25
34,13.791833141818643,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.96
35,14.173782343044877,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.26
35,14.173782343044877,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.57
36,14.53001856803894,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,372.89
36,14.53001856803894,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,347.58
37,14.926096923649311,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,373.99
37,14.926096923649311,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,348.17
38,15.303709806874394,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,375.17
38,15.303709806874394,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,345.69
39,15.662011628970504,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,374.86
39,15.662011628970504,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,317.58
