schema_version,experiment_id,scenario_id,phase,repeat_index,order_index,policy,experiment_identity,ready_observation_contract,job_count,static_partition_count,rows_per_job,rows_per_jobs,request_limit_per_endpoint,work_limit_per_endpoint,request_envelope_owner,work_envelope_applied,http_keepalive_expiry_s,credit_quantum,runtime_state_mode,runtime_state_calibration_signature,adaptive_capacity_increases,adaptive_capacity_decreases,adaptive_capacity_fallbacks,weights,arrival_offsets_s,source_row_offsets,request_manifests,request_manifest_sha256,ray_address,scheduler_owner,coordinator_name,run_instance_id,execution_mode,start_epoch_s,end_epoch_s,metrics_status,prompt_tokens_delta,generation_tokens_delta,request_success_delta,estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_prefix_cache_hit_rate,vllm_ttft_histogram_status,vllm_itl_histogram_status,vllm_time_to_first_token_p50_s,vllm_time_to_first_token_p95_s,vllm_time_to_first_token_p99_s,vllm_inter_token_latency_p50_s,vllm_inter_token_latency_p95_s,vllm_inter_token_latency_p99_s,tokens_per_s,duration_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_power_w_mean,gpu_power_w_p95,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p95,vllm_waiting_max,vllm_kv_usage_mean,vllm_kv_usage_p95,vllm_kv_usage_max,host_cpu_busy_cores_mean,host_cpu_busy_cores_p95,host_cpu_busy_cores_max,host_cpu_per_core_max_pct_mean,host_cpu_per_core_max_pct_p95,host_cpu_per_core_max_pct_max,host_memory_used_pct_mean,host_memory_used_pct_p95,host_memory_used_pct_max,host_memory_available_mib_mean,host_memory_available_mib_p95,host_memory_available_mib_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,jain_fairness,service_disparity_status,service_disparity_bound_status,normalized_cumulative_service_min,normalized_cumulative_service_max,normalized_cumulative_service_disparity,normalized_cumulative_service_disparity_ratio,overlap_service_disparity_samples,max_overlap_normalized_service_disparity,max_overlap_normalized_service_disparity_ratio,completion_service_lag_status,completion_service_lag_samples,completion_service_lag_p95_work,completion_service_lag_max_work,completion_service_lag_job_max_work,completion_longest_no_service_s,completion_longest_no_service_by_job_s,completion_service_lag_p95_work_envelopes,completion_service_lag_max_work_envelopes,credit_trace_status,credit_endpoint_idle_sample_fraction,credit_idle_capacity_fraction_mean,credit_borrowed_work_mean,credit_borrowed_work_max,active_set_contract_status,active_set_contract_passed,active_set_lifecycle_status,active_set_lifecycle_passed,active_set_mechanism_applicable,active_set_mechanism_status,active_set_mechanism_passed,active_set_bulk_job_index,active_set_foreground_job_index,active_set_overlap_s,active_set_foreground_drained_first,active_set_first_drained_job_index,active_set_remaining_job_index,active_set_bulk_only_pre_samples,active_set_overlap_samples,active_set_overlap_reclaim_observed,active_set_overlap_reclaim_competition_samples,active_set_overlap_bulk_fraction_min,active_set_overlap_foreground_fraction_max,active_set_overlap_bulk_dominant_share_min,active_set_overlap_foreground_dominant_share_max,active_set_bulk_only_post_samples,active_set_bulk_borrow_fraction_max,active_set_pre_bulk_dominant_share_max,active_set_bulk_reborrow_fraction_max,active_set_post_remaining_fraction_max,active_set_post_remaining_dominant_share_max,active_set_post_remaining_waiting_work_max,active_set_post_fit_violation_samples,active_set_post_drain_duration_s,active_set_post_drain_observation_interval_s,active_set_post_drain_observed_samples,active_set_post_drain_applicable,active_set_post_drain_status,active_set_post_work_conserving_passed,bounded_saor_event_status,bounded_saor_event_sequence_complete,bounded_saor_event_count,bounded_saor_slo_priority_grants,bounded_saor_debt_recovery_grants,bounded_saor_recovery_completions,bounded_saor_unmatched_recovery_grants,bounded_saor_recovery_completion_p95_s,bounded_saor_recovery_completion_max_s,bounded_saor_debt_repayment_episodes,bounded_saor_debt_repayment_completed,bounded_saor_debt_repayment_censored_no_demand,bounded_saor_debt_repayment_unresolved,bounded_saor_debt_repayment_p95_s,bounded_saor_debt_repayment_max_s,bounded_saor_fallback_grants,bounded_saor_hold_count,bounded_saor_hold_completed_count,bounded_saor_hold_duration_total_s,bounded_saor_hold_duration_p95_s,bounded_saor_hold_duration_max_s,bounded_saor_reclaim_debt_max,bounded_saor_constraint_conflicts,bounded_saor_recovery_inflight_max,bounded_saor_recovery_inflight_work_max,bounded_saor_recovery_inflight_work_at_repayment_max,bounded_saor_debt_repayment_overshoot_work_max,bounded_saor_projection_status,bounded_saor_projection_checked_events,bounded_saor_projection_expected_events,bounded_saor_projection_violation_events,bounded_saor_projected_overshoot_work_max,bounded_saor_projected_overshoot_bound_max,bounded_saor_projected_overshoot_bound_violation_events,bounded_saor_projection_estimation_overrun_events,bounded_saor_projection_estimation_overrun_work_max,bounded_saor_recovery_estimation_overrun_events,bounded_saor_recovery_estimation_overrun_work_max,bounded_saor_avoidable_idle_events,bounded_saor_foreign_grant_over_debt_critical_events,bounded_ready_event_status,bounded_ready_lifecycle_complete,bounded_ready_intervals,bounded_ready_jobs_with_intervals,bounded_ready_max_ready_requests_seen,bounded_ready_max_ready_work_seen,bounded_ready_max_ready_payload_bytes_seen,bounded_ready_requests_transition_mean_max,bounded_ready_requests_transition_p95_max,bounded_ready_work_transition_mean_max,bounded_ready_work_transition_p95_max,bounded_ready_payload_bytes_transition_mean_max,bounded_ready_payload_bytes_transition_p95_max,bounded_ready_foreground_intervals,bounded_ready_foreign_fallback_events,bounded_ready_foreground_max_ready_requests_seen,bounded_ready_foreground_max_ready_work_seen,job_jct_s,job_arrival_start_epoch_s,job_completion_end_epoch_s,job_priorities,job_p99_s,job_completion_lag_s,job_slo_violation_ratio,job_slo_goodput_per_s,job_slo_token_goodput_per_s,job_predicted_work,job_actual_work,job_expected_count,job_completed_count,job_exactly_once,job_actual_prompt_work,job_actual_output_work,job_arrived_rows,job_completed_rows,job_failed_rows,job_normalized_service_rate,replay_configured_start_epoch_s,replay_observed_start_epoch_s,replay_actual_submit_start_epoch_s,endpoint_counts,actor_worker_failures,shared_credit_final,release_event_trace_schema_version,release_event_trace_path,release_event_trace_count,incidents
2,saor_project_feeding_ceiling,active_set_project_direct_bounded_ceiling,warmup,1,0,direct_no_job,project_policy,single_head,2,2,,"[512, 512]",128,65536,direct_endpoint_http_semaphore,False,4,2048,direct_no_job_control,,0,0,0,"[1, 1]","[0.0, 5.0]","[0, 0]","[""/root/autodl-tmp/experiment-artifacts/opening_multijob_manifests_20260808_work_balanced/long_512.jsonl"", ""/root/autodl-tmp/experiment-artifacts/opening_multijob_manifests_20260808_work_balanced/short_512.jsonl""]","[""8e532819f045f85ff4e92b61c688e2d50f180d438dc577eed79c57e19cfce9c1"", ""85b3f90cdc4045ae9fdb48f1d30772649c25d86375b72bab0fbd903f2a01c971""]",127.0.0.1:6380,endpoint_http_bound_then_vllm_fcfs,,saor_project_feeding_ceiling_c988622a_20260814_retry2-82c7341e5498,rehearsal,1786696752.0590572,1786696815.661143,ok,636378,234010,1024,5812890583392256.0,12.820785833057016,2.2044252079813305,10.37794207596562,0.8046117444228003,9.57333033154282,0.10020900492401431,ok,ok,2.3983050847457625,13.173333333333328,18.634666666666664,0.027998038111660482,0.10012061676199929,0.6849863574351961,13684.897101379862,63.60208582878113,ok,98.82658959537572,100.0,100.0,855.7080346820809,899.5699999999999,901.4,54277.047573204036,62.35960005561202,161.3757225433526,256.0,256.0,37.994219653179194,88.0,138.0,0.6865463438897594,0.9991067440821796,1.0,8.80193641618497,14.540999999999999,16.95,99.98381502890174,100.0,100.0,11.6,11.6,11.6,912183.2950686417,912462.2109375,912473.48046875,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.5539069896887712,0.6916829313459204,ok:simultaneously_backlogged_jobs_descriptive,unavailable:not_proven_for_current_credit_implementation,162492.0,707896.0,545404.0,1.253243381112791,661,665112.0,2.0,unavailable:requires_complete_registered_ready_ledger,0,0.0,0.0,[],0.0,[],0.0,0.0,unavailable:not_a_shared_policy,0.0,0.0,0.0,0.0,ok:observed_staggered_two_job_overlap,True,ok:observed_staggered_two_job_overlap,True,False,not_applicable:no_credit_trace,False,0,1,45.88047814369202,False,0,1,0,0,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.71367883682251,0.25,0,True,active_set_post_drain_not_observed,False,unavailable:no_event_ledger,False,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,unavailable:no_projection_evidence,0,0,0,0.0,0.0,0,0,0,0,0,0,0,not_applicable,False,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"[50.873454570770264, 58.594156980514526]","[1786696752.0740097, 1786696757.066986]","[1786696802.9474642, 1786696815.661143]","[0, 0]","[44.21167802810669, 53.37786340713501]","[44.21167802810669, 51.9069619178772]","[0.53515625, 0.986328125]","[4.678274790026639, 0.11946583688076352]","[6367.033706142432, 25.12195884121199]","[699113, 169713]","[707896, 162492]","[512, 512]","[512, 512]","[true, true]","[582889, 53489]","[125007, 109003]","[512, 512]","[512, 512]","[0, 0]","[13914.840381347469, 2773.1775380612894]","[1786696752.0590572, 1786696757.0590572]","[1786696752.0740097, 1786696757.066986]","[1786696752.0740097, 1786696757.066986]","[{""endpoint-0"": 256, ""endpoint-1"": 256}, {""endpoint-0"": 256, ""endpoint-1"": 256}]",0,[],5,traces/000_warmup_1_active_set_project_direct_bounded_ceiling.release_events.csv,0,0
