sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00027885474264621735,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,321.71
0,0.00027885474264621735,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,339.54
1,0.41030864231288433,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,189.33
1,0.41030864231288433,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,200.14
2,0.8628225475549698,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,140.57
2,0.8628225475549698,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,131.78
3,1.2478386629372835,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,184.54
3,1.2478386629372835,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,171.37
4,1.6614343170076609,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,267.64
4,1.6614343170076609,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,257.89
5,2.0156783405691385,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,339.71
5,2.0156783405691385,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,349.98
6,2.4074623193591833,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,420.72
6,2.4074623193591833,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,406.2
7,2.779460072517395,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,422.32
7,2.779460072517395,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,403.09
8,3.169069942086935,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,415.68
8,3.169069942086935,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,398.41
9,3.589728547260165,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,350.69
9,3.589728547260165,1,NVIDIA GeForce RTX 4090,86.0,23008.0,24564.0,372.35
