schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,0,1784987866.3089983,snapshot,NVIDIA GeForce RTX 5070,27,11252,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,1,1784987866.687898,snapshot,NVIDIA GeForce RTX 5070,25,11253,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,2,1784987867.005975,snapshot,NVIDIA GeForce RTX 5070,25,11264,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,3,1784987867.375196,snapshot,NVIDIA GeForce RTX 5070,25,11264,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,4,1784987867.7206838,snapshot,NVIDIA GeForce RTX 5070,25,11264,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,5,1784987868.076067,snapshot,NVIDIA GeForce RTX 5070,25,11265,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,6,1784987868.4133124,snapshot,NVIDIA GeForce RTX 5070,25,11263,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,7,1784987868.7527082,snapshot,NVIDIA GeForce RTX 5070,27,11262,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,8,1784987869.0949697,snapshot,NVIDIA GeForce RTX 5070,27,11256,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,9,1784987869.4381375,snapshot,NVIDIA GeForce RTX 5070,27,11251,12227,ok,0,0,0.0
1,adaptive_flush_window_formal_512_fixed_timeout,warmup,1,821,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,10,1784987869.7741966,snapshot,NVIDIA GeForce RTX 5070,26,11254,12227,ok,0,0,0.0
