schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,sample_index,sample_epoch_s,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,vllm_metrics_status,vllm_num_requests_running,vllm_num_requests_waiting,vllm_kv_cache_usage_perc
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,0,1784987044.7903323,snapshot,NVIDIA GeForce RTX 5070,28,11314,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,1,1784987045.112133,snapshot,NVIDIA GeForce RTX 5070,28,11307,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,2,1784987045.4408562,snapshot,NVIDIA GeForce RTX 5070,26,11312,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,3,1784987045.774866,snapshot,NVIDIA GeForce RTX 5070,26,11315,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,4,1784987046.1175032,snapshot,NVIDIA GeForce RTX 5070,26,11309,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,5,1784987046.4594326,snapshot,NVIDIA GeForce RTX 5070,27,11307,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,6,1784987046.8031168,snapshot,NVIDIA GeForce RTX 5070,27,11433,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,7,1784987047.1372287,snapshot,NVIDIA GeForce RTX 5070,27,11409,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,8,1784987047.481337,snapshot,NVIDIA GeForce RTX 5070,27,11409,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,9,1784987047.8191595,snapshot,NVIDIA GeForce RTX 5070,27,11403,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,10,1784987048.1733806,snapshot,NVIDIA GeForce RTX 5070,27,11404,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,11,1784987048.544701,snapshot,NVIDIA GeForce RTX 5070,27,11402,12227,ok,3,0,0.0007152507351187998
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,12,1784987048.8618913,snapshot,NVIDIA GeForce RTX 5070,27,11405,12227,ok,7,0,0.0027815306365731596
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,13,1784987049.2011707,snapshot,NVIDIA GeForce RTX 5070,27,11391,12227,ok,7,0,0.0015894460780417896
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,14,1784987049.520532,snapshot,NVIDIA GeForce RTX 5070,78,11395,12227,ok,7,0,0.008026702694111099
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,15,1784987049.8668973,snapshot,NVIDIA GeForce RTX 5070,78,11398,12227,ok,7,0,0.018119685289676557
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,16,1784987050.2006788,snapshot,NVIDIA GeForce RTX 5070,78,11291,12227,ok,7,0,0.00429150441071291
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,17,1784987050.5244262,snapshot,NVIDIA GeForce RTX 5070,76,11275,12227,ok,3,0,0.0007152507351187998
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,18,1784987050.8651607,snapshot,NVIDIA GeForce RTX 5070,76,11278,12227,ok,8,0,0.005404116665342129
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,19,1784987051.2009425,snapshot,NVIDIA GeForce RTX 5070,76,11278,12227,ok,6,0,0.0077088134785027185
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,20,1784987051.5573778,snapshot,NVIDIA GeForce RTX 5070,88,11283,12227,ok,2,0,0.0021457522053563993
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,21,1784987051.884722,snapshot,NVIDIA GeForce RTX 5070,88,11283,12227,ok,1,0,7.947230390203952e-05
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,22,1784987052.2117481,snapshot,NVIDIA GeForce RTX 5070,88,11287,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,23,1784987052.5536182,snapshot,NVIDIA GeForce RTX 5070,26,11281,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,24,1784987052.8810766,snapshot,NVIDIA GeForce RTX 5070,26,11287,12227,ok,1,0,7.947230390203952e-05
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,25,1784987053.1965904,snapshot,NVIDIA GeForce RTX 5070,26,11287,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,26,1784987053.5422788,snapshot,NVIDIA GeForce RTX 5070,26,11270,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,27,1784987053.8655703,snapshot,NVIDIA GeForce RTX 5070,26,11269,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,28,1784987054.2046137,snapshot,NVIDIA GeForce RTX 5070,26,11268,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,29,1784987054.531837,snapshot,NVIDIA GeForce RTX 5070,26,11268,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,30,1784987054.8560362,snapshot,NVIDIA GeForce RTX 5070,26,11265,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,31,1784987055.1855054,snapshot,NVIDIA GeForce RTX 5070,26,11281,12227,ok,1,0,0.0004768338234125702
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,32,1784987055.5244246,snapshot,NVIDIA GeForce RTX 5070,88,11281,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,33,1784987055.8632443,snapshot,NVIDIA GeForce RTX 5070,88,11281,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,34,1784987056.1848936,snapshot,NVIDIA GeForce RTX 5070,88,11285,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,35,1784987056.5130978,snapshot,NVIDIA GeForce RTX 5070,26,11274,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,36,1784987056.8384097,snapshot,NVIDIA GeForce RTX 5070,26,11278,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,37,1784987057.182226,snapshot,NVIDIA GeForce RTX 5070,26,11278,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,38,1784987057.527621,snapshot,NVIDIA GeForce RTX 5070,25,11278,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,39,1784987057.8801982,snapshot,NVIDIA GeForce RTX 5070,25,11278,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,40,1784987058.2026036,snapshot,NVIDIA GeForce RTX 5070,25,11274,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,41,1784987058.5285652,snapshot,NVIDIA GeForce RTX 5070,26,11387,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,42,1784987058.853818,snapshot,NVIDIA GeForce RTX 5070,26,11387,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,43,1784987059.1840312,snapshot,NVIDIA GeForce RTX 5070,26,11395,12227,ok,2,0,0.0003178892156083801
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,44,1784987059.5278127,snapshot,NVIDIA GeForce RTX 5070,90,11391,12227,ok,2,0,0.0003178892156083801
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,45,1784987059.8463423,snapshot,NVIDIA GeForce RTX 5070,90,11394,12227,ok,3,0,0.00039736151951041965
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,46,1784987060.173843,snapshot,NVIDIA GeForce RTX 5070,90,11399,12227,ok,0,0,0.0
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,47,1784987060.5116947,snapshot,NVIDIA GeForce RTX 5070,46,11399,12227,ok,8,0,0.00150997377413975
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,48,1784987060.8705494,snapshot,NVIDIA GeForce RTX 5070,46,11399,12227,ok,6,0,0.00238416911706274
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,49,1784987061.2086525,snapshot,NVIDIA GeForce RTX 5070,46,11399,12227,ok,6,0,0.00119208455853137
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,50,1784987061.5432885,snapshot,NVIDIA GeForce RTX 5070,85,11395,12227,ok,8,0,0.0017483906858459797
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,51,1784987061.8820858,snapshot,NVIDIA GeForce RTX 5070,85,11392,12227,ok,7,0,0.00429150441071291
1,adaptive_flush_window_probe_1024_immediate,formal,1,806,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,52,1784987062.2037082,snapshot,NVIDIA GeForce RTX 5070,85,11411,12227,ok,7,0,0.0016689183819439402
