sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.0003505684435367584,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,312.69
0,0.0003505684435367584,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,315.78
1,0.42423794232308865,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,211.89
1,0.42423794232308865,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,201.15
2,0.8172277212142944,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,191.44
2,0.8172277212142944,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,199.15
3,1.2456043660640717,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,296.8
3,1.2456043660640717,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,291.1
4,1.6492101810872555,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,412.89
4,1.6492101810872555,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,399.88
5,2.0834731608629227,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,418.84
5,2.0834731608629227,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,399.29
6,2.5218883380293846,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,415.2
6,2.5218883380293846,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,395.05
7,2.951811892911792,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,399.68
7,2.951811892911792,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,378.87
8,3.3893901854753494,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,303.36
8,3.3893901854753494,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,317.14
