sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00025624409317970276,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,367.39
0,0.00025624409317970276,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,349.3
1,0.38022892363369465,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,259.89
1,0.38022892363369465,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,232.93
2,0.7794227991253138,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,148.79
2,0.7794227991253138,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,121.74
3,1.163723872974515,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,140.54
3,1.163723872974515,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,124.93
4,1.5713098049163818,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,243.96
4,1.5713098049163818,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,229.92
