sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00020343251526355743,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,372.16
0,0.00020343251526355743,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,334.47
1,0.3819553963840008,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,261.19
1,0.3819553963840008,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,203.29
2,0.7448409758508205,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,245.57
2,0.7448409758508205,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,204.62
3,1.165888762101531,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,312.17
3,1.165888762101531,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,293.85
4,1.5781163275241852,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,408.55
4,1.5781163275241852,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,402.31
5,1.989492716267705,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,413.92
5,1.989492716267705,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,403.12
6,2.40342921204865,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,412.64
6,2.40342921204865,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,398.48
7,2.7962120100855827,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,413.71
7,2.7962120100855827,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,399.73
8,3.1893087085336447,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,417.8
8,3.1893087085336447,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,400.08
9,3.5816555358469486,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,418.38
9,3.5816555358469486,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,398.45
10,3.9939959961920977,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,414.0
10,3.9939959961920977,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,397.22
11,4.366886772215366,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,411.82
11,4.366886772215366,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,398.1
12,4.779630981385708,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,410.48
12,4.779630981385708,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,398.98
13,5.1944095231592655,0,NVIDIA GeForce RTX 4090,92.0,23202.0,24564.0,405.23
13,5.1944095231592655,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,396.92
14,5.54811373911798,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,294.07
14,5.54811373911798,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,334.69
