schema_version,experiment_id,scenario_id,phase,repeat_index,order_index,policy,job_count,static_partition_count,rows_per_job,rows_per_jobs,request_limit_per_endpoint,work_limit_per_endpoint,credit_quantum,runtime_state_mode,runtime_state_calibration_signature,adaptive_capacity_increases,adaptive_capacity_decreases,adaptive_capacity_fallbacks,weights,arrival_offsets_s,source_row_offsets,request_manifests,request_manifest_sha256,ray_address,coordinator_name,run_instance_id,start_epoch_s,end_epoch_s,metrics_status,prompt_tokens_delta,generation_tokens_delta,request_success_delta,estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_prefix_cache_hit_rate,vllm_ttft_histogram_status,vllm_itl_histogram_status,vllm_time_to_first_token_p50_s,vllm_time_to_first_token_p95_s,vllm_time_to_first_token_p99_s,vllm_inter_token_latency_p50_s,vllm_inter_token_latency_p95_s,vllm_inter_token_latency_p99_s,tokens_per_s,duration_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p95,gpu_utilization_pct_max,vllm_running_mean,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p95,vllm_waiting_max,vllm_kv_usage_mean,vllm_kv_usage_p95,vllm_kv_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,jain_fairness,service_disparity_status,service_disparity_bound_status,normalized_cumulative_service_min,normalized_cumulative_service_max,normalized_cumulative_service_disparity,normalized_cumulative_service_disparity_ratio,overlap_service_disparity_samples,max_overlap_normalized_service_disparity,max_overlap_normalized_service_disparity_ratio,credit_trace_status,credit_endpoint_idle_sample_fraction,credit_idle_capacity_fraction_mean,credit_borrowed_work_mean,credit_borrowed_work_max,job_jct_s,job_p99_s,job_completion_lag_s,job_slo_violation_ratio,job_slo_goodput_per_s,job_slo_token_goodput_per_s,job_predicted_work,job_actual_work,job_actual_prompt_work,job_actual_output_work,job_arrived_rows,job_completed_rows,job_failed_rows,job_normalized_service_rate,replay_configured_start_epoch_s,replay_observed_start_epoch_s,replay_actual_submit_start_epoch_s,endpoint_counts,actor_worker_failures,shared_credit_final,incidents
2,vtc_long8x_formal_4arm_20260810,overload_shared_fifo,warmup,1,0,shared_fifo,8,8,,"[274, 289, 282, 431, 416, 435, 417, 419]",128,131072,512,observe_only,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,0,0,0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0.12188150763611798, 1.2083526225952286, 0.31780734254118326, 0.047808849702743454, 0.15563318695620237, 0.2708445550187993, 0.9621842047641388, 0.5938611132845087]","[0, 0, 0, 0, 0, 0, 0, 0]","[""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_0.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_1.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_2.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_3.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_4.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_5.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_6.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_7.jsonl""]","[""f6a67a80fad2f385b63acfd286d10b5aede005539cc9064ec3edb3418a2b046f"", ""189c4fb2716b9b4a3a1e5c7d6f43eb6c6ff13c38e43956d9c74433cea5fe9fd2"", ""c37afc5994cf0351320221f876ae655940b9a06c5a0b0c4664a098eec3e5d2b1"", ""fa1f915af181a29f87a150bbe138c5a40e28d09aaa434b0df98d3cbdd5085802"", ""a450db2cc2d8af6a8642347ecc943aa08f2acd773a868b86ffe3f16b4558ca26"", ""ccdceb2a9ba8b6909cdaca77ae2cbc2db89bfcbe133d30531a32359162ec9475"", ""578e090e7d7a2c10bbbee3fbdab706a8509bbc3cd05ce8bfba8cedc094b11fc9"", ""1bd1704f26839e4fefe9441fdd7191a6cb04980536298860831f0a914d8dde8a""]",127.0.0.1:6380,credit-vtc_long8x_formal_4arm_20260810-run-ba0daef68f1a-000_warmup_1_overload_shared_fifo,run-ba0daef68f1a,1786353753.4719682,1786353855.8834062,ok,726637,758528,2963,7665619672195072.0,7.309754888230065,2.1479695084889195e-05,7.282170054284963,0.08414012908249077,7.198029925202473,0.5258416513334718,ok,ok,0.11823476702508962,0.2377105734767025,0.2483306451612903,0.019869274747583973,0.06561721494112367,0.09016865785460086,14501.944598902563,102.41143798828125,ok,97.81204379562044,100.0,100.0,211.45255474452554,247.0,252.0,0.0,0.0,0.0,0.3327552163646223,0.3824624088134584,0.39839213934792317,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.45364367453684845,0.9677786683332021,ok:simultaneously_backlogged_jobs_descriptive,unavailable:not_proven_for_current_credit_implementation,139845.0,221166.0,81321.0,0.4311426770730957,2922,87172.0,8.0,ok:sampled_endpoint_credit,0.325,0.7122495555877686,29.19,3739.0,"[98.08626937866211, 96.92663311958313, 97.1245481967926, 97.69758319854736, 97.8135974407196, 100.85309648513794, 96.80042624473572, 98.72376775741577]","[17.378990411758423, 12.13968014717102, 12.111626386642456, 10.606290340423584, 11.044548749923706, 19.454930543899536, 12.933452129364014, 16.220187664031982]","[8.452286005020142, 8.158046245574951, 8.383695602416992, 8.14310622215271, 8.301349639892578, 11.438653707504272, 7.807526350021362, 9.914101362228394]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.7934592857459264, 2.981636632765801, 2.903488409836563, 4.411572793198926, 4.252987425926326, 4.313204206517378, 4.307832270755911, 4.2441654073573005]","[1425.7347219530625, 1514.3825311553471, 1477.7623439667107, 2249.6359971703773, 2161.4070592601306, 2192.9520035370633, 2196.612228363649, 2165.486638691839]","[116996, 123114, 119437, 183251, 177518, 185057, 177303, 179301]","[139845, 146784, 143527, 219784, 211415, 221166, 212633, 213785]","[69701, 72800, 71335, 109448, 104919, 109806, 105881, 106521]","[70144, 73984, 72192, 110336, 106496, 111360, 106752, 107264]","[274, 289, 282, 431, 416, 435, 417, 419]","[274, 289, 282, 431, 416, 435, 417, 419]","[0, 0, 0, 0, 0, 0, 0, 0]","[1192.786724799746, 1270.1772055582312, 1229.7303021476937, 1875.6963478573, 1814.8601487393983, 1834.9163927482448, 1831.6344966470872, 1816.1887868844183]","[1786353753.5938497, 1786353754.6803207, 1786353753.7897756, 1786353753.519777, 1786353753.6276014, 1786353753.7428126, 1786353754.4341524, 1786353754.0658293]","[1786353753.5939715, 1786353754.680412, 1786353753.7898831, 1786353753.5198808, 1786353753.6277049, 1786353753.7429287, 1786353754.4342773, 1786353754.0659475]","[1786353753.6818836, 1786353754.7698689, 1786353753.8760195, 1786353753.614796, 1786353753.723566, 1786353753.834926, 1786353754.530129, 1786353754.1576946]","[{""endpoint-0"": 137, ""endpoint-1"": 137}, {""endpoint-0"": 145, ""endpoint-1"": 144}, {""endpoint-0"": 141, ""endpoint-1"": 141}, {""endpoint-0"": 216, ""endpoint-1"": 215}, {""endpoint-0"": 208, ""endpoint-1"": 208}, {""endpoint-0"": 218, ""endpoint-1"": 217}, {""endpoint-0"": 209, ""endpoint-1"": 208}, {""endpoint-0"": 210, ""endpoint-1"": 209}]",0,"[{""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[]"", ""endpoint_id"": ""endpoint-0"", ""granted_requests_by_job"": ""[[\""3241\"", 141], [\""3242\"", 216], [\""3243\"", 218], [\""3244\"", 145], [\""3245\"", 209], [\""3246\"", 210], [\""3247\"", 137], [\""3248\"", 208]]"", ""granted_work_by_job"": ""[[\""3241\"", 71728], [\""3242\"", 109753], [\""3243\"", 110897], [\""3244\"", 73451], [\""3245\"", 106651], [\""3246\"", 106722], [\""3247\"", 69774], [\""3248\"", 105656]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65252, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}, {""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[]"", ""endpoint_id"": ""endpoint-1"", ""granted_requests_by_job"": ""[[\""3241\"", 141], [\""3242\"", 215], [\""3243\"", 217], [\""3244\"", 144], [\""3245\"", 208], [\""3246\"", 209], [\""3247\"", 137], [\""3248\"", 208]]"", ""granted_work_by_job"": ""[[\""3241\"", 71799], [\""3242\"", 110031], [\""3243\"", 110269], [\""3244\"", 73333], [\""3245\"", 105982], [\""3246\"", 107063], [\""3247\"", 70071], [\""3248\"", 105759]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65696, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}]",0
2,vtc_long8x_formal_4arm_20260810,overload_shared_drr_frozen,warmup,1,1,shared_drr,8,8,,"[274, 289, 282, 431, 416, 435, 417, 419]",128,131072,512,observe_only,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,0,0,0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0.12188150763611798, 1.2083526225952286, 0.31780734254118326, 0.047808849702743454, 0.15563318695620237, 0.2708445550187993, 0.9621842047641388, 0.5938611132845087]","[0, 0, 0, 0, 0, 0, 0, 0]","[""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_0.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_1.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_2.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_3.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_4.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_5.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_6.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_7.jsonl""]","[""f6a67a80fad2f385b63acfd286d10b5aede005539cc9064ec3edb3418a2b046f"", ""189c4fb2716b9b4a3a1e5c7d6f43eb6c6ff13c38e43956d9c74433cea5fe9fd2"", ""c37afc5994cf0351320221f876ae655940b9a06c5a0b0c4664a098eec3e5d2b1"", ""fa1f915af181a29f87a150bbe138c5a40e28d09aaa434b0df98d3cbdd5085802"", ""a450db2cc2d8af6a8642347ecc943aa08f2acd773a868b86ffe3f16b4558ca26"", ""ccdceb2a9ba8b6909cdaca77ae2cbc2db89bfcbe133d30531a32359162ec9475"", ""578e090e7d7a2c10bbbee3fbdab706a8509bbc3cd05ce8bfba8cedc094b11fc9"", ""1bd1704f26839e4fefe9441fdd7191a6cb04980536298860831f0a914d8dde8a""]",127.0.0.1:6380,credit-vtc_long8x_formal_4arm_20260810-run-ba0daef68f1a-001_warmup_1_overload_shared_drr_frozen,run-ba0daef68f1a,1786353905.9014866,1786354007.3492808,ok,726637,758528,2963,7673515155611648.0,7.329778152987879,2.1444919003331496e-05,7.301883474183453,0.08462967546081526,7.217253798722638,0.5241902077653628,ok,ok,0.11890569395017794,0.23753113879003557,0.2480756227758007,0.019825792898720856,0.06619494184025033,0.09428600933035275,14639.697311573365,101.44779419898987,ok,98.29151291512915,100.0,100.0,213.5239852398524,248.0,253.0,0.0,0.0,0.0,0.3328592374802712,0.3832067887449755,0.3963078755396755,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.45842448153215226,0.9693940264802005,ok:simultaneously_backlogged_jobs_descriptive,unavailable:not_proven_for_current_credit_implementation,139845.0,221166.0,81321.0,0.4311426770730957,2952,81929.0,8.0,ok:sampled_endpoint_credit,0.32997481108312343,0.7103770373750393,4.486146095717884,842.0,"[97.95795941352844, 95.45914721488953, 96.4578595161438, 99.01698350906372, 98.84087681770325, 97.84301948547363, 98.32609915733337, 98.99776268005371]","[14.387497425079346, 10.979133605957031, 12.188795328140259, 12.496424436569214, 13.531483173370361, 14.019023418426514, 15.382229089736938, 15.053818225860596]","[8.323976039886475, 6.690560340881348, 7.7170069217681885, 9.462506532669067, 9.32862901687622, 8.428576707839966, 9.333199262619019, 10.188096284866333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.797118290748708, 3.0274730964171273, 2.923556477560055, 4.35278863004898, 4.208785002658848, 4.445897134895584, 4.24098996679153, 4.232418881567523]","[1427.602216677931, 1537.6630137871682, 1487.976207641, 2219.6596201083184, 2138.9429839834625, 2260.4167488191188, 2162.5285841937252, 2159.4932472456157]","[116758, 123234, 120417, 183825, 176590, 185664, 176803, 178277]","[139845, 146784, 143527, 219784, 211415, 221166, 212633, 213785]","[69701, 72800, 71335, 109448, 104919, 109806, 105881, 106521]","[70144, 73984, 72192, 110336, 106496, 111360, 106752, 107264]","[274, 289, 282, 431, 416, 435, 417, 419]","[274, 289, 282, 431, 416, 435, 417, 419]","[0, 0, 0, 0, 0, 0, 0, 0]","[1191.9194795300646, 1290.9606213282639, 1248.3897175827983, 1856.499698187364, 1786.6089990853989, 1897.5702198925371, 1798.1288947209664, 1800.8184748191247]","[1786353906.0233681, 1786353907.1098392, 1786353906.219294, 1786353905.9492955, 1786353906.0571198, 1786353906.172331, 1786353906.8636708, 1786353906.4953477]","[1786353906.0235484, 1786353907.1099517, 1786353906.2194266, 1786353905.949397, 1786353906.057204, 1786353906.172456, 1786353906.8637934, 1786353906.495452]","[1786353906.1172554, 1786353907.1954765, 1786353906.3059843, 1786353906.045422, 1786353906.149687, 1786353906.2671492, 1786353906.9549127, 1786353906.5891726]","[{""endpoint-0"": 137, ""endpoint-1"": 137}, {""endpoint-0"": 145, ""endpoint-1"": 144}, {""endpoint-0"": 141, ""endpoint-1"": 141}, {""endpoint-0"": 216, ""endpoint-1"": 215}, {""endpoint-0"": 208, ""endpoint-1"": 208}, {""endpoint-0"": 218, ""endpoint-1"": 217}, {""endpoint-0"": 209, ""endpoint-1"": 208}, {""endpoint-0"": 210, ""endpoint-1"": 209}]",0,"[{""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[]"", ""endpoint_id"": ""endpoint-0"", ""granted_requests_by_job"": ""[[\""3249\"", 141], [\""3250\"", 145], [\""3251\"", 218], [\""3252\"", 137], [\""3253\"", 216], [\""3254\"", 208], [\""3255\"", 209], [\""3256\"", 210]]"", ""granted_work_by_job"": ""[[\""3249\"", 71728], [\""3250\"", 73451], [\""3251\"", 110897], [\""3252\"", 69774], [\""3253\"", 109753], [\""3254\"", 105656], [\""3255\"", 106651], [\""3256\"", 106722]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65424, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}, {""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[]"", ""endpoint_id"": ""endpoint-1"", ""granted_requests_by_job"": ""[[\""3249\"", 141], [\""3250\"", 144], [\""3251\"", 217], [\""3252\"", 137], [\""3253\"", 215], [\""3254\"", 208], [\""3255\"", 208], [\""3256\"", 209]]"", ""granted_work_by_job"": ""[[\""3249\"", 71799], [\""3250\"", 73333], [\""3251\"", 110269], [\""3252\"", 70071], [\""3253\"", 110031], [\""3254\"", 105759], [\""3255\"", 105982], [\""3256\"", 107063]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65623, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}]",0
2,vtc_long8x_formal_4arm_20260810,overload_external_vtc,warmup,1,2,external_vtc,8,8,,"[274, 289, 282, 431, 416, 435, 417, 419]",128,131072,512,observe_only,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,0,0,0,"[1, 1, 1, 1, 1, 1, 1, 1]","[0.12188150763611798, 1.2083526225952286, 0.31780734254118326, 0.047808849702743454, 0.15563318695620237, 0.2708445550187993, 0.9621842047641388, 0.5938611132845087]","[0, 0, 0, 0, 0, 0, 0, 0]","[""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_0.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_1.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_2.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_3.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_4.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_5.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_6.jsonl"", ""/root/autodl-tmp/experiment-artifacts/vtc_compatible_overload_multi_720s_contract_20260810/client_7.jsonl""]","[""f6a67a80fad2f385b63acfd286d10b5aede005539cc9064ec3edb3418a2b046f"", ""189c4fb2716b9b4a3a1e5c7d6f43eb6c6ff13c38e43956d9c74433cea5fe9fd2"", ""c37afc5994cf0351320221f876ae655940b9a06c5a0b0c4664a098eec3e5d2b1"", ""fa1f915af181a29f87a150bbe138c5a40e28d09aaa434b0df98d3cbdd5085802"", ""a450db2cc2d8af6a8642347ecc943aa08f2acd773a868b86ffe3f16b4558ca26"", ""ccdceb2a9ba8b6909cdaca77ae2cbc2db89bfcbe133d30531a32359162ec9475"", ""578e090e7d7a2c10bbbee3fbdab706a8509bbc3cd05ce8bfba8cedc094b11fc9"", ""1bd1704f26839e4fefe9441fdd7191a6cb04980536298860831f0a914d8dde8a""]",127.0.0.1:6380,credit-vtc_long8x_formal_4arm_20260810-run-ba0daef68f1a-002_warmup_1_overload_external_vtc,run-ba0daef68f1a,1786354057.3754146,1786354158.8981764,ok,726637,758528,2963,7673519420170240.0,7.311840232948255,2.166525364284213e-05,7.284317003316621,0.08829650720075362,7.196020496115868,0.5241902077653628,ok,ok,0.12336572438162545,0.24115282685512365,0.34567708333333275,0.019761687177437693,0.06599132823659265,0.09341847277068596,14628.886895410169,101.52276182174683,ok,98.16176470588235,100.0,100.0,211.75735294117646,249.0,253.0,0.0,0.0,0.0,0.3317416738915307,0.38305791275867207,0.4018162870329016,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.45808622095720153,0.9701153745719971,ok:simultaneously_backlogged_jobs_descriptive,unavailable:not_proven_for_current_credit_implementation,139845.0,221166.0,81321.0,0.4311426770730957,2947,70422.0,8.0,ok:sampled_endpoint_credit,0.33125,0.7138250637054443,11.57,2283.0,"[96.91038870811462, 95.46935749053955, 95.7530562877655, 99.07020449638367, 97.30514883995056, 99.73032474517822, 97.28114557266235, 98.95548605918884]","[14.306160926818848, 10.017448902130127, 11.112991333007812, 15.80063271522522, 12.239065647125244, 17.864888668060303, 11.511689186096191, 17.067495822906494]","[7.276405334472656, 6.700770616531372, 7.012203693389893, 9.515727519989014, 7.792901039123535, 10.315881967544556, 8.288245677947998, 10.145819664001465]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.827354256366295, 3.027149313628074, 2.945075707583775, 4.350450291194591, 4.275210561408678, 4.361762594391145, 4.2865449162348686, 4.2342270922643035]","[1443.0341459180456, 1537.498563500288, 1498.928656320484, 2218.467208352464, 2172.701059712057, 2217.6404274738206, 2185.757566363954, 2160.4158446771457]","[116546, 123000, 120333, 183392, 177559, 184896, 177366, 178594]","[139845, 146784, 143527, 219784, 211415, 221166, 212633, 213785]","[69701, 72800, 71335, 109448, 104919, 109806, 105881, 106521]","[70144, 73984, 72192, 110336, 106496, 111360, 106752, 107264]","[274, 289, 282, 431, 416, 435, 417, 419]","[274, 289, 282, 431, 416, 435, 417, 419]","[0, 0, 0, 0, 0, 0, 0, 0]","[1202.616164826519, 1288.3715071842666, 1256.7014011371573, 1851.1317396815741, 1824.764692483566, 1853.9596704656212, 1823.2309966736539, 1804.7912966965418]","[1786354057.497296, 1786354058.5837672, 1786354057.693222, 1786354057.4232235, 1786354057.5310478, 1786354057.646259, 1786354058.3375988, 1786354057.9692757]","[1786354057.497415, 1786354058.583892, 1786354057.6933293, 1786354057.42334, 1786354057.5311813, 1786354057.646344, 1786354058.33769, 1786354057.9693742]","[1786354057.5842338, 1786354058.6693244, 1786354057.7815535, 1786354057.513186, 1786354057.6290355, 1786354057.7367184, 1786354058.4284892, 1786354058.0665627]","[{""endpoint-0"": 137, ""endpoint-1"": 137}, {""endpoint-0"": 145, ""endpoint-1"": 144}, {""endpoint-0"": 141, ""endpoint-1"": 141}, {""endpoint-0"": 216, ""endpoint-1"": 215}, {""endpoint-0"": 208, ""endpoint-1"": 208}, {""endpoint-0"": 218, ""endpoint-1"": 217}, {""endpoint-0"": 209, ""endpoint-1"": 208}, {""endpoint-0"": 210, ""endpoint-1"": 209}]",0,"[{""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[[\""3257\"", 105179], [\""3258\"", 109427], [\""3259\"", 107458], [\""3260\"", 106778], [\""3261\"", 74752], [\""3262\"", 72675], [\""3263\"", 110350], [\""3264\"", 68908]]"", ""endpoint_id"": ""endpoint-0"", ""granted_requests_by_job"": ""[[\""3257\"", 208], [\""3258\"", 216], [\""3259\"", 209], [\""3260\"", 210], [\""3261\"", 145], [\""3262\"", 141], [\""3263\"", 218], [\""3264\"", 137]]"", ""granted_work_by_job"": ""[[\""3257\"", 105656], [\""3258\"", 109753], [\""3259\"", 106651], [\""3260\"", 106722], [\""3261\"", 73451], [\""3262\"", 71728], [\""3263\"", 110897], [\""3264\"", 69774]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65290, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}, {""active_by_job"": ""[]"", ""active_requests"": 0, ""active_work"": 0, ""active_work_by_job"": ""[]"", ""attained_service_by_job"": ""[[\""3257\"", 104654], [\""3258\"", 108466], [\""3259\"", 105813], [\""3260\"", 107200], [\""3261\"", 73663], [\""3262\"", 72136], [\""3263\"", 109784], [\""3264\"", 70450]]"", ""endpoint_id"": ""endpoint-1"", ""granted_requests_by_job"": ""[[\""3257\"", 208], [\""3258\"", 215], [\""3259\"", 208], [\""3260\"", 209], [\""3261\"", 144], [\""3262\"", 141], [\""3263\"", 217], [\""3264\"", 137]]"", ""granted_work_by_job"": ""[[\""3257\"", 105759], [\""3258\"", 110031], [\""3259\"", 105982], [\""3260\"", 107063], [\""3261\"", 73333], [\""3262\"", 71799], [\""3263\"", 110269], [\""3264\"", 70071]]"", ""max_active_requests_seen"": 128, ""max_active_work_seen"": 65687, ""oldest_waiting_age_s"": 0.0, ""request_limit"": 128, ""waiting_by_job"": ""[]"", ""waiting_requests"": 0, ""waiting_work"": 0, ""waiting_work_by_job"": ""[]"", ""work_limit"": 131072}]",0
