"schema_version","experiment_id","phase","repeat_index","job_id","flush_policy","flush_timeout_ms","flush_max_wait_ms","arrival_time_scale","trace_index","elapsed_s","pending_rows","pending_tokens","oldest_age_s","action","reason","server_version","pgvector_version"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","10","2.860000000000582","1","66","2.804500000002008","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","11","2.860000000000582","1","26","2.796699999998964","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","12","2.875","1","40","2.8068999999995867","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","13","2.875","1","49","2.801400000000285","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","14","2.875","1","78","2.798399999999674","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","15","2.875","1","22","2.7933999999986554","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","16","2.875","1","24","2.7789000000011583","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","17","3.047000000002299","1","24","2.9501000000018394","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","18","3.0790000000015425","1","63","2.976700000002893","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","19","3.0790000000015425","1","19","2.972300000001269","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","20","3.0940000000009604","1","28","2.981599999999162","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","21","3.0940000000009604","1","62","2.9667000000008557","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","22","3.0940000000009604","1","35","2.9495999999999185","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","23","3.0940000000009604","1","340","2.9334000000017113","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","24","3.110000000000582","1","86","2.9324999999989814","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","25","3.297000000002299","1","1072","3.090600000003178","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","26","3.297000000002299","1","54","3.0802000000039698","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","27","3.3440000000009604","1","38","3.1172000000005937","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","28","3.3440000000009604","1","1091","3.1152000000001863","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","29","3.3440000000009604","1","43","3.0861000000004424","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","30","3.422000000002299","1","1209","3.139900000001944","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","31","3.438000000001921","1","1072","3.1376000000018394","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","32","3.438000000001921","1","1183","3.129400000001624","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","33","3.797000000002299","1","1075","3.4743000000016764","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","34","3.813000000001921","1","35","3.356100000000879","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","35","3.8290000000015425","1","245","3.3497000000024855","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","36","3.8290000000015425","1","29","3.2246000000013737","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","37","3.8290000000015425","1","37","3.17960000000312","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","38","3.938000000001921","1","31","3.2503000000033353","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","39","3.938000000001921","1","52","3.2387000000016997","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","40","4.032000000002881","1","24","3.288300000003801","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","41","4.21900000000096","1","32","3.421300000001793","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","42","4.21900000000096","1","40","3.4143000000003667","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","43","4.21900000000096","1","26","3.4069000000017695","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","44","4.235000000000582","1","428","3.414700000001176","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","45","4.235000000000582","1","149","3.4144000000014785","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","46","4.25","1","197","3.424699999999575","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","47","4.25","1","25","3.382399999998597","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","48","4.26600000000326","1","24","3.3883000000023458","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","49","4.46900000000096","1","30","3.5706000000027416","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","50","4.485000000000582","1","59","3.583999999998923","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","51","4.5","1","40","3.5587000000014086","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","52","4.5","1","45","3.4799999999995634","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","53","4.51600000000326","1","30","3.4751000000032946","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","54","4.51600000000326","1","50","3.472200000003795","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","55","4.51600000000326","1","27","3.4588000000039756","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","56","4.547000000002299","1","47","3.4875000000029104","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","57","4.688000000001921","1","329","3.6282000000028347","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","58","4.71900000000096","1","30","3.655900000001566","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","59","4.71900000000096","1","431","3.6526000000012573","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","60","4.71900000000096","1","149","3.6455000000023574","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","61","4.75","1","20","3.6745000000009895","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","62","4.75","1","31","3.6745000000009895","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
"1","accelerated_arrival_gate_immediate","formal","1","776","immediate","25.0","50.0","0.0001","63","4.75","1","59","3.6693000000013853","flush","immediate","18.4 (Debian 18.4-1.pgdg12+1)","0.8.2"
