schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,flush_policy,flush_timeout_ms,flush_max_wait_ms,arrival_time_scale,trace_index,elapsed_s,pending_rows,pending_tokens,oldest_age_s,action,reason,selected_wait_s,window_reason
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,0,0.0,1,546,0.0,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,1,0.0629999999946449,2,1075,0.0629999999946449,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,2,0.0629999999946449,1,574,0.0064999999885912985,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,3,0.10899999999674037,3,1692,0.052499999990686774,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,4,0.125,1,517,0.010999999998603016,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,5,0.17199999999138527,3,1823,0.05799999998998828,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,6,0.21899999999732245,1,529,0.016499999997904524,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,7,0.2659999999887077,1,529,0.06349999998928979,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,8,0.2659999999887077,1,517,0.0009999999892897904,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,9,0.3279999999940628,2,1079,0.0629999999946449,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,10,0.3279999999940628,1,522,0.011499999993247911,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,11,0.375,2,1058,0.05849999999918509,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,12,0.375,1,545,0.006999999997788109,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,13,0.42199999999138527,3,1637,0.053999999989173375,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,14,0.48399999999674037,1,520,0.003499999991618097,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,15,0.5309999999881256,3,1599,0.05049999998300336,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,16,0.5469999999913853,1,515,0.013499999986379407,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,17,0.5939999999973224,2,1039,0.06049999999231659,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,18,0.6409999999887077,1,558,0.0044999999954598024,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,19,0.7029999999940628,1,558,0.06650000000081491,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,20,0.7339999999967404,1,531,0.012000000002444722,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,21,0.7809999999881256,1,531,0.05899999999382999,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,22,0.8129999999946449,1,836,0.00999999999476131,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,23,0.8589999999967404,1,836,0.055999999996856786,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,24,0.9059999999881256,1,582,0.01849999999103602,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,25,0.9529999999940628,1,582,0.0654999999969732,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,26,1.0469999999913853,1,1568,0.014999999984866008,wait,fixed_timeout_wait,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,27,1.0939999999973224,1,1568,0.06199999999080319,flush,fixed_timeout,0.05,fixed_timeout
2,interference_bulk_k16_background_r3,formal,1,1189,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,fixed_timeout,50.0,50.0,0.0005,28,1.0939999999973224,1,550,0.00999999999476131,wait,fixed_timeout_wait,0.05,fixed_timeout
