sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.0002461206167936325,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,353.07
0,0.0002461206167936325,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,295.16
1,0.3633511867374182,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,208.66
1,0.3633511867374182,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,207.64
2,0.7428952697664499,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.43
2,0.7428952697664499,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,133.51
3,1.104621060192585,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.43
3,1.104621060192585,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,133.51
4,1.5061832964420319,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.43
4,1.5061832964420319,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,133.51
5,1.8898592796176672,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,105.49
5,1.8898592796176672,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,92.31
6,2.2335572484880686,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,105.49
6,2.2335572484880686,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,92.31
7,2.613037172704935,0,NVIDIA GeForce RTX 4090,95.0,23008.0,24564.0,111.79
7,2.613037172704935,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,101.56
8,3.030884176492691,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,235.94
8,3.030884176492691,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,204.7
9,3.440433258190751,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,273.34
9,3.440433258190751,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,257.01
10,3.8296271078288555,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,447.52
10,3.8296271078288555,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,444.85
11,4.199491083621979,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,446.76
11,4.199491083621979,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,444.33
12,4.561980435624719,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,446.93
12,4.561980435624719,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,444.48
13,4.931017627939582,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,447.55
13,4.931017627939582,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,443.07
14,5.319416781887412,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,449.65
14,5.319416781887412,1,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,445.78
