status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,output_aware_bfd_gate_20260726,warmup,1,seq_prompt,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,8,10919,12227,43.58,job_table,831,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,token_budget,6144,128,128,16,prompt_only,configured_zero,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.830241,0.928548,0,64,2,4497.0,5705.0,5705.0,5705,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\000_warmup_1_seq_prompt.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\000_warmup_1_seq_prompt.submissions.csv,2,experiments\results\output_aware_bfd_gate_20260726\000_warmup_1_seq_prompt.resources.csv,222,0.25,ok,8.22072072072072,7.0,8.0,86.0,0.972972972972973,10921.477477477478,10934.0,89.32262597102705,89.4250429377607,43.85252252252252,111.58,3219.2706828105447,286.8458240052165,38.346846846846844,64.0,64.0,64.0,0.02702702702702703,0.0,0.0,6.0,0.032572189132627834,0.05435905586902967,0.05435905586902967,0.05435905586902967,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.006917128507741279,experiments\results\output_aware_bfd_gate_20260726\000_warmup_1_seq_prompt.requests.csv,64,73.468008,73.506944,73.506944,10000.0,1.0,0.0,submission,none,0,2,2,2,11223,32,32,32.0,5009,6214,5611.5,5009.0,6214.0,71.027394,71.06714,71.06714,ok,10202,1021,64,31015826595840.0,71.011326,0.102029,45.076595,1.679826,43.396768,0,0,0.0,0.63813,0.0,0.63813,0.001844,2.5e-05,0.001407,none,1176.5,0.03125,,142.094534,71.067275,72.672877,0.005705,0.0,0.0,0.000498,1.2e-05,73.679082,0.869,152.323
ok,output_aware_bfd_gate_20260726,warmup,1,seq_fixed,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10920,12227,42.54,job_table,832,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.913574,0.989746,0,64,2,5145.0,6081.0,6081.0,6081,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\001_warmup_1_seq_fixed.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\001_warmup_1_seq_fixed.submissions.csv,2,experiments\results\output_aware_bfd_gate_20260726\001_warmup_1_seq_fixed.resources.csv,10,0.25,ok,25.2,7.0,98.0,98.0,0.8,10927.9,10937.0,89.37515334914534,89.44957880101416,51.479,86.08,149.24994723439218,13.295024695741331,9.3,0.0,64.0,64.0,3.5,0.0,35.0,35.0,0.008058491615671936,0.0,0.05404116665342129,0.05404116665342129,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.20697839725651365,experiments\results\output_aware_bfd_gate_20260726\001_warmup_1_seq_fixed.requests.csv,64,3.002755,3.012738,3.012738,10000.0,0.0,20.596626,submission,none,0,2,2,2,11226,31,33,32.0,5145,6081,5613.0,5145.0,6081.0,0.883937,0.894329,0.894329,ok,10202,1024,64,31039965462528.0,0.866838,0.102954,0.700001,0.236698,0.463303,0,0,0.0,0.406595,0.0,0.406595,0.000633,1.6e-05,0.000787,none,1176.5,0.03125,,1.778266,0.895111,2.430586,0.005631,0.0,0.0,0.000438,1.3e-05,3.107305,20.597,3612.777
ok,output_aware_bfd_gate_20260726,warmup,1,seq_trace,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10924,12227,42.79,job_table,833,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,token_budget,6144,128,128,16,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.80721,0.983073,0,64,6,5973.0,6040.0,6040.0,6040,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\002_warmup_1_seq_trace.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\002_warmup_1_seq_trace.submissions.csv,6,experiments\results\output_aware_bfd_gate_20260726\002_warmup_1_seq_trace.resources.csv,11,0.25,ok,7.181818181818182,7.0,8.0,8.0,1.0,10927.545454545454,10937.0,89.37225365621538,89.44957880101416,50.156363636363636,81.88,162.08444569706916,14.438308007934184,10.545454545454545,0.0,64.0,64.0,3.1818181818181817,0.0,35.0,35.0,0.009413855634947586,0.0,0.05404116665342129,0.05404116665342129,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.18131445818730568,experiments\results\output_aware_bfd_gate_20260726\002_warmup_1_seq_trace.requests.csv,64,3.377752,3.40249,3.40249,10000.0,0.0,18.430728,submission,none,0,6,6,6,11226,2,17,10.666667,90,3453,1871.0,1682.0,3453.0,0.808271,0.825765,0.825765,ok,10202,1024,64,31057661853696.0,0.801542,0.083133,0.664311,0.173208,0.491103,0,0,0.0,0.46097,0.0,0.46097,0.000634,1.7e-05,0.000921,none,680.667,0.09375,,4.866906,0.924861,2.776203,0.005726,0.0,0.0,0.000963,8e-06,3.472462,18.431,3232.865
ok,output_aware_bfd_gate_20260726,warmup,1,bfd_prompt,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10924,12227,43.02,job_table,834,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,best_fit_token_budget,6144,128,128,16,prompt_only,configured_zero,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.332096,1.0,0,64,5,432.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\003_warmup_1_bfd_prompt.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\003_warmup_1_bfd_prompt.submissions.csv,5,experiments\results\output_aware_bfd_gate_20260726\003_warmup_1_bfd_prompt.resources.csv,11,0.25,ok,7.0,7.0,7.0,7.0,1.0,11114.818181818182,11144.0,90.90388633203715,91.14255336550258,48.41909090909091,96.39,154.19843965053556,13.735831075230319,2.1818181818181817,0.0,21.0,21.0,4.363636363636363,0.0,43.0,43.0,0.005779803920152013,0.0,0.04744496542954779,0.04744496542954779,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1793189655162976,experiments\results\output_aware_bfd_gate_20260726\003_warmup_1_bfd_prompt.requests.csv,64,3.406799,3.406895,3.406895,10000.0,0.0,18.477025,submission,none,0,5,5,5,11226,8,16,12.8,171,6272,2245.2,688.0,6272.0,0.840299,0.847333,0.847333,ok,10202,1024,64,31073570021376.0,0.820746,0.291165,0.475225,0.19743,0.277795,0,0,0.0,0.41115,0.0,0.41115,0.000591,1.6e-05,0.029668,none,439.0,0.078125,,4.158743,0.869238,2.808534,0.00714,0.0,0.0,0.000498,1e-05,3.463761,18.477,3240.986
ok,output_aware_bfd_gate_20260726,warmup,1,bfd_fixed,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,11078,12227,43.12,job_table,835,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.36543,0.999186,0,64,5,714.0,6139.0,6139.0,6139,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\004_warmup_1_bfd_fixed.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\004_warmup_1_bfd_fixed.submissions.csv,5,experiments\results\output_aware_bfd_gate_20260726\004_warmup_1_bfd_fixed.resources.csv,11,0.25,ok,23.818181818181817,7.0,98.0,98.0,0.8181818181818182,10993.272727272728,11067.0,89.90981211476836,90.51279954199723,52.665454545454544,96.08,167.70476747632028,14.952279553880196,6.2727272727272725,0.0,64.0,64.0,5.363636363636363,0.0,59.0,59.0,0.007275328184491342,0.0,0.05356433283000872,0.05356433283000872,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.18631140880143177,experiments\results\output_aware_bfd_gate_20260726\004_warmup_1_bfd_fixed.requests.csv,64,3.298611,3.29878,3.29878,10000.0,0.0,18.721426,submission,none,0,5,5,5,11216,7,16,12.8,195,6139,2243.2,714.0,6139.0,0.821448,0.849196,0.849196,ok,10202,1014,64,31044967759872.0,0.810334,0.291012,0.48308,0.197012,0.286068,0,0,0.0,0.402362,0.0,0.402362,0.000692,1.7e-05,0.030705,none,436.4,0.078125,,4.127948,0.87494,2.700639,0.006881,0.0,0.0,0.000629,1.3e-05,3.418543,18.721,3280.93
ok,output_aware_bfd_gate_20260726,warmup,1,bfd_trace,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10915,12227,43.57,job_table,836,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,best_fit_token_budget,6144,128,128,16,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.80721,0.999023,0,64,6,6105.0,6138.0,6138.0,6138,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\005_warmup_1_bfd_trace.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\005_warmup_1_bfd_trace.submissions.csv,6,experiments\results\output_aware_bfd_gate_20260726\005_warmup_1_bfd_trace.resources.csv,11,0.25,ok,7.0,7.0,7.0,7.0,1.0,10923.636363636364,10928.0,89.34028268288512,89.37597121125378,47.44909090909091,86.89,151.15289710998536,13.4753407426215,8.727272727272727,0.0,58.0,58.0,2.8181818181818183,0.0,29.0,29.0,0.009088741664439041,0.0,0.04688865930223318,0.04688865930223318,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.17868621463878578,experiments\results\output_aware_bfd_gate_20260726\005_warmup_1_bfd_trace.requests.csv,64,3.430127,3.430341,3.430341,10000.0,0.0,18.284287,submission,none,0,6,6,6,11217,5,16,10.666667,369,4431,1869.5,1120.0,4431.0,0.71335,0.822899,0.822899,ok,10202,1015,64,31002164994048.0,0.7151,0.140129,0.532648,0.201553,0.331096,0,0,0.0,0.404514,0.0,0.404514,0.000771,2.1e-05,0.032273,none,533.667,0.09375,,4.443108,0.874762,2.812003,0.006743,0.0,0.0,0.001049,7e-06,3.500273,18.284,3204.607
ok,output_aware_bfd_gate_20260726,formal,1,seq_fixed,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10914,12227,43.60,job_table,837,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.913574,0.989746,0,64,2,5145.0,6081.0,6081.0,6081,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\006_formal_1_seq_fixed.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\006_formal_1_seq_fixed.submissions.csv,2,experiments\results\output_aware_bfd_gate_20260726\006_formal_1_seq_fixed.resources.csv,10,0.25,ok,16.1,7.0,98.0,98.0,0.9,10908.8,10921.0,89.21894168643168,89.31872086366238,49.945,104.18,141.54765623569486,12.608912901807843,13.3,0.0,59.0,59.0,5.4,0.0,33.0,33.0,0.012183104188190418,0.0,0.05563061273146308,0.05563061273146308,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.2007079134400895,experiments\results\output_aware_bfd_gate_20260726\006_formal_1_seq_fixed.requests.csv,64,3.15424,3.15424,3.15424,10000.0,0.0,19.8045,submission,none,0,2,2,2,11226,31,33,32.0,5145,6081,5613.0,5145.0,6081.0,0.862234,0.882441,0.882441,ok,10202,1024,64,31026379579392.0,0.849702,0.161632,0.648465,0.194368,0.454097,0,0,0.0,0.442248,0.0,0.442248,0.00066,1.7e-05,0.000792,none,1176.5,0.03125,,1.744674,0.883049,2.505425,0.004831,0.0,0.0,0.000438,1e-05,3.231589,19.805,3473.833
ok,output_aware_bfd_gate_20260726,formal,1,bfd_trace,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10899,12227,43.81,job_table,838,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,best_fit_token_budget,6144,128,128,16,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.80721,0.999023,0,64,6,6105.0,6138.0,6138.0,6138,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\007_formal_1_bfd_trace.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\007_formal_1_bfd_trace.submissions.csv,6,experiments\results\output_aware_bfd_gate_20260726\007_formal_1_bfd_trace.resources.csv,11,0.25,ok,7.0,7.0,7.0,7.0,1.0,10906.454545454546,10912.0,89.19975910243352,89.24511327390202,49.76,78.09,162.0244927084446,14.432967460221326,7.363636363636363,0.0,48.0,48.0,3.272727272727273,0.0,36.0,36.0,0.008734728674329733,0.0,0.04649129778272276,0.04649129778272276,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.17751574823051242,experiments\results\output_aware_bfd_gate_20260726\007_formal_1_bfd_trace.requests.csv,64,3.464899,3.465129,3.465129,10000.0,0.0,18.080587,submission,none,0,6,6,6,11226,5,16,10.666667,369,4431,1871.0,1120.0,4431.0,0.793048,0.800089,0.800089,ok,10202,1024,64,31001192374272.0,0.779415,0.19111,0.524476,0.19969,0.324786,0,0,0.0,0.426665,0.0,0.426665,0.000868,2.1e-05,0.030562,none,533.667,0.09375,,4.730901,0.855723,2.830456,0.006091,0.0,0.0,0.001093,1e-05,3.539708,18.081,3171.448
ok,output_aware_bfd_gate_20260726,formal,1,bfd_fixed,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10899,12227,43.80,job_table,839,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.36543,0.999186,0,64,5,714.0,6139.0,6139.0,6139,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\008_formal_1_bfd_fixed.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\008_formal_1_bfd_fixed.submissions.csv,5,experiments\results\output_aware_bfd_gate_20260726\008_formal_1_bfd_fixed.resources.csv,11,0.25,ok,13.0,7.0,40.0,40.0,0.8181818181818182,10913.727272727272,10920.0,89.25923998304796,89.31054224257791,51.47909090909091,111.78,161.7215195608139,14.420108743719474,2.3636363636363638,0.0,21.0,21.0,9.272727272727273,0.0,59.0,59.0,0.006726246812076907,0.0,0.04752443773344994,0.04752443773344994,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.18343675075580457,experiments\results\output_aware_bfd_gate_20260726\008_formal_1_bfd_fixed.requests.csv,64,3.384295,3.384419,3.384419,10000.0,0.0,18.496806,submission,none,0,5,5,5,11215,7,16,12.8,195,6139,2243.0,714.0,6139.0,0.844075,0.844987,0.844987,ok,10202,1013,64,31041430585344.0,0.817862,0.290114,0.468651,0.198586,0.270065,0,0,0.0,0.414348,0.0,0.414348,0.000651,1.7e-05,0.030429,none,436.4,0.078125,,4.203592,0.872101,2.742649,0.006435,0.0,0.0,0.000585,1.1e-05,3.460057,18.497,3241.276
ok,output_aware_bfd_gate_20260726,formal,1,seq_trace,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10907,12227,44.05,job_table,840,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,64,0,64,16,token_budget,6144,128,128,16,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.80721,0.983073,0,64,6,5973.0,6040.0,6040.0,6040,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\output_aware_bfd_gate_20260726\009_formal_1_seq_trace.flush.csv,,0,experiments\results\output_aware_bfd_gate_20260726\009_formal_1_seq_trace.submissions.csv,6,experiments\results\output_aware_bfd_gate_20260726\009_formal_1_seq_trace.resources.csv,11,0.25,ok,15.272727272727273,7.0,98.0,98.0,0.9090909090909091,10905.272727272728,10912.0,89.19009345933367,89.24511327390202,48.163636363636364,93.76,152.00540575146675,13.540477975366716,8.636363636363637,0.0,64.0,64.0,1.2727272727272727,0.0,14.0,14.0,0.0068418428904799345,0.0,0.05340538822220453,0.05340538822220453,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.17963497020489028,experiments\results\output_aware_bfd_gate_20260726\009_formal_1_seq_trace.requests.csv,64,3.365962,3.390393,3.391653,10000.0,0.0,18.541322,submission,none,0,6,6,6,11226,2,17,10.666667,90,3453,1871.0,1682.0,3453.0,0.815361,0.842786,0.842786,ok,10202,1024,64,31000800681984.0,0.80793,0.132349,0.635113,0.195158,0.439955,0,0,0.0,0.42296,0.0,0.42296,0.000742,1.9e-05,0.000853,none,680.667,0.09375,,4.935565,0.869996,2.797028,0.006479,0.0,0.0,0.001137,8e-06,3.45175,18.541,3252.264
