schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,flush_policy,flush_timeout_ms,flush_max_wait_ms,arrival_time_scale,trace_index,elapsed_s,pending_rows,pending_tokens,oldest_age_s,action,reason,selected_wait_s,window_reason
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,0,0.0,1,546,0.0,wait,fixed_fallback_wait,0.025,fixed_fallback
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,1,0.031000000002677552,2,1075,0.031000000002677552,flush,fixed_fallback,0.025,fixed_fallback
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,2,0.06300000000192085,1,574,0.006500000003143214,wait,underloaded_base_window_wait,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,3,0.0940000000045984,1,574,0.037500000005820766,flush,underloaded_base_window,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,4,0.0940000000045984,1,602,0.004000000008090865,wait,underloaded_base_window_wait,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,5,0.125,3,1635,0.03500000000349246,flush,underloaded_base_window,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,6,0.14100000000325963,1,778,0.013000000006286427,wait,underloaded_base_window_wait,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,7,0.15600000000267755,2,1306,0.02800000000570435,flush,underloaded_base_window,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,8,0.2190000000045984,1,529,0.016500000005180482,wait,underloaded_base_window_wait,0.025,underloaded_base_window
2,adaptive_flush_chatml_gate_20260726,formal,1,1031,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,queue_adaptive,25.0,50.0,0.0005,9,0.23400000000401633,1,529,0.031500000004598405,flush,underloaded_base_window,0.025,underloaded_base_window
