sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00023804977536201477,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,341.66
0,0.00023804977536201477,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,293.05
1,0.40611256286501884,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,231.29
1,0.40611256286501884,1,NVIDIA GeForce RTX 4090,25.0,22634.0,24564.0,185.58
2,0.8178847283124924,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,228.72
2,0.8178847283124924,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,198.68
3,1.2201516162604094,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,308.2
3,1.2201516162604094,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,306.22
4,1.6579344477504492,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,386.14
4,1.6579344477504492,1,NVIDIA GeForce RTX 4090,11.0,22634.0,24564.0,353.42
