sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00024267658591270447,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,325.19
0,0.00024267658591270447,1,NVIDIA GeForce RTX 4090,34.0,22634.0,24564.0,340.91
1,0.3639875426888466,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,223.89
1,0.3639875426888466,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,226.82
2,0.7636422365903854,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,140.66
2,0.7636422365903854,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,99.41
3,1.164328295737505,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,140.66
3,1.164328295737505,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,99.41
4,1.5668671447783709,0,NVIDIA GeForce RTX 4090,92.0,23202.0,24564.0,112.57
4,1.5668671447783709,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,135.01
5,1.963807623833418,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,198.37
5,1.963807623833418,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,260.84
6,2.403677275404334,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,249.18
6,2.403677275404334,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,401.46
7,2.798219606280327,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,407.44
7,2.798219606280327,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,401.56
8,3.173143807798624,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,417.07
8,3.173143807798624,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,400.7
9,3.548693336546421,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,416.69
9,3.548693336546421,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,395.7
10,3.9404229037463665,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,417.43
10,3.9404229037463665,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,396.36
11,4.352308824658394,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,415.64
11,4.352308824658394,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,395.61
12,4.7696283757686615,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,413.35
12,4.7696283757686615,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,395.77
13,5.166547717526555,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,411.65
13,5.166547717526555,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,397.01
14,5.541267774999142,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,413.41
14,5.541267774999142,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,398.78
15,5.952562032267451,0,NVIDIA GeForce RTX 4090,100.0,23202.0,24564.0,414.72
15,5.952562032267451,1,NVIDIA GeForce RTX 4090,100.0,22634.0,24564.0,365.93
16,6.362175719812512,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,337.59
16,6.362175719812512,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,281.61
