schema_version,runtime_state_mode,observed_epoch_s,elapsed_s,endpoint_id,calibration_signature,request_limit,active_requests,organizer_queued_work,organizer_oldest_queue_age_s,model_active_work,model_queued_work_estimated,model_capacity_work,service_rate_tokens_s,vllm_running,vllm_waiting,vllm_kv_usage,control_policy,control_action,control_reason,control_arm_name,control_action_scores,control_observation_status,control_observed_goodput,control_observed_tail_risk,control_observed_energy,control_previous_request_limit,control_previous_work_limit,control_recommended_request_limit,control_applied_request_limit,control_applied_work_limit
1,actuated_saor_capacity,1786437790.379773,109.32201719284058,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2327,0.21011007949709892,124907,0,163840,7582.665122045837,159.0,0.0,0.6343605776388268,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0232960346253144, ""upper"": -3.1368812169956724}",ok,1.065729461988171,0.3171802888194134,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437790.7301307,109.67237496376038,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,137,0,0.0,106390,0,163840,7095.669670854338,137.0,0.0,0.6032454965014143,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3115744116099636, ""upper"": 0.0}",ok,0.9972831582367305,0.3016227482507072,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437790.7301307,109.67237496376038,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2327,0.560249749571085,124907,0,163840,7938.797353521022,160.0,0.0,0.6502903081732916,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.001958721515204, ""upper"": -3.200021717416144}",ok,1.1157831839101928,0.3251451540866458,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.0779982,110.02024245262146,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,133,0,0.0,103351,0,163840,6606.737519227818,132.0,0.0,0.5928241774601757,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.31096418355676875, ""upper"": 0.0}",ok,0.9285646548457931,0.29641208873008784,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.0779982,110.02024245262146,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2281,0.0015128310769796371,124913,0,163840,7339.142995547236,157.0,0.0,0.6416555009676939,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.0110114722470458, ""upper"": -3.1683677947411972}",ok,1.0315028806109958,0.32082775048384693,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.4239328,110.36617708206177,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,127,0,0.0,98773,0,163840,6293.040301794648,127.0,0.0,0.5710882834598779,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3005705401025074, ""upper"": 0.0}",ok,0.8844750951222274,0.28554414172993897,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.4239328,110.36617708206177,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,2281,0.34821554832160473,124880,0,163840,7275.833088418034,160.0,0.0,0.664582402858419,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -1.023456859907141, ""upper"": -3.1382017682761436}",ok,1.022604791063673,0.3322912014292095,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.784126,110.72637033462524,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,129,0,0.0,100273,0,163840,6054.163964295796,129.0,0.0,0.5913354175971416,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2801858322484527, ""upper"": 0.0}",ok,0.8509014707372868,0.2956677087985708,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437791.784126,110.72637033462524,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.10273548401892185,125622,0,163840,6963.373187876676,159.0,0.0,0.6560964716391247,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.14448468795565705, ""upper"": -1.0}",ok,0.9786891339250423,0.32804823581956233,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.1664898,111.10873413085938,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,128,0,0.0,99418,0,163840,6580.012168943922,128.0,0.0,0.5795742146791723,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.289852812957029, ""upper"": 0.0}",ok,0.9248084566330178,0.2897871073395861,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.1664898,111.10873413085938,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,786,0.1430092789232731,125619,0,163840,7528.904915997078,159.0,0.0,0.6577341074884622,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.13531450914200815, ""upper"": -1.0}",ok,1.0581735651436512,0.3288670537442311,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.551281,111.49352526664734,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,132,0,0.0,102454,0,163840,6967.225505031014,129.0,0.0,0.5752568110763734,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.31359394398166435, ""upper"": 0.0}",ok,0.9792305699270575,0.2876284055381867,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.551281,111.49352526664734,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.0996319055557251,125556,0,163840,6847.77403010222,155.0,0.0,0.6362959654607712,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.15439916593863862, ""upper"": -1.0}",ok,0.9624418875758567,0.3181479827303856,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.9407983,111.88304257392883,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,131,0,0.0,101671,0,163840,6821.843591047782,131.0,0.0,0.5902932856930176,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3218273173251096, ""upper"": 0.0}",ok,0.958797412656048,0.2951466428465088,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437792.9407983,111.88304257392883,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.48884138092398643,125556,0,163840,7571.707160394514,159.0,0.0,0.6601161232693167,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.14080721337491398, ""upper"": -1.0}",ok,1.0641893408846823,0.33005806163465834,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437793.2889085,112.23115277290344,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,130,0,0.0,100887,0,163840,6084.382661245834,130.0,0.0,0.60131010867947,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2948435271162766, ""upper"": 0.0}",ok,0.8551486523184588,0.300655054339735,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437793.2889085,112.23115277290344,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.0008521508425474167,125553,0,163840,6893.771849088942,155.0,0.0,0.654756587762394,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.15907367990734966, ""upper"": -1.0}",ok,0.968906795374412,0.327378293881197,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437793.6675487,112.60979294776917,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,137,0,0.0,106245,0,163840,6339.453521091692,136.0,0.0,0.6147089474467768,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.2846999684577041, ""upper"": 0.0}",ok,0.8909983866608141,0.3073544737233884,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437793.6675487,112.60979294776917,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.04439726658165455,125559,0,163840,7446.857107916367,155.0,0.0,0.6157510793509007,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.142688849276907, ""upper"": -1.0}",ok,1.0466418985124901,0.30787553967545034,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.033757,112.9760012626648,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,146,0,0.0,113135,0,163840,6715.864433990463,143.0,0.0,0.6220038707756439,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.292376394746935, ""upper"": 0.0}",ok,0.9439022394926863,0.31100193538782195,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.033757,112.9760012626648,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,786,0.1557348407804966,125589,0,163840,8320.218285387353,159.0,0.0,0.6215572428167336,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.0952656062358242, ""upper"": -1.0}",ok,1.1693911855779835,0.3107786214083668,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.4165108,113.35875511169434,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,146,0,0.0,113031,0,163840,7845.379541293283,146.0,0.0,0.6240881345838916,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3450626270413843, ""upper"": 0.0}",ok,1.102653484370103,0.3120440672919458,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.4165108,113.35875511169434,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,750,0.12048565596342087,125586,0,163840,7802.306210515594,159.0,0.0,0.6251302664880155,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.08444276294820502, ""upper"": -1.0}",ok,1.0965996079431615,0.31256513324400775,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.7775352,113.71977949142456,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,146,0,0.0,113033,0,163840,7530.004261327467,146.0,0.0,0.6376358493375018,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.36661320994819674, ""upper"": 0.0}",ok,1.0583280760825675,0.3188179246687509,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437794.7775352,113.71977949142456,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,786,0.21981613151729107,125584,0,163840,7314.558513199251,159.0,0.0,0.6395712371594462,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.09959852741060837, ""upper"": -1.0}",ok,1.0280475773997542,0.3197856185797231,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.1667998,114.1090440750122,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,130,0,0.0,100710,0,163840,7073.8374154853245,130.0,0.0,0.5502456453774006,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3755731283728143, ""upper"": 0.0}",ok,0.9942146754020132,0.2751228226887003,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.1667998,114.1090440750122,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.2926674522459507,125615,0,163840,7258.6682999765235,159.0,0.0,0.6528211999404496,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.11455163656729778, ""upper"": -1.0}",ok,1.0201923120135663,0.3264105999702248,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.5331676,114.47541189193726,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,129,0,0.0,99961,0,163840,6646.139975657061,126.0,0.0,0.5328271549799017,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.36642422122482543, ""upper"": 0.0}",ok,0.9341025967191934,0.26641357748995087,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.5331676,114.47541189193726,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.018146561458706856,125577,0,163840,6817.169525788673,157.0,0.0,0.6479082923924371,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1428974260023827, ""upper"": -1.0}",ok,0.9581404814882183,0.32395414619621854,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.9179416,114.86018586158752,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,123,0,0.0,95405,0,163840,7286.046095213984,125.0,0.0,0.5063272294178949,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.39097625908463857, ""upper"": 0.0}",ok,1.024040210149541,0.25316361470894744,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437795.9179416,114.86018586158752,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.15115777030587196,125574,0,163840,7027.759968429053,159.0,0.0,0.6482060443650439,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.15390471304132747, ""upper"": -1.0}",ok,0.987738576026571,0.32410302218252196,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.3008735,115.24311780929565,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,128,0,0.0,99188,0,163840,7770.498646972737,126.0,0.0,0.4780407920202472,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.4328323223876694, ""upper"": 0.0}",ok,1.0921291141212561,0.2390203960101236,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.3008735,115.24311780929565,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.004316678270697594,125589,0,163840,7200.870095825383,158.0,0.0,0.628554414172994,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.15136297763108142, ""upper"": -1.0}",ok,1.0120688820555703,0.314277207086497,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.6365604,115.57880473136902,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,124,0,0.0,96148,0,163840,6998.996332764649,124.0,0.0,0.4737233884174482,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.43024921318365056, ""upper"": 0.0}",ok,0.9836959005993885,0.2368616942087241,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.6365604,115.57880473136902,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.34002574533224106,125589,0,163840,6840.3825831321665,159.0,0.0,0.644633020693762,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.16719530839798574, ""upper"": -0.9965521666922916}",ok,0.9614030334690326,0.322316510346881,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.9852016,115.92744588851929,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,125,0,0.0,96935,0,163840,6773.650391619746,125.0,0.0,0.49173738276016077,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.4162373518770663, ""upper"": 0.0}",ok,0.9520239482248414,0.24586869138008038,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437796.9852016,115.92744588851929,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.29257794842123985,125554,0,163840,6695.676562621205,159.0,0.0,0.6569897275569451,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.18623289447494817, ""upper"": -0.979905978214662}",ok,0.9410648717668595,0.32849486377847253,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437797.349565,116.29180932044983,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,138,0,0.0,107011,0,163840,6529.843211890851,131.0,0.0,0.4744677683489653,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.3987394976007821, ""upper"": 0.0}",ok,0.9177573031469924,0.23723388417448266,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437797.349565,116.29180932044983,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.038112036883831024,125624,0,163840,6978.701591066299,158.0,0.0,0.6331695697483997,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.18405258885324938, ""upper"": -0.9801872384846119}",ok,0.9808435124478284,0.31658478487419983,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437797.7117465,116.65399074554443,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,139,0,0.0,107724,0,163840,8699.760915686518,139.0,0.0,0.4829536995682596,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.4767114776179112, ""upper"": 0.0}",ok,1.2227351954584003,0.2414768497841298,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437797.7117465,116.65399074554443,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.14456208422780037,125630,0,163840,7534.7304160962785,159.0,0.0,0.6389757332142325,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1599526546720893, ""upper"": -1.0}",ok,1.0589923283339815,0.31948786660711626,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.0931823,117.0354266166687,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,135,0,0.0,104754,0,163840,8510.099514710953,135.0,0.0,0.4665773410748846,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.525751350391586, ""upper"": 0.0}",ok,1.196078638750661,0.2332886705374423,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.0931823,117.0354266166687,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.07538383640348911,125563,0,163840,7110.832648069998,159.0,0.0,0.6461217805567963,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.16202802041277348, ""upper"": -1.0}",ok,0.9994142864469427,0.3230608902783981,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.4749053,117.4171495437622,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,130,0,0.0,100931,0,163840,7952.202702626768,130.0,0.0,0.456900401965163,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5380073948032351, ""upper"": 0.0}",ok,1.1176672807627221,0.2284502009825815,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.4749053,117.4171495437622,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.45701737329363823,125563,0,163840,7149.081247786196,159.0,0.0,0.6659222867351496,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1648381215196555, ""upper"": -1.0}",ok,1.004790055908109,0.3329611433675748,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.817098,117.75934219360352,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,134,0,0.0,104041,0,163840,7466.004823766815,133.0,0.0,0.46627958910227785,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5246794858871631, ""upper"": 0.0}",ok,1.0493330743171911,0.23313979455113892,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437798.817098,117.75934219360352,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,749,0.07460303604602814,125525,0,163840,6590.911590598873,153.0,0.0,0.6377847253238053,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.18611946984049377, ""upper"": -0.9801351834088353}",ok,0.9263403500490335,0.31889236266190263,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.202621,118.14486527442932,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,134,0,0.0,104041,0,163840,7436.528646239987,134.0,0.0,0.4850379633765074,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5112933469470763, ""upper"": 0.0}",ok,1.045190252458185,0.2425189816882537,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.202621,118.14486527442932,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,787,0.17154431715607643,125489,0,163840,7873.0352893329145,159.0,0.0,0.6574363555158553,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.1499041287321577, ""upper"": -1.0}",ok,1.1065404482548018,0.32871817775792767,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.5853274,118.52757167816162,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,138,0,0.0,107077,0,163840,6873.929738534092,133.0,0.0,0.4997766860205449,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.47599057266110023, ""upper"": 0.0}",ok,0.9661180236871528,0.24988834301027246,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.5853274,118.52757167816162,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,0,0.0,125525,0,163840,7337.52312705272,153.0,0.0,0.6306386779812416,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.30667956591676543, ""upper"": 0.0}",ok,1.0312752111107126,0.3153193389906208,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.9295962,118.87184047698975,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,153,0,0.0,118536,0,163840,6764.574263232881,152.0,0.0,0.5320827750483847,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.44182180478525634, ""upper"": 0.0}",ok,0.9507483152822039,0.2660413875241924,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437799.9295962,118.87184047698975,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,748,0.11034177616238594,125471,0,163840,7758.853178611664,159.0,0.0,0.6281077862140836,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.12021495598452792, ""upper"": -1.0}",ok,1.09049236523003,0.3140538931070418,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.2933817,119.23562598228455,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,158,0,0.0,122356,0,163840,9144.639413239602,155.0,0.0,0.552181033199345,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5152430459075001, ""upper"": 0.0}",ok,1.2852620398087986,0.2760905165996725,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.2933817,119.23562598228455,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,788,0.02575799450278282,125394,0,163840,7404.390010557165,157.0,0.0,0.6191752270358791,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.11779196611836051, ""upper"": -1.0}",ok,1.0406732270635508,0.30958761351793956,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.648043,119.59028720855713,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,156,0,0.0,120820,0,163840,8524.909752782078,156.0,0.0,0.5593270805419086,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.539435452688347, ""upper"": 0.0}",ok,1.1981601901310017,0.2796635402709543,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.648043,119.59028720855713,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,788,0.38057511299848557,125394,0,163840,7404.535402118847,159.0,0.0,0.6379336013101087,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.11890349899920644, ""upper"": -1.0}",ok,1.040693661576788,0.31896680065505434,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.9735756,119.91581988334656,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,158,0,0.0,122319,0,163840,7873.709844036204,158.0,0.0,0.5736191752270359,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5267688428915156, ""upper"": 0.0}",ok,1.106635255662151,0.28680958761351794,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437800.9735756,119.91581988334656,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,788,0.18268553540110588,125360,0,163840,7063.996890466618,159.0,0.0,0.646419532529403,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.13531307779084578, ""upper"": -1.0}",ok,0.9928316079362781,0.3232097662647015,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437801.3609922,120.30323648452759,endpoint-0,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,155,0,0.0,120029,0,163840,7613.393966746858,155.0,0.0,0.5712371594461814,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": 0.5072834448679305, ""upper"": 0.0}",ok,1.0700483438857142,0.2856185797230907,0,160,163840,160,160,163840
1,actuated_saor_capacity,1786437801.3609922,120.30323648452759,endpoint-1,text-stage-work-v1:d8d5e995fe9a471d174f8128bc1ce47356cf34c745152d36b9e42208519d9733,160,160,788,0.15569624491035938,125320,0,163840,7529.216138416803,159.0,0.0,0.6441863927348519,saor_capacity,hold,minimum_drift_plus_penalty,upper,"{""lower"": -0.12684910229414448, ""upper"": -1.0}",ok,1.0582173068751655,0.32209319636742595,0,160,163840,160,160,163840
