sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00026311352849006653,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,350.46
0,0.00026311352849006653,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,337.61
1,0.42024597711861134,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,238.69
1,0.42024597711861134,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,225.64
2,0.8341133948415518,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,155.2
2,0.8341133948415518,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,119.14
3,1.1987943407148123,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,155.2
3,1.1987943407148123,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,119.14
4,1.5977030918002129,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,199.38
4,1.5977030918002129,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,133.87
5,2.012905741110444,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,279.04
5,2.012905741110444,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,235.52
6,2.3866502810269594,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,415.9
6,2.3866502810269594,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,271.84
7,2.739324349910021,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,416.42
7,2.739324349910021,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,401.24
8,3.131984032690525,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,418.25
8,3.131984032690525,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,399.5
9,3.5481673646718264,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,418.3
9,3.5481673646718264,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,392.39
10,3.9610662311315536,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,423.13
10,3.9610662311315536,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,393.62
11,4.3551508244127035,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,419.21
11,4.3551508244127035,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,390.82
12,4.772939443588257,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,413.23
12,4.772939443588257,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,393.61
13,5.189952855929732,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,412.48
13,5.189952855929732,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,393.75
14,5.5674983356148005,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,413.86
14,5.5674983356148005,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,393.51
15,5.964245799928904,0,NVIDIA GeForce RTX 4090,56.0,23110.0,24564.0,400.15
15,5.964245799928904,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,388.85
16,6.33946992456913,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,290.17
16,6.33946992456913,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,307.36
