sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.0002229548990726471,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,352.42
0,0.0002229548990726471,1,NVIDIA GeForce RTX 4090,48.0,22270.0,24564.0,325.27
1,0.36644660867750645,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,243.18
1,0.36644660867750645,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,244.63
2,0.7465978916734457,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,140.18
2,0.7465978916734457,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,137.79
3,1.145937180146575,0,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,140.18
3,1.145937180146575,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,116.57
4,1.5278833266347647,0,NVIDIA GeForce RTX 4090,98.0,22270.0,24564.0,156.31
4,1.5278833266347647,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,125.6
5,1.938175844028592,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,254.87
5,1.938175844028592,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,234.18
6,2.3531587161123753,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,297.82
6,2.3531587161123753,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,396.5
7,2.784595150500536,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,415.14
7,2.784595150500536,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,398.2
8,3.196700632572174,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,421.25
8,3.196700632572174,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,395.26
9,3.6107701547443867,0,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,410.53
9,3.6107701547443867,1,NVIDIA GeForce RTX 4090,100.0,22270.0,24564.0,387.04
10,4.026105118915439,0,NVIDIA GeForce RTX 4090,31.0,22270.0,24564.0,372.97
10,4.026105118915439,1,NVIDIA GeForce RTX 4090,0.0,22270.0,24564.0,299.73
