sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00021286867558956146,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,196.28
0,0.00021286867558956146,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.57
1,0.3986206892877817,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,196.47
1,0.3986206892877817,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.68
2,0.7788310181349516,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,134.61
2,0.7788310181349516,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,69.13
3,1.1470602750778198,0,NVIDIA GeForce RTX 4090,100.0,23008.0,24564.0,136.6
3,1.1470602750778198,1,NVIDIA GeForce RTX 4090,46.0,23008.0,24564.0,153.92
4,1.5185555815696716,0,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,194.28
4,1.5185555815696716,1,NVIDIA GeForce RTX 4090,0.0,23008.0,24564.0,154.23
