status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,adaptive_flush_chatml_formal_512_20260726,warmup,1,fixed_timeout,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,41.61,job_table,1035,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\000_warmup_1_fixed_timeout.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\000_warmup_1_fixed_timeout.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\000_warmup_1_fixed_timeout.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\000_warmup_1_fixed_timeout.resources.csv,400,0.25,ok,74.145,76.0,89.0,94.0,0.0225,11654.2325,11666.0,95.31555164799215,95.41179357160384,122.6838,157.46,16409.907457385056,72.14858672997131,15.4325,15.0,27.0,32.0,0.0,0.0,0.0,0.0,0.02812584439322896,0.025351664944766705,0.05555114042756104,0.08130016689183817,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08387134897263614,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\000_warmup_1_fixed_timeout.requests.csv,512,67.075193,109.795922,112.901268,180000.0,0.0,3.807431,512,353.0,512.0,512.0,512,0.683594,0.316406,submission,none,0,200,200,8,227446,1,9,2.56,19,5305,1137.23,989.0,2739.0,6.137362,6.900092,7.065954,ok,63970,163476,512,688631373053952.0,4.051582,6.9e-05,4.040043,0.039961,4.000082,0,0,0.0,0.393458,0.0,0.393458,0.0,0.0,0.0,none,0.0,0.0,,1024.386971,131.066742,133.072407,0.351077,125.933217,0.655902,0.049649,1.2e-05,134.473877,3.807,1691.377
ok,adaptive_flush_chatml_formal_512_20260726,warmup,1,queue_adaptive,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11654,12227,43.51,job_table,1036,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.37437,0.92041,0,512,140,1629.0,5655.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\001_warmup_1_queue_adaptive.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\001_warmup_1_queue_adaptive.flush.csv,280,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\001_warmup_1_queue_adaptive.submissions.csv,140,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\001_warmup_1_queue_adaptive.resources.csv,304,0.25,ok,76.85855263157895,79.0,92.0,94.0,0.02631578947368421,11654.266447368422,11655.0,95.31582929065527,95.32182873967449,133.66509868421053,173.49,13676.073727111809,59.62580919979861,21.417763157894736,21.0,39.0,45.0,0.006578947368421052,0.0,0.0,2.0,0.03884417990856503,0.036716204402765684,0.08130016689183817,0.09218787252642457,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11076842032356474,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\001_warmup_1_queue_adaptive.requests.csv,512,49.924479,79.168519,80.854421,180000.0,0.0,4.974992,512,347.0,512.0,512.0,512,0.675781,0.324219,submission,none,0,140,140,8,229365,1,11,3.657143,25,5470,1638.321429,1108.0,4270.0,6.290956,7.329197,7.393882,ok,63970,165395,512,694629923659776.0,4.319554,0.000161,4.30602,0.056573,4.249447,0,0,0.0,0.402394,0.0,0.402394,0.0,0.0,0.0,none,0.0,0.0,,772.398102,99.709822,101.637123,0.264495,94.590404,0.716594,0.035718,9e-06,102.914746,4.975,2228.689
ok,adaptive_flush_chatml_formal_512_20260726,formal,1,queue_adaptive,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,43.59,job_table,1037,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\002_formal_1_queue_adaptive.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\002_formal_1_queue_adaptive.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\002_formal_1_queue_adaptive.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\002_formal_1_queue_adaptive.resources.csv,312,0.25,ok,75.24038461538461,77.0,92.0,98.0,0.028846153846153848,11654.573717948719,11665.0,95.31834234030194,95.40361495051934,131.55461538461537,172.34,13737.960722248554,59.89014465681669,21.362179487179485,21.0,40.0,45.0,0.016025641025641024,0.0,0.0,4.0,0.0388887020950122,0.036398315187157304,0.07875705316697135,0.09290312326154337,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.10863453485084787,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\002_formal_1_queue_adaptive.requests.csv,512,53.062494,81.940805,83.525116,180000.0,0.0,4.879489,512,354.0,512.0,512.0,512,0.65625,0.34375,submission,none,0,139,139,8,229386,1,11,3.683453,25,5692,1650.258993,1154.0,4418.0,6.542664,7.355268,7.499868,ok,63970,165416,512,694693158297600.0,4.395324,0.001217,4.37935,0.053997,4.325354,0,0,0.0,0.385567,0.0,0.385567,0.0,0.0,0.0,none,0.0,0.0,,792.399401,101.717563,103.642994,0.261063,96.821605,0.739096,0.036731,1e-05,104.929029,4.879,2186.106
ok,adaptive_flush_chatml_formal_512_20260726,formal,1,fixed_timeout,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11653,12227,43.44,job_table,1038,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\003_formal_1_fixed_timeout.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\003_formal_1_fixed_timeout.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\003_formal_1_fixed_timeout.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\003_formal_1_fixed_timeout.resources.csv,396,0.25,ok,73.42171717171718,74.0,88.0,96.0,0.025252525252525252,11653.108585858587,11665.0,95.30635958009803,95.40361495051934,123.51545454545455,156.86,16375.238714300402,71.43054746321828,15.69949494949495,15.0,27.0,33.0,0.0,0.0,0.0,0.0,0.02887313089570103,0.026543749503298075,0.05729953111340702,0.08217436223476116,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08544122392806543,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\003_formal_1_fixed_timeout.requests.csv,512,66.373659,109.519326,111.514789,180000.0,0.0,3.846465,512,371.0,512.0,512.0,512,0.673828,0.326172,submission,none,0,200,200,8,229247,1,9,2.56,19,5255,1146.235,1020.0,2832.0,6.077882,6.782473,7.254376,ok,63970,165277,512,694360576720896.0,4.099411,7.4e-05,4.087549,0.040221,4.047328,0,0,0.0,0.417992,0.0,0.417992,0.0,0.0,0.0,none,0.0,0.0,,1017.115306,129.725355,131.714149,0.360956,124.65523,0.649246,0.053069,7e-06,133.109241,3.846,1722.247
ok,adaptive_flush_chatml_formal_512_20260726,formal,2,fixed_timeout,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11653,12227,43.44,job_table,1039,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\004_formal_2_fixed_timeout.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\004_formal_2_fixed_timeout.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\004_formal_2_fixed_timeout.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\004_formal_2_fixed_timeout.resources.csv,396,0.25,ok,74.00252525252525,75.0,89.0,94.0,0.025252525252525252,11654.217171717171,11666.0,95.31542628377503,95.41179357160384,123.78762626262626,158.98,16420.77849339127,71.64294748930541,15.646464646464647,15.0,27.0,32.0,0.0,0.0,0.0,0.0,0.028447271731862053,0.026225860287689695,0.05753794802511325,0.0822538345386633,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08525308170490851,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\004_formal_2_fixed_timeout.requests.csv,512,66.218231,109.441542,111.973709,180000.0,0.0,3.838501,512,361.0,512.0,512.0,512,0.677734,0.322266,submission,none,0,200,200,8,229203,1,9,2.56,19,5372,1146.015,978.0,2806.0,6.044012,6.771207,6.99128,ok,63970,165233,512,694137731284992.0,4.087243,8.4e-05,4.076054,0.039159,4.036895,0,0,0.0,0.403673,0.0,0.403673,0.0,0.0,0.0,none,0.0,0.0,,1020.14112,130.011205,131.962459,0.359772,124.91014,0.650574,0.053389,7e-06,133.38541,3.839,1718.351
ok,adaptive_flush_chatml_formal_512_20260726,formal,2,queue_adaptive,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11654,12227,43.47,job_table,1040,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\005_formal_2_queue_adaptive.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\005_formal_2_queue_adaptive.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\005_formal_2_queue_adaptive.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\005_formal_2_queue_adaptive.resources.csv,308,0.25,ok,76.63636363636364,78.0,91.0,94.0,0.02922077922077922,11654.25974025974,11655.0,95.3157744357548,95.32182873967449,132.98892857142857,174.63,13671.412320067875,59.444283024987826,21.57792207792208,22.0,40.0,45.0,0.016233766233766232,0.0,0.0,4.0,0.0394329702721978,0.0392593181276325,0.0836843360089009,0.09767146149566874,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11073831568241055,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\005_formal_2_queue_adaptive.requests.csv,512,51.060956,80.475237,81.717291,180000.0,0.0,4.96006,512,371.0,512.0,512.0,512,0.662109,0.337891,submission,none,0,139,139,8,229987,1,11,3.683453,25,5613,1654.582734,1101.0,4284.0,6.291003,7.410431,7.61783,ok,63970,166017,512,696609612840960.0,4.38448,0.000209,4.371553,0.052915,4.318638,0,0,0.0,0.395706,0.0,0.395706,0.0,0.0,0.0,none,0.0,0.0,,776.965311,99.900839,101.954497,0.576722,94.534103,0.721634,0.037549,1e-05,103.224566,4.96,2228.026
ok,adaptive_flush_chatml_formal_512_20260726,formal,3,fixed_timeout,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,43.71,job_table,1041,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\006_formal_3_fixed_timeout.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\006_formal_3_fixed_timeout.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\006_formal_3_fixed_timeout.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\006_formal_3_fixed_timeout.resources.csv,396,0.25,ok,74.14646464646465,76.0,87.0,98.0,0.022727272727272728,11653.535353535353,11666.0,95.30984995121742,95.41179357160384,123.65704545454545,161.29,16411.599058883177,71.76289095763374,15.507575757575758,16.0,27.0,35.0,0.0,0.0,0.0,0.0,0.028208453444883548,0.025987443375983466,0.0553127235158547,0.08074386076452356,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08513920066759026,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\006_formal_3_fixed_timeout.requests.csv,512,66.052719,109.087204,111.88465,180000.0,0.0,3.841614,512,354.0,512.0,512.0,512,0.675781,0.324219,submission,none,0,200,200,8,228692,1,9,2.56,19,5292,1143.46,984.0,2814.0,6.009633,6.856246,7.065745,ok,63970,164722,512,692571891179520.0,4.055079,8.7e-05,4.043177,0.040711,4.002467,0,0,0.0,0.397196,0.0,0.397196,0.0,0.0,0.0,none,0.0,0.0,,1015.680765,129.827758,131.840891,0.350977,124.672904,0.649338,0.049273,1.2e-05,133.277315,3.842,1715.911
ok,adaptive_flush_chatml_formal_512_20260726,formal,3,queue_adaptive,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11653,12227,43.57,job_table,1042,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\007_formal_3_queue_adaptive.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\007_formal_3_queue_adaptive.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\007_formal_3_queue_adaptive.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\007_formal_3_queue_adaptive.resources.csv,297,0.25,ok,77.54545454545455,80.0,93.0,95.0,0.030303030303030304,11653.060606060606,11654.0,95.30596717151064,95.31365011859,134.35848484848484,175.36,13403.23891408563,58.57649340118536,21.656565656565657,21.0,40.0,49.0,0.006734006734006734,0.0,0.0,1.0,0.039309356244904205,0.03687514901056976,0.0831280298815863,0.09361837399666217,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11336352657488957,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\007_formal_3_queue_adaptive.requests.csv,512,48.052148,77.194241,79.21454,180000.0,0.0,5.101904,512,358.0,512.0,512.0,512,0.685547,0.314453,submission,none,0,139,139,8,228816,1,11,3.683453,25,5471,1646.158273,1151.0,4402.0,6.05808,7.237961,7.291082,ok,63970,164846,512,692890590584832.0,4.261835,0.000189,4.244997,0.05208,4.192917,0,0,0.0,0.407166,0.0,0.407166,0.0,0.0,0.0,none,0.0,0.0,,755.635447,97.139765,99.061786,0.26323,92.622104,0.707039,0.033901,1.2e-05,100.354685,5.102,2280.073
ok,adaptive_flush_chatml_formal_512_20260726,formal,4,queue_adaptive,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11654,12227,43.55,job_table,1043,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\008_formal_4_queue_adaptive.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\008_formal_4_queue_adaptive.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\008_formal_4_queue_adaptive.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\008_formal_4_queue_adaptive.resources.csv,301,0.25,ok,77.3421926910299,81.0,93.0,95.0,0.036544850498338874,11654.205980066445,11666.0,95.31533475150442,95.41179357160384,134.66215946843855,174.54,13593.674685063364,59.12941310701473,21.62126245847176,21.0,39.0,46.0,0.006644518272425249,0.0,0.0,2.0,0.03931555600381573,0.04172295954859728,0.08281014066597792,0.0954462369864102,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11271396170591289,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\008_formal_4_queue_adaptive.requests.csv,512,49.234748,78.485635,79.938137,180000.0,0.0,5.050169,512,368.0,512.0,512.0,512,0.662109,0.337891,submission,none,0,139,139,8,229897,1,11,3.683453,25,5617,1653.935252,1146.0,4315.0,6.227582,7.189756,7.257673,ok,63970,165927,512,696284069634048.0,4.293041,0.000215,4.280069,0.054942,4.225127,0,0,0.0,0.414448,0.0,0.414448,0.0,0.0,0.0,none,0.0,0.0,,763.675917,98.205239,100.120632,0.260943,93.053476,0.710332,0.035238,9e-06,101.382736,5.05,2267.615
ok,adaptive_flush_chatml_formal_512_20260726,formal,4,fixed_timeout,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11654,12227,43.99,job_table,1044,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\009_formal_4_fixed_timeout.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\009_formal_4_fixed_timeout.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\009_formal_4_fixed_timeout.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\009_formal_4_fixed_timeout.resources.csv,394,0.25,ok,74.7994923857868,76.0,90.0,97.0,0.025380710659898477,11654.0,11654.0,95.31365011859,95.31365011859,124.8805076142132,163.43,16457.091028189658,71.7203329012632,15.697969543147208,16.0,27.0,34.0,0.0025380710659898475,0.0,0.0,1.0,0.028328850745768904,0.026225860287689695,0.05650480807438607,0.08217436223476116,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08604931957904242,experiments\results\adaptive_flush_randomized_20260726\chatml_flush_formal_512\009_formal_4_fixed_timeout.requests.csv,512,65.605166,107.646268,111.017516,180000.0,0.0,3.87025,512,364.0,512.0,512.0,512,0.673828,0.326172,submission,none,0,200,200,8,229462,1,9,2.56,19,5373,1147.31,1006.0,2824.0,5.994376,6.806401,6.900332,ok,63970,165492,512,694863639699456.0,4.053918,0.000124,4.041591,0.04074,4.000852,0,0,0.0,0.400002,0.0,0.400002,0.0,0.0,0.0,none,0.0,0.0,,1008.572602,128.924752,130.8781,0.347696,123.802407,0.644804,0.050059,1.1e-05,132.291193,3.87,1734.522
