schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,0,0.0,True,0,10,0,0,0.0,0.25,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,1,0.046999999991385266,True,1,12,0,0,0.0,0.031000000002677552,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,2,0.10899999999674037,True,2,14,0,0,0.0,0.09300000000803266,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,3,0.20299999999406282,True,3,16,0,0,0.0,0.1870000000053551,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,4,0.2659999999887077,True,4,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,5,0.3129999999946449,True,5,16,0,0,0.0,0.03200000000651926,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,6,0.35899999999674037,True,6,16,0,0,0.0,0.07800000000861473,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,7,0.46899999999732245,True,7,16,0,0,0.0,0.1880000000091968,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,8,0.5469999999913853,True,8,16,0,0,0.0,0.26600000000325963,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,9,0.6409999999887077,True,9,16,0,0,0.0,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1139,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,10,0.7189999999973224,True,10,16,0,0,0.0,0.17200000000593718,hold,at_maximum,True
