schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,0,0.0,True,0,10,0,0,0.0,0.28100000000267755,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,1,0.04700000000593718,True,1,12,0,0,0.0,0.04700000000593718,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,2,0.10899999999674037,True,2,14,0,0,0.0,0.10899999999674037,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,3,0.20300000000861473,True,3,16,0,0,0.0,0.20300000000861473,increase,low_load,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,4,0.26600000000325963,True,4,16,0,0,0.0,0.26600000000325963,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,5,0.3120000000053551,True,5,16,0,0,0.0,0.031000000002677552,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,6,0.35899999999674037,True,6,16,0,0,0.0,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,7,0.46899999999732245,True,7,16,0,0,0.0,0.1879999999946449,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,8,0.5310000000026776,True,8,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,9,0.625,True,9,16,0,0,0.0,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,10,0.7189999999973224,True,10,16,0,0,0.0,0.17199999999138527,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,11,0.7970000000059372,True,11,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,12,0.8910000000032596,True,12,16,0,0,0.0,0.07899999999790452,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,13,1.0310000000026776,True,13,16,0,0,0.0,0.21899999999732245,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,14,1.0780000000086147,True,14,16,0,0,0.0,0.01600000000325963,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,15,1.1410000000032596,True,15,16,0,0,0.0,0.07899999999790452,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,16,1.2810000000026776,True,16,16,0,0,0.0,0.21899999999732245,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,17,4.172000000005937,True,15,16,23,0,0.010146862483311092,0.06300000000919681,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,18,4.172000000005937,True,16,16,23,0,0.010146862483311092,0.06300000000919681,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,19,4.2189999999973224,True,15,16,23,0,0.010146862483311092,0.11000000000058208,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,20,4.2189999999973224,True,16,16,23,0,0.010146862483311092,0.11000000000058208,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,21,4.48399999999674,True,15,16,25,0,0.025723186470850035,0.10899999999674037,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,22,4.48399999999674,True,16,16,25,0,0.025723186470850035,0.10899999999674037,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,23,4.7810000000026776,True,15,16,22,0,0.02759234534935473,0.13999999999941792,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,24,4.7810000000026776,True,16,16,22,0,0.02759234534935473,0.13999999999941792,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,25,4.922000000005937,True,15,16,22,0,0.02759234534935473,0.28100000000267755,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,26,4.922000000005937,True,16,16,22,0,0.02759234534935473,0.28100000000267755,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,27,5.60899999999674,True,15,16,24,0,0.05883400089007562,0.15599999998812564,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,28,5.60899999999674,True,16,16,24,0,0.05883400089007562,0.15599999998812564,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,29,6.85899999999674,True,15,16,22,0,0.06817979528259899,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,30,6.85899999999674,True,16,16,22,0,0.06817979528259899,0.07799999999406282,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,31,7.01600000000326,True,15,16,22,0,0.06817979528259899,0.23500000000058208,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,32,7.01600000000326,True,16,16,22,0,0.06817979528259899,0.23500000000058208,hold,at_maximum,False
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,33,7.375,True,15,16,21,0,0.06328437917222962,0.046999999991385266,hold,at_maximum,True
1,adaptive_admission_controller_gate_20260726,formal,1,1136,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,34,7.375,True,16,16,21,0,0.06328437917222962,0.046999999991385266,hold,at_maximum,False
