status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,adaptive_flush_chatml_three_way_512_20260726,warmup,1,fixed_25ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,41.93,job_table,1082,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\000_warmup_1_fixed_25ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\000_warmup_1_fixed_25ms.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\000_warmup_1_fixed_25ms.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\000_warmup_1_fixed_25ms.resources.csv,397,0.25,ok,74.71788413098237,77.0,88.0,92.0,0.02518891687657431,11649.821158690176,11662.0,95.27947295894477,95.37907908726588,123.05186397984886,166.9,16400.437598749395,71.80042465643712,15.46095717884131,15.0,27.0,36.0,0.0,0.0,0.0,0.0,0.028481112115802957,0.026384804895493885,0.05761742032901529,0.08185647301915278,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08481017876122039,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\000_warmup_1_fixed_25ms.requests.csv,512,67.746068,109.570155,112.20252,180000.0,0.0,3.824755,512,362.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,200,200,8,228417,1,9,2.56,19,5283,1142.085,993.0,2964.0,6.036431,7.000045,7.343881,ok,63970,164447,512,691795917864960.0,4.043636,0.000102,4.031837,0.040694,3.991143,0,0,0.0,0.526399,0.0,0.526399,0.0,0.0,0.0,none,0.0,0.0,,1017.295521,129.984403,132.204078,0.372486,124.573676,0.648821,0.051462,1e-05,133.864777,3.825,1706.326
ok,adaptive_flush_chatml_three_way_512_20260726,warmup,1,fixed_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.38,job_table,1083,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\001_warmup_1_fixed_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\001_warmup_1_fixed_50ms.flush.csv,274,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\001_warmup_1_fixed_50ms.submissions.csv,137,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\001_warmup_1_fixed_50ms.resources.csv,299,0.25,ok,75.30434782608695,77.0,92.0,97.0,0.04013377926421405,11650.180602006689,11662.0,95.28241270963187,95.37907908726588,132.6019397993311,174.45,13279.008635559081,58.21011842592596,21.558528428093645,21.0,40.0,46.0,0.006688963210702341,0.0,0.0,1.0,0.03901664851738968,0.03806723356910113,0.0792338869903838,0.10132718747516489,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11272416400424234,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\001_warmup_1_fixed_50ms.requests.csv,512,48.28765,78.085078,78.879707,180000.0,0.0,5.083691,512,353.0,512.0,512.0,512,0.677734,0.322266,submission,none,0,137,137,8,228122,1,11,3.737226,25,5613,1665.124088,1198.0,4408.0,6.214632,7.328807,7.500341,ok,63970,164152,512,690683692376064.0,4.2741,0.000149,4.258735,0.052458,4.206278,0,0,0.0,0.488344,0.0,0.488344,0.0,0.0,0.0,none,0.0,0.0,,756.000771,97.222514,99.306349,0.281626,92.426586,0.716485,0.036448,1.1e-05,100.71423,5.084,2265.042
ok,adaptive_flush_chatml_three_way_512_20260726,warmup,1,queue_adaptive_25_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,43.03,job_table,1084,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\002_warmup_1_queue_adaptive_25_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\002_warmup_1_queue_adaptive_25_50ms.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\002_warmup_1_queue_adaptive_25_50ms.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\002_warmup_1_queue_adaptive_25_50ms.resources.csv,307,0.25,ok,77.09120521172639,78.0,92.0,94.0,0.03257328990228013,11649.0,11649.0,95.27275701316758,95.27275701316758,131.4527687296417,174.18,13537.681340262889,59.18940066047661,21.446254071661237,21.0,39.0,46.0,0.009771986970684038,0.0,0.0,2.0,0.03906516754806715,0.040054041166653453,0.0801080823333068,0.10005563061273148,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.10983280024901439,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\002_warmup_1_queue_adaptive_25_50ms.requests.csv,512,51.461386,80.456849,82.025567,180000.0,0.0,4.939069,512,352.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,139,139,8,228718,1,11,3.683453,25,5499,1645.453237,1149.0,4359.0,6.322821,7.390155,7.46063,ok,63970,164748,512,692587902173184.0,4.342364,0.000206,4.326453,0.05191,4.274542,0,0,0.0,0.480249,0.0,0.480249,0.0,0.0,0.0,none,0.0,0.0,,777.664774,100.116302,102.201597,0.282814,94.94094,0.72474,0.036775,1.2e-05,103.663253,4.939,2206.356
ok,adaptive_flush_chatml_three_way_512_20260726,formal,1,queue_adaptive_25_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,43.38,job_table,1085,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.37437,0.92041,0,512,140,1629.0,5655.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\003_formal_1_queue_adaptive_25_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\003_formal_1_queue_adaptive_25_50ms.flush.csv,280,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\003_formal_1_queue_adaptive_25_50ms.submissions.csv,140,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\003_formal_1_queue_adaptive_25_50ms.resources.csv,311,0.25,ok,76.33440514469453,79.0,94.0,98.0,0.028938906752411574,11649.858520900321,11662.0,95.27977853030441,95.37907908726588,130.96987138263665,174.57,13699.877222968338,59.91296022079802,21.430868167202572,22.0,42.0,46.0,0.003215434083601286,0.0,0.0,1.0,0.03879909427127347,0.0385440673925137,0.0779623301279504,0.09131367718350158,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.10836766216243435,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\003_formal_1_queue_adaptive_25_50ms.requests.csv,512,53.133732,81.155902,83.169486,180000.0,0.0,4.873892,512,351.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,140,140,8,228663,1,11,3.657143,25,5615,1633.307143,1149.0,4242.0,6.354406,7.394264,7.552172,ok,63970,164693,512,692383052685312.0,4.395709,0.00125,4.379906,0.054875,4.325031,0,0,0.0,0.543341,0.0,0.543341,0.0,0.0,0.0,none,0.0,0.0,,788.673815,101.458004,103.552732,0.587685,96.994888,0.73481,0.037589,1.3e-05,105.049509,4.874,2176.717
ok,adaptive_flush_chatml_three_way_512_20260726,formal,1,fixed_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.93,job_table,1086,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\004_formal_1_fixed_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\004_formal_1_fixed_50ms.flush.csv,274,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\004_formal_1_fixed_50ms.submissions.csv,137,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\004_formal_1_fixed_50ms.resources.csv,304,0.25,ok,75.78947368421052,78.0,93.0,95.0,0.03289473684210526,11649.0,11649.0,95.27275701316758,95.27275701316758,131.20641447368422,173.28,13394.322067830553,58.74599598178345,21.56907894736842,21.0,39.0,47.0,0.01644736842105263,0.0,0.0,4.0,0.03917304885037038,0.03719303822617814,0.08090280537232775,0.0984661845346897,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11048509820954626,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\004_formal_1_fixed_50ms.requests.csv,512,49.354276,79.231358,81.127583,180000.0,0.0,4.986466,512,362.0,512.0,512.0,512,0.693359,0.306641,submission,none,0,137,137,8,228004,1,11,3.737226,25,5615,1664.262774,1188.0,4492.0,6.480341,7.351144,7.499429,ok,63970,164034,512,690361507799040.0,4.35076,0.00014,4.338445,0.051722,4.286722,0,0,0.0,0.498497,0.0,0.498497,0.0,0.0,0.0,none,0.0,0.0,,769.481304,99.209872,101.271606,0.2871,93.539684,0.725114,0.03754,1.3e-05,102.677936,4.986,2220.574
ok,adaptive_flush_chatml_three_way_512_20260726,formal,1,fixed_25ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,43.25,job_table,1087,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\005_formal_1_fixed_25ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\005_formal_1_fixed_25ms.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\005_formal_1_fixed_25ms.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\005_formal_1_fixed_25ms.resources.csv,402,0.25,ok,72.90298507462687,75.0,87.0,89.0,0.022388059701492536,11650.004975124379,11666.0,95.2809763239092,95.41179357160384,121.38547263681592,155.22,16397.958489058034,71.8842978531012,15.5,15.0,28.0,32.0,0.007462686567164179,0.0,0.0,3.0,0.02824429865296422,0.025669554160375085,0.05650480807438607,0.07963124850989434,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08347913205026299,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\005_formal_1_fixed_25ms.requests.csv,512,67.281747,109.814068,113.647709,180000.0,0.0,3.772851,512,348.0,512.0,512.0,512,0.683594,0.316406,submission,none,0,200,200,8,228116,1,9,2.56,19,5295,1140.58,985.0,2809.0,6.119093,6.886408,7.180412,ok,63970,164146,512,690724968923136.0,4.113598,8.1e-05,4.102902,0.040306,4.062597,0,0,0.0,0.477374,0.0,0.477374,0.0,0.0,0.0,none,0.0,0.0,,1029.747146,132.036573,134.104103,0.373788,126.47586,0.658728,0.055153,9e-06,135.706394,3.773,1680.952
ok,adaptive_flush_chatml_three_way_512_20260726,formal,2,queue_adaptive_25_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11652,12227,42.77,job_table,1088,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.377063,0.930501,0,512,139,1635.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,queue_adaptive,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\006_formal_2_queue_adaptive_25_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\006_formal_2_queue_adaptive_25_50ms.flush.csv,278,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\006_formal_2_queue_adaptive_25_50ms.submissions.csv,139,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\006_formal_2_queue_adaptive_25_50ms.resources.csv,301,0.25,ok,77.49501661129568,80.0,92.0,94.0,0.036544850498338874,11653.196013289036,11654.0,95.30707461592408,95.31365011859,132.4574418604651,171.68,13376.542289791121,58.723905621440736,21.6046511627907,22.0,39.0,44.0,0.0033222591362126247,0.0,0.0,1.0,0.03909377283013548,0.038305650480807474,0.08201541762695697,0.09409520782007474,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1116829043560563,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\006_formal_2_queue_adaptive_25_50ms.requests.csv,512,49.334973,79.099192,79.750708,180000.0,0.0,5.046122,512,351.0,512.0,512.0,512,0.677734,0.322266,submission,none,0,139,139,8,227787,1,11,3.683453,25,5481,1638.755396,1101.0,4314.0,6.148945,7.537567,7.840749,ok,63970,163817,512,689640697651200.0,4.287033,0.000148,4.2753,0.050916,4.224384,0,0,0.0,0.46977,0.0,0.46977,0.0,0.0,0.0,none,0.0,0.0,,766.534284,97.998519,100.080858,0.279217,93.272602,0.712005,0.037327,1.4e-05,101.464063,5.046,2245.002
ok,adaptive_flush_chatml_three_way_512_20260726,formal,2,fixed_25ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11654,12227,43.35,job_table,1089,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.262059,0.614421,0,512,200,1371.0,3775.0,5289.0,6065,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,25.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\007_formal_2_fixed_25ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\007_formal_2_fixed_25ms.flush.csv,400,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\007_formal_2_fixed_25ms.submissions.csv,200,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\007_formal_2_fixed_25ms.resources.csv,409,0.25,ok,72.7677261613692,74.0,88.0,95.0,0.02689486552567237,11654.036674816625,11655.0,95.31395006801853,95.32182873967449,120.91679706601467,154.29,16583.7495348692,72.0327919855324,15.684596577017114,15.0,27.0,36.0,0.0,0.0,0.0,0.0,0.028564949760485243,0.025907971072081426,0.05594850194707146,0.08050544385281733,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.0828862842218116,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\007_formal_2_fixed_25ms.requests.csv,512,69.735986,114.154043,116.501804,180000.0,0.0,3.712281,512,372.0,512.0,512.0,512,0.677734,0.322266,submission,none,0,200,200,8,230225,1,9,2.56,19,5275,1151.125,1004.0,2829.0,6.350294,7.049316,7.104484,ok,63970,166255,512,697368474869760.0,4.227819,0.000164,4.214311,0.039832,4.174479,0,0,0.0,0.474381,0.0,0.474381,0.0,0.0,0.0,none,0.0,0.0,,1052.82924,134.324205,136.36235,0.695861,128.768844,0.670671,0.053785,9e-06,137.92058,3.712,1669.258
ok,adaptive_flush_chatml_three_way_512_20260726,formal,2,fixed_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,42.56,job_table,1090,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\008_formal_2_fixed_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\008_formal_2_fixed_50ms.flush.csv,274,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\008_formal_2_fixed_50ms.submissions.csv,137,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\008_formal_2_fixed_50ms.resources.csv,303,0.25,ok,76.6930693069307,80.0,93.0,95.0,0.039603960396039604,11654.610561056106,11667.0,95.31864366611684,95.41997219268832,131.70260726072607,170.81,13411.777642023557,58.74345801132472,21.65016501650165,20.0,41.0,48.0,0.009900990099009901,0.0,0.0,2.0,0.03938390342252853,0.03981562425494711,0.07955177620599219,0.09624096002543114,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11116806418143532,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\008_formal_2_fixed_50ms.requests.csv,512,49.056395,79.30138,80.942112,180000.0,0.0,5.010777,512,358.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,137,137,8,228311,1,11,3.737226,25,5445,1666.50365,1231.0,4457.0,6.231883,7.297574,7.437149,ok,63970,164341,512,691318764625920.0,4.324327,0.000154,4.308869,0.054209,4.25466,0,0,0.0,0.478583,0.0,0.478583,0.0,0.0,0.0,none,0.0,0.0,,765.190447,98.475456,100.789,0.283482,93.745777,0.726711,0.037673,7e-06,102.179752,5.011,2234.406
ok,adaptive_flush_chatml_three_way_512_20260726,formal,3,fixed_50ms,20260728,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,42.94,job_table,1091,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\009_formal_3_fixed_50ms.flush.csv,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\009_formal_3_fixed_50ms.flush.csv,274,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\009_formal_3_fixed_50ms.submissions.csv,137,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\009_formal_3_fixed_50ms.resources.csv,304,0.25,ok,75.9375,77.0,93.0,96.0,0.03289473684210526,11655.0,11655.0,95.32182873967449,95.32182873967449,131.46625,175.51,13431.110450297594,58.70497159096811,21.710526315789473,21.0,40.0,47.0,0.003289473684210526,0.0,0.0,1.0,0.03953224275024365,0.04132559802908686,0.07812127473575459,0.09719462767225617,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.11076337132614283,experiments\results\adaptive_flush_randomized_20260726\chatml_three_way_512\009_formal_3_fixed_50ms.requests.csv,512,49.834713,79.330777,80.894538,180000.0,0.0,4.979211,512,356.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,137,137,8,228790,1,11,3.737226,25,5546,1670.0,1189.0,4497.0,6.338186,7.308863,7.349738,ok,63970,164820,512,692818096521216.0,4.352026,0.00014,4.338868,0.051465,4.287403,0,0,0.0,0.495919,0.0,0.495919,0.0,0.0,0.0,none,0.0,0.0,,768.907566,99.334822,101.37664,0.284378,94.08821,0.729366,0.038915,9e-06,102.827529,4.979,2224.988
