status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,ray_version,actor_workers_per_endpoint,ray_actor_max_concurrency,ray_worker_num_cpus,ray_worker_num_gpus,endpoint_count,actor_worker_count,actor_worker_submission_counts,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,adaptive_admission_mechanism_control_512_20260726,warmup,1,static_k16,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10302,12227,42.32,job_table,1156,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\000_warmup_1_static_k16.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\000_warmup_1_static_k16.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\000_warmup_1_static_k16.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\000_warmup_1_static_k16.resources.csv,169,0.25,ok,89.3076923076923,97.0,97.0,98.0,0.07100591715976332,10202.497041420118,10373.0,83.442357417356,84.83683650936452,160.19260355029587,190.47,9055.116859816315,39.42784366578994,41.485207100591715,41.0,73.0,76.0,0.04142011834319527,0.0,0.0,4.0,0.08602607553002953,0.09737427681352917,0.16875834445927906,0.1747218513573654,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.20340913890044388,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\000_warmup_1_static_k16.requests.csv,512,19.83248,35.243257,35.561604,180000.0,0.0,8.935216,512,364.0,512.0,512.0,512,0.660156,0.339844,submission,none,0,137,137,16,229663,1,11,3.737226,25,5703,1676.372263,1175.0,4423.0,5.433029,8.395055,8.727097,ok,63970,165693,512,695669299470336.0,4.609643,0.000325,4.591194,0.065763,4.525431,0,0,0.0,0.487925,0.0,0.487925,0.0,0.0,0.0,none,0.0,0.0,,773.284537,52.434862,55.430298,0.583952,44.336631,0.366418,0.032096,1.4e-05,57.301354,8.935,4007.986
ok,adaptive_admission_mechanism_control_512_20260726,warmup,1,aimd_4_16_initial8,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,10093,12227,45.44,job_table,1157,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,1,8,15.876,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.resources.csv,174,0.25,ok,88.32183908045977,97.0,97.0,98.0,0.05747126436781609,10078.735632183909,10104.0,82.43015974633113,82.63678743763802,156.606091954023,181.38,9091.989529420134,39.84865876334083,40.333333333333336,40.0,71.0,79.0,0.028735632183908046,0.0,0.0,4.0,0.08291463969839735,0.08153093012906099,0.15976858032932795,0.17320872274143306,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1962522890009814,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\001_warmup_1_aimd_4_16_initial8.requests.csv,512,21.299763,36.615844,37.036032,180000.0,0.0,8.631492,512,357.0,512.0,512.0,512,0.669922,0.330078,submission,none,0,137,137,16,228163,1,11,3.737226,25,5619,1665.423358,1170.0,4259.0,5.680149,8.381155,8.499552,ok,63970,164193,512,690875811741696.0,4.629946,0.00025,4.615967,0.067514,4.548453,0,0,0.0,0.526321,0.0,0.526321,0.0,0.0,0.0,none,0.0,0.0,,790.67639,53.088362,57.055839,0.273323,49.590973,0.409843,0.032425,1.3e-05,59.317669,8.631,3846.459
ok,adaptive_admission_mechanism_control_512_20260726,formal,1,aimd_4_16_initial8,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10053,12227,45.17,job_table,1158,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,0,4,15.953,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.resources.csv,172,0.25,ok,88.80232558139535,97.0,97.0,98.0,0.0872093023255814,10065.848837209302,10083.0,82.32476353324039,82.46503639486382,156.47046511627906,180.63,9046.23975318909,39.355090241923804,40.99418604651163,42.0,72.0,76.0,0.005813953488372093,0.0,0.0,1.0,0.08479005599196862,0.09141076991544284,0.16306186025812197,0.1733867378727192,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.19978948598046367,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\002_formal_1_aimd_4_16_initial8.requests.csv,512,20.77275,36.232286,36.619308,180000.0,0.0,8.723628,512,379.0,512.0,512.0,512,0.65625,0.34375,submission,none,0,137,137,16,229862,1,11,3.737226,25,5649,1677.824818,1186.0,4475.0,5.787561,8.331854,8.389824,ok,63970,165892,512,696233820610560.0,4.666706,0.000227,4.653679,0.068691,4.584987,0,0,0.0,0.519022,0.0,0.519022,0.0,0.0,0.0,none,0.0,0.0,,785.489348,52.689694,56.480343,0.277759,48.14835,0.39792,0.031486,8e-06,58.691178,8.724,3916.466
ok,adaptive_admission_mechanism_control_512_20260726,formal,1,static_k16,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,10,10063,12227,45.85,job_table,1159,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\003_formal_1_static_k16.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\003_formal_1_static_k16.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\003_formal_1_static_k16.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\003_formal_1_static_k16.resources.csv,171,0.25,ok,88.64912280701755,97.0,97.0,97.0,0.07017543859649122,10075.362573099415,10115.0,82.40257277418348,82.72675226956736,157.0622807017544,183.95,9014.710190069673,39.26113606204318,41.2046783625731,43.0,72.0,80.0,0.023391812865497075,0.0,0.0,2.0,0.08471958712981832,0.09390298175344902,0.15905651980418334,0.18015131286159325,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.19961062041483263,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\003_formal_1_static_k16.requests.csv,512,21.00106,36.163131,36.617362,180000.0,0.0,8.773671,512,354.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,137,137,16,229609,1,11,3.737226,25,5628,1675.978102,1202.0,4573.0,5.741226,8.371036,8.489499,ok,63970,165639,512,695418052583424.0,4.672699,0.00022,4.659682,0.065342,4.594339,0,0,0.0,0.511057,0.0,0.511057,0.0,0.0,0.0,none,0.0,0.0,,785.055882,52.600106,56.464717,0.280487,48.056859,0.397164,0.033234,9e-06,58.356417,8.774,3934.597
ok,adaptive_admission_mechanism_control_512_20260726,formal,2,aimd_4_16_initial8,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,13,10054,12227,46.06,job_table,1160,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,0,4,15.953,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.resources.csv,175,0.25,ok,88.28,97.0,97.0,98.0,0.09142857142857143,10073.245714285715,10086.0,82.38525978805687,82.48957225811728,157.15,180.87,9161.264216594698,39.9526574732764,40.542857142857144,42.0,72.0,77.0,0.03428571428571429,0.0,0.0,4.0,0.08339754593426156,0.08954161103693814,0.15478415665331557,0.1639519359145527,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.19667368748186803,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\004_formal_2_aimd_4_16_initial8.requests.csv,512,21.435189,36.82005,37.203976,180000.0,0.0,8.619741,512,353.0,512.0,512.0,512,0.671875,0.328125,submission,none,0,137,137,16,229303,1,11,3.737226,25,5662,1673.744526,1260.0,4482.0,5.732309,8.412669,8.708537,ok,63970,165333,512,694445002334208.0,4.669732,0.000496,4.653565,0.067176,4.586389,0,0,0.0,0.532522,0.0,0.532522,0.0,0.0,0.0,none,0.0,0.0,,794.386472,53.342031,57.227718,0.277918,49.603609,0.409947,0.034757,1.2e-05,59.398538,8.62,3860.415
ok,adaptive_admission_mechanism_control_512_20260726,formal,2,static_k16,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,7,10070,12227,45.55,job_table,1161,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\005_formal_2_static_k16.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\005_formal_2_static_k16.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\005_formal_2_static_k16.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\005_formal_2_static_k16.resources.csv,173,0.25,ok,87.95375722543352,97.0,97.0,98.0,0.09248554913294797,10069.011560693642,10089.0,82.3506302502138,82.51410812137074,156.19687861271677,181.81,9058.687260543107,39.36796678245441,40.71098265895954,42.0,73.0,78.0,0.011560693641618497,0.0,0.0,1.0,0.08374016993756608,0.08242100578549172,0.15852247441032485,0.1633288829550512,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.19778918803527412,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\005_formal_2_static_k16.requests.csv,512,21.784621,36.275678,37.263825,180000.0,0.0,8.680955,512,378.0,512.0,512.0,512,0.660156,0.339844,submission,none,0,137,137,16,230103,1,11,3.737226,25,5685,1679.583942,1202.0,4576.0,5.699857,8.330411,8.644347,ok,63970,166133,512,696957562454016.0,4.662853,0.00049,4.648793,0.067187,4.581606,0,0,0.0,0.488956,0.0,0.488956,0.0,0.0,0.0,none,0.0,0.0,,785.11241,52.758245,57.11085,0.278665,49.823439,0.411764,0.033586,9e-06,58.979686,8.681,3901.394
ok,adaptive_admission_mechanism_control_512_20260726,formal,3,static_k16,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,10046,12227,45.81,job_table,1162,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\006_formal_3_static_k16.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\006_formal_3_static_k16.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\006_formal_3_static_k16.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\006_formal_3_static_k16.resources.csv,174,0.25,ok,86.1264367816092,97.0,97.0,98.0,0.10344827586206896,10051.3908045977,10136.0,82.20651676288297,82.89850331234155,156.4885632183908,186.12,9169.535701926952,39.91005941949882,40.42528735632184,39.0,73.0,78.0,0.0,0.0,0.0,0.0,0.08320468159333773,0.08340008900756568,0.1606586559857588,0.17240765465064534,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1966494591517109,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\006_formal_3_static_k16.requests.csv,512,21.798795,37.120443,37.515874,180000.0,0.0,8.606118,512,357.0,512.0,512.0,512,0.667969,0.332031,submission,none,0,137,137,16,229755,1,11,3.737226,25,5664,1677.043796,1178.0,4480.0,5.850878,8.411376,8.611428,ok,63970,165785,512,695842504310784.0,4.674289,0.000271,4.660405,0.066841,4.593564,0,0,0.0,0.513221,0.0,0.513221,0.0,0.0,0.0,none,0.0,0.0,,785.610208,52.761729,57.349949,0.295269,49.819311,0.41173,0.034331,3.9e-05,59.49256,8.606,3861.911
ok,adaptive_admission_mechanism_control_512_20260726,formal,3,aimd_4_16_initial8,20260803,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,10024,12227,46.33,job_table,1163,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.0,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,1,8,15.876,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.flush.csv,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.flush.csv,274,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.submissions.csv,137,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.resources.csv,174,0.25,ok,87.27586206896552,97.0,97.0,98.0,0.08620689655172414,10049.166666666666,10070.0,82.18832638150542,82.35871432076551,156.44419540229885,181.41,9126.294599360228,39.67074517980895,40.47126436781609,42.0,76.0,81.0,0.08620689655172414,0.0,0.0,10.0,0.08410549954217372,0.09060970182465511,0.1670672007120605,0.18193146417445483,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.19682402516552674,experiments\results\adaptive_admission_controller_20260726\mechanism_control_512\007_formal_3_aimd_4_16_initial8.requests.csv,512,21.568845,37.036423,37.494254,180000.0,0.0,8.545669,512,365.0,512.0,512.0,512,0.638672,0.361328,submission,none,0,137,137,16,230051,1,11,3.737226,25,5625,1679.20438,1175.0,4438.0,5.718576,8.309612,8.488708,ok,63970,166081,512,696748596584448.0,4.671302,0.004567,4.649895,0.075599,4.574296,0,0,0.0,0.599211,0.0,0.599211,0.0,0.0,0.0,none,0.0,0.0,,783.088316,52.77132,57.373696,0.29464,49.905498,0.412442,0.035358,1.1e-05,59.913392,8.546,3839.726
