status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b4096_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10481,12227,41.87,job_table,925,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,token_budget,4096,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.492383,0.985107,0,512,35,1705.0,4035.0,4049.0,4049,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\000_warmup_1_r16_b4096_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\000_warmup_1_r16_b4096_seq.submissions.csv,35,experiments\results\row_cap_aware_packing_512_20260726\000_warmup_1_r16_b4096_seq.resources.csv,25,0.25,ok,49.96,8.0,98.0,98.0,0.52,10474.32,10526.0,85.66549439764457,86.08816553529076,96.5188,156.55,778.8114584004879,11.03663886858385,45.12,49.0,113.0,118.0,5.2,0.0,29.0,31.0,0.03321942303107366,0.023603274258920726,0.08638639434157191,0.10657235953270283,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.3836379769592575,experiments\results\row_cap_aware_packing_512_20260726\000_warmup_1_r16_b4096_seq.requests.csv,512,6.612941,7.778613,7.778836,10000.0,0.0,62.811634,submission,none,0,35,35,8,70566,3,16,14.628571,442,4049,2016.171429,1705.0,4035.0,0.791745,2.059069,2.178525,ok,62396,8170,512,167756887670784.0,0.929126,0.072052,0.808019,0.159422,0.648598,0,0,0.0,0.490452,0.0,0.490452,0.000704,1.8e-05,0.005436,none,646.629,0.078125,,34.159899,4.489661,7.087182,0.058791,6.636713,0.245804,0.008072,9e-06,8.151356,62.812,8656.964
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b4096_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10465,12227,42.92,job_table,926,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,best_fit_token_budget,4096,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.430835,1.0,0,512,40,763.0,4096.0,4096.0,4096,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\001_warmup_1_r16_b4096_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\001_warmup_1_r16_b4096_bfd.submissions.csv,40,experiments\results\row_cap_aware_packing_512_20260726\001_warmup_1_r16_b4096_bfd.resources.csv,17,0.25,ok,28.941176470588236,4.0,95.0,95.0,0.7058823529411765,10468.176470588236,10469.0,85.61524879846435,85.6219841334751,73.64294117647059,154.74,392.7531579828262,5.5655985430057004,29.764705882352942,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.019106076826343667,0.0,0.16228244456806806,0.16228244456806806,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.134900368719386,experiments\results\row_cap_aware_packing_512_20260726\001_warmup_1_r16_b4096_bfd.requests.csv,512,4.287981,4.993149,4.993243,10000.0,0.0,93.134191,submission,none,0,40,40,8,70568,1,16,12.8,17,4096,1764.2,763.0,4096.0,0.37643,0.403017,0.412704,ok,62396,8172,512,35139210190848.0,0.352108,3.5e-05,0.329723,0.045348,0.284375,0,0,0.0,0.522834,0.0,0.522834,0.000651,1.8e-05,0.050647,none,196.85,0.097656,,14.203271,1.980514,4.221762,0.03299,3.877603,0.121175,0.007598,9e-06,5.497444,93.134,12836.511
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b4096_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,3,10464,12227,42.30,job_table,927,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,row_cap_aware_token_budget,4096,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.441882,1.0,0,512,39,840.0,4096.0,4096.0,4096,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\002_warmup_1_r16_b4096_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\002_warmup_1_r16_b4096_rowcap.submissions.csv,39,experiments\results\row_cap_aware_packing_512_20260726\002_warmup_1_r16_b4096_rowcap.resources.csv,17,0.25,ok,35.294117647058826,5.0,94.0,94.0,0.6470588235294118,10464.70588235294,10465.0,85.5868641723476,85.58926964913715,73.54352941176471,153.83,387.0149024260044,5.484205563717842,29.823529411764707,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0193117698482079,0.0,0.1618056107446555,0.1618056107446555,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.12979166456528465,experiments\results\row_cap_aware_packing_512_20260726\002_warmup_1_r16_b4096_rowcap.requests.csv,512,4.50137,5.200222,5.200425,10000.0,0.0,91.338181,submission,none,0,39,39,8,70569,4,16,13.128205,255,4096,1809.461538,840.0,4096.0,0.36576,0.406192,0.40976,ok,62396,8173,512,35139548749824.0,0.347955,3.5e-05,0.323045,0.045922,0.277123,0,0,0.0,0.533257,0.0,0.533257,0.000756,2.1e-05,0.053478,none,218.282,0.099609,,13.688482,2.089884,4.387976,0.032467,4.047631,0.130569,0.007377,1.2e-05,5.605542,91.338,12589.149
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b6144_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10465,12227,42.97,job_table,928,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.348149,0.85612,0,512,33,1516.0,5260.0,6124.0,6124,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\003_warmup_1_r16_b6144_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\003_warmup_1_r16_b6144_seq.submissions.csv,33,experiments\results\row_cap_aware_packing_512_20260726\003_warmup_1_r16_b6144_seq.resources.csv,16,0.25,ok,17.4375,4.0,95.0,95.0,0.8125,10464.6875,10465.0,85.58671383004825,85.58926964913715,66.30625,150.73,324.38360951662065,4.597012775871842,31.8125,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.023210879758404197,0.0,0.11356592227608675,0.11356592227608675,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1346099650557018,experiments\results\row_cap_aware_packing_512_20260726\003_warmup_1_r16_b6144_seq.requests.csv,512,4.31275,4.876389,4.891114,10000.0,0.0,95.196027,submission,none,0,33,33,8,70564,1,16,15.515152,646,6124,2138.30303,1516.0,5252.0,0.396513,0.433861,0.434919,ok,62396,8168,512,35126590857216.0,0.377131,3.6e-05,0.351734,0.049194,0.30254,0,0,0.0,0.510892,0.0,0.510892,0.00065,2e-05,0.005902,none,632.97,0.070312,,12.753044,1.890454,4.22935,0.055602,3.914898,0.156596,0.007177,8e-06,5.378376,95.196,13119.946
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b6144_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,5,10463,12227,43.00,job_table,929,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.319137,1.0,0,512,36,661.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\004_warmup_1_r16_b6144_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\004_warmup_1_r16_b6144_bfd.submissions.csv,36,experiments\results\row_cap_aware_packing_512_20260726\004_warmup_1_r16_b6144_bfd.resources.csv,16,0.25,ok,22.625,3.0,93.0,93.0,0.75,10469.5625,10483.0,85.62658460783511,85.7364848286579,73.260625,153.99,365.0104207050801,5.171804138814062,25.4375,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.01932667090518954,0.0,0.12294365413653341,0.12294365413653341,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.13980619209774323,experiments\results\row_cap_aware_packing_512_20260726\004_warmup_1_r16_b6144_bfd.requests.csv,512,4.196181,4.763911,4.825674,10000.0,0.0,97.194291,submission,none,0,36,36,8,70577,4,16,14.222222,119,6144,1960.472222,661.0,6144.0,0.363581,0.407768,0.416207,ok,62396,8181,512,35164358025216.0,0.346956,3.1e-05,0.322008,0.042281,0.279727,0,0,0.0,0.475436,0.0,0.475436,0.0008,1.7e-05,0.042061,none,149.861,0.089844,,12.793899,1.832637,4.076535,0.031782,3.763894,0.134425,0.007542,1.3e-05,5.267799,97.194,13397.815
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b6144_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10638,12227,43.94,job_table,930,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,row_cap_aware_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.319137,1.0,0,512,36,661.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\005_warmup_1_r16_b6144_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\005_warmup_1_r16_b6144_rowcap.submissions.csv,36,experiments\results\row_cap_aware_packing_512_20260726\005_warmup_1_r16_b6144_rowcap.resources.csv,17,0.25,ok,38.705882352941174,8.0,96.0,96.0,0.6470588235294118,10565.764705882353,10575.0,86.41338599723852,86.48891796843053,73.83529411764705,148.14,389.75808380842204,5.52206063597549,28.705882352941178,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.019653033270846294,0.0,0.22760867837558607,0.22760867837558607,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.13401886577054212,experiments\results\row_cap_aware_packing_512_20260726\005_warmup_1_r16_b6144_rowcap.requests.csv,512,4.40857,5.068412,5.086183,10000.0,0.0,91.932311,submission,none,0,36,36,8,70582,4,16,14.222222,119,6144,1960.611111,661.0,6144.0,0.39206,0.434154,0.447033,ok,62396,8186,512,35179828641792.0,0.372464,3.3e-05,0.348426,0.046118,0.302308,0,0,0.0,0.553566,0.0,0.553566,0.000976,1.8e-05,0.057897,none,151.028,0.089844,,13.689871,1.927581,4.254442,0.031033,3.941956,0.140784,0.007789,1.2e-05,5.569315,91.932,12673.372
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b8192_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,10483,12227,44.74,job_table,931,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,token_budget,8192,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.269272,0.64209,0,512,32,1561.0,5260.0,6793.0,6793,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\006_warmup_1_r16_b8192_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\006_warmup_1_r16_b8192_seq.submissions.csv,32,experiments\results\row_cap_aware_packing_512_20260726\006_warmup_1_r16_b8192_seq.resources.csv,17,0.25,ok,29.352941176470587,8.0,95.0,95.0,0.6470588235294118,10486.64705882353,10506.0,85.76631274084836,85.92459311360105,65.32411764705883,150.12,337.0139855992794,4.775801516279272,30.11764705882353,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.02057865186923534,0.0,0.1347055551140428,0.1347055551140428,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1239153862059293,experiments\results\row_cap_aware_packing_512_20260726\006_warmup_1_r16_b8192_seq.requests.csv,512,4.621516,5.336738,5.336877,10000.0,0.0,89.389908,submission,none,0,32,32,8,70567,16,16,16.0,474,6793,2205.21875,1561.0,5260.0,0.395641,0.440337,0.46775,ok,62396,8171,512,35136557260800.0,0.373297,5.3e-05,0.344725,0.048805,0.29592,0,0,0.0,0.506753,0.0,0.506753,0.000809,2.3e-05,0.008612,none,697.25,0.070312,,12.387764,1.927274,4.59567,0.054919,4.204715,0.175196,0.006753,1.2e-05,5.727716,89.39,12320.269
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b8192_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10493,12227,43.57,job_table,932,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,best_fit_token_budget,8192,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.253432,1.0,0,512,34,630.0,8192.0,8192.0,8192,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\007_warmup_1_r16_b8192_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\007_warmup_1_r16_b8192_bfd.submissions.csv,34,experiments\results\row_cap_aware_packing_512_20260726\007_warmup_1_r16_b8192_bfd.resources.csv,17,0.25,ok,27.529411764705884,8.0,95.0,95.0,0.7647058823529411,10486.588235294117,10495.0,85.76583164549045,85.83462828167171,70.81529411764706,150.54,370.5417768597603,5.250921491061832,30.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.02027011233643899,0.0,0.18032265755384247,0.18032265755384247,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.12784143686477067,experiments\results\row_cap_aware_packing_512_20260726\007_warmup_1_r16_b8192_bfd.requests.csv,512,4.629689,5.248351,5.26844,10000.0,0.0,89.446074,submission,none,0,34,34,8,70567,6,16,15.058824,238,8192,2075.5,630.0,8192.0,0.383696,0.44486,0.448953,ok,62396,8171,512,35132911190016.0,0.36793,3.5e-05,0.342846,0.049558,0.293288,0,0,0.0,0.550375,0.0,0.550375,0.000957,2.3e-05,0.060601,none,133.647,0.087891,,13.030099,1.856876,4.454073,0.030546,4.155229,0.159817,0.007388,1.1e-05,5.724119,89.446,12328.01
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r16_b8192_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,10470,12227,44.76,job_table,933,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,16,row_cap_aware_token_budget,8192,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.253432,1.0,0,512,34,627.0,8192.0,8192.0,8192,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\008_warmup_1_r16_b8192_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\008_warmup_1_r16_b8192_rowcap.submissions.csv,34,experiments\results\row_cap_aware_packing_512_20260726\008_warmup_1_r16_b8192_rowcap.resources.csv,17,0.25,ok,33.411764705882355,8.0,95.0,95.0,0.7058823529411765,10480.29411764706,10492.0,85.714354442194,85.81009241841826,69.7335294117647,152.5,362.5566709029674,5.137109936847759,32.8235294117647,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.02557138249084899,0.0,0.2624970197886036,0.2624970197886036,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.12711104176165097,experiments\results\row_cap_aware_packing_512_20260726\008_warmup_1_r16_b8192_rowcap.requests.csv,512,4.634187,5.285656,5.302406,10000.0,0.0,88.801031,submission,none,0,34,34,8,70576,6,16,15.058824,221,8192,2075.764706,627.0,8192.0,0.387781,0.426573,0.428851,ok,62396,8180,512,35161266413568.0,0.365106,3.3e-05,0.340072,0.049186,0.290886,0,0,0.0,0.522914,0.0,0.522914,0.00094,2.4e-05,0.056473,none,145.029,0.087891,,12.957335,1.873523,4.483282,0.027154,4.180062,0.160772,0.006491,1e-05,5.765699,88.801,12240.667
ok,row_cap_aware_packing_512_screen_20260726,warmup,1,r32_b4096_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,8,10477,12227,44.88,job_table,934,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,512,0,512,32,token_budget,4096,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.783336,0.985107,0,512,22,3175.0,4035.0,4049.0,4049,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_512_20260726\009_warmup_1_r32_b4096_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_512_20260726\009_warmup_1_r32_b4096_seq.submissions.csv,22,experiments\results\row_cap_aware_packing_512_20260726\009_warmup_1_r32_b4096_seq.resources.csv,17,0.25,ok,34.1764705882353,8.0,97.0,97.0,0.7058823529411765,10738.0,11391.0,87.8220332052016,93.16267277337042,70.12294117647059,147.71,380.93539640903475,5.397214457481366,46.11764705882353,0.0,208.0,208.0,0.0,0.0,0.0,0.0,0.029273856884405196,0.0,0.13653341810379083,0.13653341810379083,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1311449833458366,experiments\results\row_cap_aware_packing_512_20260726\009_warmup_1_r32_b4096_seq.requests.csv,512,4.659505,5.137615,5.144946,10000.0,0.0,90.209954,submission,none,0,22,22,8,70580,3,32,23.272727,1864,4049,3208.181818,3175.0,4035.0,0.56313,0.605766,0.614351,ok,62396,8184,512,35170541764608.0,0.539215,5.2e-05,0.506156,0.072001,0.434154,0,0,0.0,0.552976,0.0,0.552976,0.000718,1.8e-05,0.009753,none,887.273,0.052734,,12.085299,1.824467,4.346525,0.041009,3.872189,0.276585,0.004953,1.8e-05,5.675649,90.21,12435.583
