status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,ray_version,actor_workers_per_endpoint,ray_actor_max_concurrency,ray_worker_num_cpus,ray_worker_num_gpus,endpoint_count,actor_worker_count,actor_worker_submission_counts,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,interference_small_solo_r1,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10166,12227,42.15,job_table,1172,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r1.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r1.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r1.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r1.resources.csv,91,0.25,ok,85.8021978021978,95.0,96.0,96.0,0.0989010989010989,10189.538461538461,10241.0,83.3363741027109,83.75725852621248,139.3198901098901,173.83,4213.007765134574,77.30289477311145,10.142857142857142,10.0,17.0,24.0,0.0,0.0,0.0,0.0,0.019100436723934723,0.021183800623052917,0.034623943035158034,0.04254561637739207,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.09007008037164696,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r1.requests.csv,128,9.435704,12.804265,13.924239,180000.0,0.0,4.169724,128,327.0,512.0,512.0,128,0.757812,0.242188,submission,none,0,69,69,8,54500,1,8,1.855072,25,2913,789.855072,556.0,2299.0,3.524846,4.387293,4.521861,ok,16203,38297,128,164591379283968.0,2.432929,7e-06,2.42522,0.031174,2.394046,0,0,0.0,0.476088,0.0,0.476088,0.0,0.0,0.0,none,0.0,0.0,,202.36898,27.68592,29.617021,0.408678,24.546816,0.402407,0.015861,8e-06,30.697479,4.17,1775.39
ok,interference_small_during_bulk_k16_r1,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,5,10169,12227,43.25,job_table,1174,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r1.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r1.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r1.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r1.resources.csv,166,0.25,ok,87.04819277108433,97.0,97.0,97.0,0.09036144578313253,10170.927710843374,10186.0,83.18416382467795,83.3074343665658,157.23313253012049,182.63,8749.692113772631,31.63187199946723,51.5,54.0,84.0,91.0,0.018072289156626505,0.0,0.0,2.0,0.10201232164974987,0.11455273698264357,0.17267467734757458,0.18905206942590125,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.24791831372173928,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r1.requests.csv,128,23.861201,36.418032,38.96403,180000.0,0.0,2.270589,128,329.0,512.0,512.0,128,0.75,0.25,submission,none,0,69,69,8,54231,1,8,1.855072,25,2726,785.956522,569.0,2056.0,5.883291,8.334806,8.6942,ok,80173,196437,598,836062246551552.0,4.540121,0.000225,4.526004,0.062366,4.463638,42,0,0.103694,0.819792,0.0,0.819792,0.0,0.0,0.0,none,0.0,0.0,,356.180871,48.887018,54.65688,0.101766,46.310534,0.759189,0.015655,1.4e-05,56.373048,2.271,4906.777
ok,interference_small_during_bulk_k8_r1,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,5,10168,12227,43.42,job_table,1176,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r1.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r1.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r1.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r1.resources.csv,119,0.25,ok,87.5126050420168,96.0,97.0,97.0,0.06722689075630252,10170.857142857143,10179.0,83.18358667585788,83.25018401897441,160.46134453781514,189.78,6385.878803684714,51.7175710557899,21.840336134453782,22.0,33.0,38.0,0.0,0.0,0.0,0.0,0.040541824206318036,0.042011570983533586,0.06622162883845129,0.07449933244325768,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.1562105920998283,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r1.requests.csv,128,15.031494,21.266235,22.961454,180000.0,0.0,3.178463,128,323.0,512.0,512.0,128,0.757812,0.242188,submission,none,0,69,69,8,53832,1,8,1.855072,25,3015,780.173913,566.0,1876.0,4.628877,5.581837,5.692197,ok,37081,86395,273,372557825703936.0,3.006377,9e-06,2.997829,0.036951,2.960878,25,0,0.059101,0.797365,0.0,0.797365,0.0,0.0,0.0,none,0.0,0.0,,254.395569,34.939587,38.654321,0.096567,32.891272,0.539201,0.015962,1.1e-05,40.271035,3.178,3066.124
ok,interference_small_during_bulk_aimd_r1,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10172,12227,43.84,job_table,1178,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r1.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r1.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r1.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r1.resources.csv,164,0.25,ok,88.6890243902439,97.0,98.0,98.0,0.08536585365853659,10176.75,10186.0,83.23178212153431,83.3074343665658,160.4985975609756,189.71,8867.46092222095,32.35732762954281,51.26829268292683,52.0,84.0,91.0,0.006097560975609756,0.0,0.0,1.0,0.10239994789801035,0.11259457053849575,0.1748108589230084,0.18326657765910104,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.24786404460840944,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r1.requests.csv,128,24.595733,36.039155,38.456704,180000.0,0.0,2.293458,128,310.0,512.0,512.0,128,0.78125,0.21875,submission,none,0,69,69,8,53381,1,8,1.855072,25,2817,773.637681,569.0,1983.0,5.834459,8.244607,8.51995,ok,80173,193875,595,828121693544448.0,4.527176,0.000476,4.509098,0.063146,4.445952,45,0,0.097552,0.802863,0.0,0.802863,0.0,0.0,0.0,none,0.0,0.0,,352.186302,48.167447,54.149626,0.104202,45.702265,0.749217,0.01454,1e-05,55.810909,2.293,4910.295
ok,interference_small_solo_r2,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10173,12227,43.89,job_table,1179,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r2.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r2.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r2.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r2.resources.csv,96,0.25,ok,84.3125,95.0,96.0,96.0,0.09375,10169.125,10171.0,83.16942013576511,83.18475505029852,136.14572916666665,173.47,4348.211896173954,80.29938866433896,9.989583333333334,10.0,17.0,23.0,0.0,0.0,0.0,0.0,0.01873423824358404,0.02082777036048067,0.033555852247441065,0.04156653315531822,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.0845230736613272,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r2.requests.csv,128,10.587879,14.184157,15.648651,180000.0,0.0,3.946395,128,316.0,512.0,512.0,128,0.734375,0.265625,submission,none,0,69,69,8,54150,1,8,1.855072,25,2955,784.782609,566.0,1920.0,3.672866,4.520966,4.647556,ok,16203,37947,128,163448203001856.0,2.536195,7e-06,2.528218,0.032786,2.495432,0,0,0.0,0.477918,0.0,0.477918,0.0,0.0,0.0,none,0.0,0.0,,212.908498,29.253869,31.341495,0.089776,26.621994,0.436426,0.017051,8e-06,32.434667,3.946,1669.51
ok,interference_small_during_bulk_k8_r2,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10171,12227,43.07,job_table,1181,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r2.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r2.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r2.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r2.resources.csv,121,0.25,ok,88.69421487603306,96.0,97.0,97.0,0.05785123966942149,10171.256198347108,10184.0,83.18685039950198,83.29107712439682,163.0012396694215,190.94,6569.029528406858,50.61275543883857,22.421487603305785,23.0,33.0,40.0,0.0,0.0,0.0,0.0,0.04246837840720594,0.04574988874054298,0.06533155318202044,0.07236315086782374,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.16186874708217494,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k8_r2.requests.csv,128,15.11033,21.4089,23.494937,180000.0,0.0,3.142143,128,335.0,512.0,512.0,128,0.734375,0.265625,submission,none,0,69,69,8,54515,1,8,1.855072,25,2967,790.072464,569.0,2366.0,4.787476,5.543318,5.621405,ok,39770,90020,279,391380443283456.0,3.032724,8e-06,3.025417,0.037152,2.988265,28,0,0.072185,0.681736,0.0,0.681736,0.0,0.0,0.0,none,0.0,0.0,,260.27675,35.793575,39.187806,0.093578,33.225258,0.544676,0.015308,8e-06,40.73653,3.142,3186.084
ok,interference_small_during_bulk_aimd_r2,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10202,12227,46.06,job_table,1183,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r2.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r2.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r2.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r2.resources.csv,163,0.25,ok,86.08588957055214,97.0,97.0,97.0,0.09815950920245399,10194.717791411043,10234.0,83.3787338792103,83.70000817862109,157.6028834355828,188.34,8663.049941914083,32.0448986351093,50.33742331288344,52.0,84.0,89.0,0.012269938650306749,0.0,0.0,2.0,0.10000464149882188,0.10832220738762799,0.17303070761014683,0.18255451713395643,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.24211434813453953,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r2.requests.csv,128,24.665282,37.174109,38.95417,180000.0,0.0,2.279294,128,308.0,512.0,512.0,128,0.773438,0.226562,submission,none,0,69,69,8,53036,1,8,1.855072,25,2732,768.637681,558.0,1993.0,5.978891,8.159031,8.583718,ok,80173,190168,583,816341447491584.0,4.515018,0.000252,4.50106,0.065025,4.436035,57,0,0.10049,0.702749,0.0,0.702749,0.0,0.0,0.0,none,0.0,0.0,,350.946999,47.815553,54.646979,0.096697,46.221872,0.757736,0.01529,9e-06,56.157747,2.279,4813.957
ok,interference_small_during_bulk_k16_r2,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10189,12227,43.93,job_table,1185,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r2.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r2.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r2.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r2.resources.csv,166,0.25,ok,87.16867469879519,97.0,97.0,98.0,0.09036144578313253,10192.759036144578,10260.0,83.36271396208865,83.91265232681769,158.5286746987952,186.66,8843.615915328262,31.930099922475744,51.2710843373494,53.0,85.0,93.0,0.018072289156626505,0.0,0.0,2.0,0.10183430651846372,0.11250556297285275,0.17445482866043616,0.18575878949710722,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.2469757308471977,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_k16_r2.requests.csv,128,23.60752,36.535482,39.253465,180000.0,0.0,2.262147,128,337.0,512.0,512.0,128,0.726562,0.273438,submission,none,0,69,69,8,54609,1,8,1.855072,25,3037,791.434783,569.0,2046.0,5.740614,8.232983,8.537044,ok,80173,196795,595,837294594711552.0,4.53638,0.000216,4.523242,0.063439,4.459803,45,0,0.1085,0.785378,0.0,0.785378,0.0,0.0,0.0,none,0.0,0.0,,351.046148,48.891946,54.946349,0.116356,46.640608,0.7646,0.014533,1e-05,56.583416,2.262,4894.862
ok,interference_small_solo_r3,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,4,10199,12227,44.17,job_table,1186,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r3.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r3.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r3.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r3.resources.csv,97,0.25,ok,84.89690721649484,95.0,96.0,96.0,0.1134020618556701,10189.525773195875,10192.0,83.33627032956471,83.35650609307271,135.79690721649484,172.49,4361.033443768023,80.606129859121,9.97938144329897,10.0,17.0,23.0,0.0,0.0,0.0,0.0,0.018641120577723328,0.019937694704049824,0.03676012461059186,0.04121050289274586,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.08410019929819577,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_solo_r3.requests.csv,128,10.855272,14.454633,15.779836,180000.0,0.0,3.925861,128,321.0,512.0,512.0,128,0.742188,0.257812,submission,none,0,69,69,8,54103,1,8,1.855072,25,2967,784.101449,569.0,2014.0,3.866045,4.468896,4.660809,ok,16203,37900,128,163310904852480.0,2.524313,8e-06,2.517393,0.033316,2.484077,0,0,0.0,0.524579,0.0,0.524579,0.0,0.0,0.0,none,0.0,0.0,,213.661859,29.371412,31.472627,0.091682,26.76564,0.438781,0.015358,9e-06,32.604312,3.926,1659.382
ok,interference_small_during_bulk_aimd_r3,formal,1,manual,0,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,10191,12227,43.47,job_table,1188,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,300.0,128,0,128,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.190394,0.484375,0,128,69,1055.0,2976.0,4734.0,4734,2,2.56.0,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r3.flush.csv,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r3.flush.csv,138,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r3.submissions.csv,69,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r3.resources.csv,169,0.25,ok,86.91124260355029,97.0,97.0,98.0,0.09467455621301775,10199.005917159764,10299.0,83.41380483487171,84.23161854911262,158.5523076923077,185.1,8944.759846765997,32.09204815825804,51.1301775147929,52.0,85.0,91.0,0.047337278106508875,0.0,0.0,7.0,0.10223282588487477,0.10440587449933247,0.1773030707610147,0.1848687138406765,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.24623923680604437,experiments\results\shared_vllm_adaptive_admission_20260726\formal_512\traces\interference_small_during_bulk_aimd_r3.requests.csv,128,23.87021,36.037535,39.783084,180000.0,0.0,2.233839,128,327.0,512.0,512.0,128,0.742188,0.257812,submission,none,0,69,69,8,54564,1,8,1.855072,25,2955,790.782609,556.0,2359.0,5.963406,8.458219,8.478263,ok,80173,198549,605,842845120339968.0,4.615126,0.001656,4.596475,0.071304,4.52517,35,0,0.081887,0.921699,0.0,0.921699,0.0,0.0,0.0,none,0.0,0.0,,354.061842,49.767183,55.476028,0.097401,47.096321,0.772071,0.015551,1.3e-05,57.300449,2.234,4864.22
