status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,row_cap_aware_packing_1024_nocache_20260726,warmup,1,r64_b6144_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,41.36,job_table,1013,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.911882,0.996582,0,1024,25,5798.0,6123.0,6131.0,6131,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\000_warmup_1_r64_b6144_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\000_warmup_1_r64_b6144_seq.submissions.csv,25,experiments\results\row_cap_aware_packing_1024_20260726\000_warmup_1_r64_b6144_seq.resources.csv,40,0.25,ok,69.475,98.0,98.0,98.0,0.3,11649.15,11650.0,95.27398380633025,95.28093563425206,117.34825000000001,150.29,1536.1979511284826,10.969160004344847,141.425,190.0,242.0,254.0,47.725,41.0,132.0,225.0,0.10043908447905905,0.12500993403798777,0.16673289358658505,0.17388540093777316,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5168091802385851,experiments\results\row_cap_aware_packing_1024_20260726\000_warmup_1_r64_b6144_seq.requests.csv,1024,10.054944,12.74386,12.798298,10000.0,0.510742,37.248472,submission,none,0,25,25,8,140047,8,64,40.96,2577,6131,5601.88,5798.0,6123.0,3.162466,4.221617,4.461742,ok,123681,16366,1024,385264496025600.0,2.731507,0.658469,1.967306,0.261927,1.705379,0,0,0.0,0.488787,0.0,0.488787,0.000728,2.1e-05,0.011214,none,1057.28,0.035156,,75.570237,9.891185,12.082133,0.040878,10.857747,0.638691,0.0073,1.2e-05,13.450216,76.133,10412.249
ok,row_cap_aware_packing_1024_nocache_20260726,warmup,1,r64_b6144_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.58,job_table,1014,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6137.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\001_warmup_1_r64_b6144_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\001_warmup_1_r64_b6144_bfd.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\001_warmup_1_r64_b6144_bfd.resources.csv,40,0.25,ok,69.125,98.0,98.0,98.0,0.275,11649.0,11649.0,95.27275701316758,95.27275701316758,121.24475,157.99,1612.471543210745,11.51313086438003,78.55,36.0,248.0,251.0,46.6,21.0,188.0,217.0,0.08716919653500754,0.08090280537232775,0.16784550584121438,0.16864022888023522,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5211130874860624,experiments\results\row_cap_aware_packing_1024_20260726\001_warmup_1_r64_b6144_bfd.requests.csv,1024,11.630005,12.719978,12.719978,10000.0,0.888672,8.536091,submission,none,0,30,30,8,140055,4,64,34.133333,1081,6144,4668.5,6137.0,6144.0,2.442936,4.21729,4.585984,ok,123681,16374,1024,385731353837568.0,1.819532,0.636462,1.112651,0.165465,0.947186,0,0,0.0,0.469431,0.0,0.469431,0.000582,1.7e-05,0.050998,none,345.733,0.044922,,74.258374,9.810787,11.996866,0.026196,10.873315,0.494242,0.007051,8e-06,13.35506,76.675,10487.037
ok,row_cap_aware_packing_1024_nocache_20260726,warmup,1,r64_b6144_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,43.28,job_table,1015,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,row_cap_aware_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6130.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\002_warmup_1_r64_b6144_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\002_warmup_1_r64_b6144_rowcap.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\002_warmup_1_r64_b6144_rowcap.resources.csv,40,0.25,ok,74.925,98.0,98.0,98.0,0.25,11649.075,11650.0,95.2733704097489,95.28093563425206,121.70925,157.02,1596.5359365820884,11.398780087261986,79.35,36.0,250.0,250.0,48.625,20.0,201.0,208.0,0.08799173488039419,0.0808233330684257,0.16784550584121438,0.16871970118413737,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5238437841052062,experiments\results\row_cap_aware_packing_1024_20260726\002_warmup_1_r64_b6144_rowcap.requests.csv,1024,11.555561,12.644927,12.644927,10000.0,0.886719,8.710157,submission,none,0,30,30,8,140062,5,64,34.133333,1061,6144,4668.733333,6130.0,6144.0,2.451713,4.267617,4.629715,ok,123681,16381,1024,385741261799424.0,1.819948,0.633801,1.116297,0.165273,0.951024,0,0,0.0,0.460819,0.0,0.460819,0.0006,1.5e-05,0.050894,none,362.733,0.045898,,74.820707,9.822206,11.934635,0.027297,10.810544,0.491388,0.007431,1.3e-05,13.317785,76.89,10516.914
ok,row_cap_aware_packing_1024_nocache_20260726,formal,1,r64_b6144_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.76,job_table,1016,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,row_cap_aware_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6130.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\003_formal_1_r64_b6144_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\003_formal_1_r64_b6144_rowcap.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\003_formal_1_r64_b6144_rowcap.resources.csv,40,0.25,ok,70.5,98.0,98.0,98.0,0.25,11649.0,11649.0,95.27275701316758,95.27275701316758,120.699,156.44,1583.731631355286,11.308572346107278,79.3,36.0,245.0,250.0,48.375,17.0,203.0,219.0,0.0881526662957959,0.07073035047286025,0.1691170627036478,0.1696733688309624,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5202645845511432,experiments\results\row_cap_aware_packing_1024_20260726\003_formal_1_r64_b6144_rowcap.requests.csv,1024,11.626215,12.724644,12.724644,10000.0,0.886719,8.655564,submission,none,0,30,30,8,140047,5,64,34.133333,1061,6144,4668.233333,6130.0,6144.0,2.457084,4.266656,4.63557,ok,123681,16366,1024,385700679819264.0,1.82043,0.633439,1.117101,0.165509,0.951592,0,0,0.0,0.453469,0.0,0.453469,0.000713,1.7e-05,0.051998,none,362.733,0.045898,,74.850016,9.845887,12.015476,0.026962,10.881984,0.494636,0.007688,1e-05,13.401783,76.408,10449.878
ok,row_cap_aware_packing_1024_nocache_20260726,formal,1,r64_b6144_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.96,job_table,1017,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6137.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\004_formal_1_r64_b6144_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\004_formal_1_r64_b6144_bfd.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\004_formal_1_r64_b6144_bfd.resources.csv,40,0.25,ok,69.925,98.0,98.0,98.0,0.275,11649.0,11649.0,95.27275701316758,95.27275701316758,119.9425,156.17,1602.951929912567,11.446713201695044,77.975,36.0,248.0,251.0,45.675,17.0,171.0,214.0,0.08677978224588731,0.08034649924501314,0.167527616625606,0.1682428673607248,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5221511806375534,experiments\results\row_cap_aware_packing_1024_20260726\004_formal_1_r64_b6144_bfd.requests.csv,1024,11.608108,12.692758,12.692758,10000.0,0.888672,8.525934,submission,none,0,30,30,8,140036,4,64,34.133333,1081,6144,4667.866667,6137.0,6144.0,2.427695,4.300434,4.666683,ok,123681,16355,1024,385373434675200.0,1.805183,0.628784,1.106561,0.165188,0.941373,0,0,0.0,0.483576,0.0,0.483576,0.000728,1.9e-05,0.050181,none,345.733,0.044922,,74.710594,9.790194,11.961905,0.026548,10.843409,0.492882,0.007207,8e-06,13.370969,76.584,10473.138
ok,row_cap_aware_packing_1024_nocache_20260726,formal,1,r64_b6144_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.48,job_table,1018,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.911882,0.996582,0,1024,25,5798.0,6123.0,6131.0,6131,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\005_formal_1_r64_b6144_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\005_formal_1_r64_b6144_seq.submissions.csv,25,experiments\results\row_cap_aware_packing_1024_20260726\005_formal_1_r64_b6144_seq.resources.csv,41,0.25,ok,73.3170731707317,98.0,98.0,98.0,0.2682926829268293,11649.975609756097,11658.0,95.28073615568903,95.34636460292795,118.6229268292683,152.06,1598.419207239151,11.413285401817587,139.90243902439025,195.0,243.0,255.0,53.63414634146341,47.0,152.0,237.0,0.09900310717324769,0.12000317889215606,0.16871970118413737,0.17118334260510215,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5151369483772572,experiments\results\row_cap_aware_packing_1024_20260726\005_formal_1_r64_b6144_seq.requests.csv,1024,9.967186,12.747387,12.790216,10000.0,0.490234,38.571512,submission,none,0,25,25,8,140049,8,64,40.96,2577,6131,5601.96,5798.0,6123.0,3.042794,4.26962,4.52731,ok,123681,16368,1024,385104995082240.0,2.766271,0.691197,1.978971,0.264085,1.714887,0,0,0.0,0.457723,0.0,0.457723,0.000578,1.6e-05,0.012252,none,1057.28,0.035156,,76.465943,9.941539,12.116335,0.040637,10.797439,0.635143,0.006659,1.2e-05,13.533304,75.665,10348.471
ok,row_cap_aware_packing_1024_nocache_20260726,formal,2,r64_b6144_seq,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11655,12227,42.52,job_table,1019,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.911882,0.996582,0,1024,25,5798.0,6123.0,6131.0,6131,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\006_formal_2_r64_b6144_seq.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\006_formal_2_r64_b6144_seq.submissions.csv,25,experiments\results\row_cap_aware_packing_1024_20260726\006_formal_2_r64_b6144_seq.resources.csv,41,0.25,ok,69.46341463414635,98.0,98.0,98.0,0.2926829268292683,11648.0,11648.0,95.2645783920831,95.2645783920831,118.27707317073171,151.24,1597.8452109169957,11.409349796261225,134.1951219512195,181.0,244.0,255.0,53.21951219512195,48.0,153.0,205.0,0.09639602793548399,0.11769848207899547,0.17046809186998335,0.1749980131924025,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.516717292452707,experiments\results\row_cap_aware_packing_1024_20260726\006_formal_2_r64_b6144_seq.requests.csv,1024,10.05631,12.727607,12.769328,10000.0,0.510742,37.063845,submission,none,0,25,25,8,140047,8,64,40.96,2577,6131,5601.88,5798.0,6123.0,3.318396,4.321135,4.540033,ok,123681,16366,1024,385362194694144.0,2.748067,0.703908,1.945936,0.261713,1.684223,0,0,0.0,0.471279,0.0,0.471279,0.000891,2.6e-05,0.013677,none,1057.28,0.035156,,76.528022,9.910061,12.087346,0.045093,10.871898,0.639523,0.006053,1e-05,13.517216,75.755,10360.639
ok,row_cap_aware_packing_1024_nocache_20260726,formal,2,r64_b6144_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11648,12227,42.63,job_table,1020,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6137.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\007_formal_2_r64_b6144_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\007_formal_2_r64_b6144_bfd.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\007_formal_2_r64_b6144_bfd.resources.csv,41,0.25,ok,69.4390243902439,98.0,98.0,98.0,0.2926829268292683,11648.0,11648.0,95.2645783920831,95.2645783920831,119.38926829268293,155.91,1589.1854058921335,11.34751480497357,77.6829268292683,36.0,247.0,251.0,46.34146341463415,20.0,217.0,232.0,0.08716561058958758,0.08098227767622979,0.16903759039974564,0.17015020265437497,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5230510678954519,experiments\results\row_cap_aware_packing_1024_20260726\007_formal_2_r64_b6144_bfd.requests.csv,1024,11.603364,12.690762,12.690762,10000.0,0.888672,8.509452,submission,none,0,30,30,8,140047,4,64,34.133333,1081,6144,4668.233333,6137.0,6144.0,2.434299,4.288852,4.652843,ok,123681,16366,1024,385705524264960.0,1.810239,0.633039,1.109249,0.164897,0.944352,0,0,0.0,0.476786,0.0,0.476786,0.000551,1.6e-05,0.050123,none,345.733,0.044922,,74.692073,9.796792,11.951615,0.026304,10.831139,0.492325,0.007341,1e-05,13.396867,76.436,10453.713
ok,row_cap_aware_packing_1024_nocache_20260726,formal,2,r64_b6144_rowcap,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11648,12227,42.48,job_table,1021,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,row_cap_aware_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6130.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\008_formal_2_r64_b6144_rowcap.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\008_formal_2_r64_b6144_rowcap.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\008_formal_2_r64_b6144_rowcap.resources.csv,40,0.25,ok,71.075,98.0,98.0,98.0,0.225,11648.7,11649.0,95.27030342684223,95.27275701316758,121.178,155.94,1584.5656324422364,11.31606273346928,80.35,36.0,247.0,251.0,48.925,18.0,204.0,208.0,0.0882698879440515,0.08098227767622979,0.16689183819438924,0.16784550584121438,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.523044333231013,experiments\results\row_cap_aware_packing_1024_20260726\008_formal_2_r64_b6144_rowcap.requests.csv,1024,11.633538,12.731387,12.731387,10000.0,0.886719,8.673299,submission,none,0,30,30,8,140028,5,64,34.133333,1061,6144,4667.6,6129.0,6144.0,2.444381,4.239751,4.608247,ok,123681,16347,1024,385631144534016.0,1.812296,0.625415,1.115658,0.165667,0.949991,0,0,0.0,0.49322,0.0,0.49322,0.000562,1.6e-05,0.056505,none,362.733,0.045898,,74.503969,9.820138,11.949464,0.025904,10.818772,0.491762,0.007136,1e-05,13.374381,76.564,10469.868
ok,row_cap_aware_packing_1024_nocache_20260726,formal,3,r64_b6144_bfd,20260726,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,6,11649,12227,42.52,job_table,1022,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,doc_id,daft,none,0,native,true,compatible_http,http://localhost:8000/v1/completions,qwen2.5-1.5b,180.0,1024,0,1024,64,best_fit_token_budget,6144,128,128,16,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.759901,1.0,0,1024,30,6137.0,6144.0,6144.0,6144,2,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,False,1.0,,immediate,25.0,50.0,experiments\results\row_cap_aware_packing_1024_20260726\009_formal_3_r64_b6144_bfd.flush.csv,,0,experiments\results\row_cap_aware_packing_1024_20260726\009_formal_3_r64_b6144_bfd.submissions.csv,30,experiments\results\row_cap_aware_packing_1024_20260726\009_formal_3_r64_b6144_bfd.resources.csv,40,0.25,ok,68.25,98.0,98.0,98.0,0.3,11649.0,11649.0,95.27275701316758,95.27275701316758,120.3245,156.18,1569.5100509321692,11.206943697390676,78.8,37.0,244.0,250.0,47.425,18.0,190.0,209.0,0.08787650003973616,0.08090280537232775,0.16832233966462684,0.16927600731145198,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,61.7,bf16_dense_fp32_accumulate,ok,0.5268821926707665,experiments\results\row_cap_aware_packing_1024_20260726\009_formal_3_r64_b6144_bfd.requests.csv,1024,11.524394,12.611117,12.611117,10000.0,0.888672,8.583515,submission,none,0,30,30,8,140048,4,64,34.133333,1081,6144,4668.266667,6137.0,6144.0,2.435605,4.223757,4.59116,ok,123681,16367,1024,385718034309120.0,1.809963,0.63081,1.107918,0.164784,0.943134,0,0,0.0,0.478013,0.0,0.478013,0.000577,1.6e-05,0.049096,none,345.733,0.044922,,74.307103,9.789026,11.865096,0.027558,10.742957,0.488316,0.00743,1e-05,13.281273,77.101,10544.773
