schema_version,experiment_id,phase,repeat_index,scenario_id,random_seed,job_id,server_version,pgvector_version,request_index,request_id,submission_id,doc_id,pool_id,endpoint_id,gpu_id,prompt_tokens,estimated_output_tokens,client_estimated_output_tokens,actual_output_tokens,output_token_source,total_tokens,prefix_key,status,error_type,arrival_epoch_s,flush_epoch_s,submit_epoch_s,service_start_epoch_s,completion_epoch_s,buffer_s,submit_to_service_s,service_s,service_clock_domain,e2e_s,latency_granularity,slo_target_s,slo_met
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,10,829:row:1000010,829:batch:2,1000010,default,task-0,0,50,16,16,,submission_aggregate_unavailable,,8515a295c6c1e478,completed,,1784993575.963215,1784993575.99885,1784993576.0009847,1784993577.96789,1784993578.3559844,0.03563499450683594,1.9669053554534912,0.3868370056152344,backend,2.3927693367004395,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,11,829:row:1000011,829:batch:2,1000011,default,task-0,0,10,16,10,,submission_aggregate_unavailable,,2a4d59517158701f,completed,,1784993575.971015,1784993575.99885,1784993576.0009847,1784993577.96789,1784993578.3559844,0.02783513069152832,1.9669053554534912,0.3868370056152344,backend,2.384969472885132,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,12,829:row:1000012,829:batch:2,1000012,default,task-0,0,24,16,2,,submission_aggregate_unavailable,,f3e572dddb0c04d0,completed,,1784993575.975815,1784993575.99885,1784993576.0009847,1784993577.96789,1784993578.3559844,0.023035049438476562,1.9669053554534912,0.3868370056152344,backend,2.38016939163208,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,13,829:row:1000013,829:batch:2,1000013,default,task-0,0,33,16,9,,submission_aggregate_unavailable,,cb7bcd136f59c001,completed,,1784993575.9813151,1784993575.99885,1784993576.0009847,1784993577.96789,1784993578.3559844,0.017534971237182617,1.9669053554534912,0.3868370056152344,backend,2.374669313430786,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,14,829:row:1000014,829:batch:2,1000014,default,task-0,0,62,16,11,,submission_aggregate_unavailable,,e832ea1ed53e38bb,completed,,1784993575.9843152,1784993575.99885,1784993576.0009847,1784993577.96789,1784993578.3559844,0.014534950256347656,1.9669053554534912,0.3868370056152344,backend,2.371669292449951,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,15,829:row:1000015,829:batch:3,1000015,default,task-0,0,6,16,13,,submission_aggregate_unavailable,,268ad095d95190da,completed,,1784993575.989315,1784993576.0291429,1784993576.0311992,1784993577.9860168,1784993578.3572888,0.039827823638916016,1.954817533493042,0.3687102794647217,backend,2.367973804473877,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,16,829:row:1000016,829:batch:3,1000016,default,task-0,0,8,16,10,,submission_aggregate_unavailable,,7beaf3607820d3fa,completed,,1784993576.0038152,1784993576.0291429,1784993576.0311992,1784993577.9860168,1784993578.3572888,0.025327682495117188,1.954817533493042,0.3687102794647217,backend,2.353473663330078,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,17,829:row:1000017,829:batch:3,1000017,default,task-0,0,8,16,11,,submission_aggregate_unavailable,,5b18db2768af12f2,completed,,1784993576.004615,1784993576.0291429,1784993576.0311992,1784993577.9860168,1784993578.3572888,0.024527788162231445,1.954817533493042,0.3687102794647217,backend,2.3526737689971924,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,18,829:row:1000018,829:batch:3,1000018,default,task-0,0,47,16,14,,submission_aggregate_unavailable,,47e14e8f2811effc,completed,,1784993576.010015,1784993576.0291429,1784993576.0311992,1784993577.9860168,1784993578.3572888,0.019127845764160156,1.954817533493042,0.3687102794647217,backend,2.347273826599121,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,19,829:row:1000019,829:batch:4,1000019,default,task-0,0,3,16,15,,submission_aggregate_unavailable,,b2edbe58c03fb2c7,completed,,1784993576.014415,1784993576.0604546,1784993576.0623353,1784993578.0189655,1784993578.3710423,0.046039581298828125,1.9566302299499512,0.3511652946472168,backend,2.3566272258758545,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,20,829:row:1000020,829:batch:4,1000020,default,task-0,0,12,16,15,,submission_aggregate_unavailable,,7cec458431ce0c72,completed,,1784993576.0201151,1784993576.0604546,1784993576.0623353,1784993578.0189655,1784993578.3710423,0.04033946990966797,1.9566302299499512,0.3511652946472168,backend,2.3509271144866943,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,21,829:row:1000021,829:batch:4,1000021,default,task-0,0,46,16,15,,submission_aggregate_unavailable,,3a79beead1bfbd34,completed,,1784993576.035015,1784993576.0604546,1784993576.0623353,1784993578.0189655,1784993578.3710423,0.02543950080871582,1.9566302299499512,0.3511652946472168,backend,2.336027145385742,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,22,829:row:1000022,829:batch:5,1000022,default,task-0,0,19,16,14,,submission_aggregate_unavailable,,8f339f70d82a62c0,completed,,1784993576.052115,1784993576.0911784,1784993576.0926812,1784993578.0527143,1784993578.3988035,0.039063453674316406,1.9600331783294678,0.3442256450653076,backend,2.3466885089874268,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,23,829:row:1000023,829:batch:5,1000023,default,task-0,0,324,16,14,,submission_aggregate_unavailable,,8e5ef9ddeafb1cb8,completed,,1784993576.068315,1784993576.0911784,1784993576.0926812,1784993578.0527143,1784993578.3988035,0.022863388061523438,1.9600331783294678,0.3442256450653076,backend,2.330488443374634,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,24,829:row:1000024,829:batch:6,1000024,default,task-0,0,70,16,11,,submission_aggregate_unavailable,,421f1313e2e49655,completed,,1784993576.085215,1784993576.1228719,1784993576.1236167,1784993578.068097,1784993578.3978157,0.03765678405761719,1.9444804191589355,0.3288428783416748,backend,2.312600612640381,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,25,829:row:1000025,829:batch:7,1000025,default,task-0,0,1056,16,14,,submission_aggregate_unavailable,,d1dbc0b7639007cf,completed,,1784993576.114115,1784993576.1537445,1784993576.1560361,1784993578.095687,1784993578.4366598,0.039629459381103516,1.9396507740020752,0.33934903144836426,backend,2.322544813156128,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,26,829:row:1000026,829:batch:7,1000026,default,task-0,0,38,16,9,,submission_aggregate_unavailable,,3947dd018f310dcf,completed,,1784993576.124515,1784993576.1537445,1784993576.1560361,1784993578.095687,1784993578.4366598,0.029229402542114258,1.9396507740020752,0.33934903144836426,backend,2.3121447563171387,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,27,829:row:1000027,829:batch:7,1000027,default,task-0,0,22,16,14,,submission_aggregate_unavailable,,84d60c1757fd91e1,completed,,1784993576.134515,1784993576.1537445,1784993576.1560361,1784993578.095687,1784993578.4366598,0.019229412078857422,1.9396507740020752,0.33934903144836426,backend,2.302144765853882,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,28,829:row:1000028,829:batch:7,1000028,default,task-0,0,1075,16,15,,submission_aggregate_unavailable,,a5fc7dd49f369bf6,completed,,1784993576.1365151,1784993576.1537445,1784993576.1560361,1784993578.095687,1784993578.4366598,0.017229318618774414,1.9396507740020752,0.33934903144836426,backend,2.300144672393799,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,29,829:row:1000029,829:batch:8,1000029,default,task-0,0,27,16,14,,submission_aggregate_unavailable,,2a29eb98030a5e7d,completed,,1784993576.165615,1784993576.217196,1784993578.2969036,1784993578.3004937,1784993578.6387117,0.05158090591430664,0.003590106964111328,0.33732128143310547,backend,2.4730966091156006,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,30,829:row:1000030,829:batch:8,1000030,default,task-0,0,1193,16,15,,submission_aggregate_unavailable,,f443e148563810fc,completed,,1784993576.189815,1784993576.217196,1784993578.2969036,1784993578.3004937,1784993578.6387117,0.027380943298339844,0.003590106964111328,0.33732128143310547,backend,2.448896646499634,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,31,829:row:1000031,829:batch:9,1000031,default,task-0,0,1056,16,9,,submission_aggregate_unavailable,,e5b4d0d782054b9e,completed,,1784993576.208115,1784993578.297022,1784993578.2988646,1784993578.3031223,1784993578.65696,2.08890700340271,0.004257678985595703,0.3527491092681885,backend,2.4488449096679688,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,32,829:row:1000032,829:batch:9,1000032,default,task-0,0,1167,16,7,,submission_aggregate_unavailable,,979135a555bdcfe6,completed,,1784993576.216315,1784993578.297022,1784993578.2988646,1784993578.3031223,1784993578.65696,2.08070707321167,0.004257678985595703,0.3527491092681885,backend,2.4406449794769287,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,33,829:row:1000033,829:batch:9,1000033,default,task-0,0,1059,16,10,,submission_aggregate_unavailable,,625b4a6a35f5d591,completed,,1784993576.230415,1784993578.297022,1784993578.2988646,1784993578.3031223,1784993578.65696,2.0666069984436035,0.004257678985595703,0.3527491092681885,backend,2.4265449047088623,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,34,829:row:1000034,829:batch:10,1000034,default,task-0,0,19,16,13,,submission_aggregate_unavailable,,1b8677c36c11da34,completed,,1784993576.364615,1784993578.2989244,1784993578.35697,1784993578.360676,1784993578.6891959,1.934309482574463,0.0037059783935546875,0.32755208015441895,backend,2.3245809078216553,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,35,829:row:1000035,829:batch:10,1000035,default,task-0,0,229,16,15,,submission_aggregate_unavailable,,1d93ad5253e905b6,completed,,1784993576.387015,1784993578.2989244,1784993578.35697,1784993578.360676,1784993578.6891959,1.9119093418121338,0.0037059783935546875,0.32755208015441895,backend,2.302180767059326,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,36,829:row:1000036,829:batch:11,1000036,default,task-0,0,13,16,15,,submission_aggregate_unavailable,,413ef3f2a7e1a40a,completed,,1784993576.512115,1784993578.3571024,1784993578.358008,1784993578.3612106,1784993578.6883874,1.844987392425537,0.003202676773071289,0.3254425525665283,backend,2.176272392272949,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,37,829:row:1000037,829:batch:12,1000037,default,task-0,0,21,16,7,,submission_aggregate_unavailable,,5d0d654f635b9f0e,completed,,1784993576.557115,1784993578.358073,1784993578.3721344,1784993578.374601,1784993578.68683,1.8009579181671143,0.002466440200805664,0.31205224990844727,backend,2.1297149658203125,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,38,829:row:1000038,829:batch:13,1000038,default,task-0,0,15,16,15,,submission_aggregate_unavailable,,93a09ebe7c1206f1,completed,,1784993576.595415,1784993578.3722448,1784993578.3986163,1784993578.4021907,1784993578.7343104,1.776829719543457,0.003574371337890625,0.32981395721435547,backend,2.138895273208618,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,39,829:row:1000039,829:batch:13,1000039,default,task-0,0,36,16,13,,submission_aggregate_unavailable,,a3a04db587decf7b,completed,,1784993576.6070151,1784993578.3722448,1784993578.3986163,1784993578.4021907,1784993578.7343104,1.7652297019958496,0.003574371337890625,0.32981395721435547,backend,2.1272952556610107,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,40,829:row:1000040,829:batch:14,1000040,default,task-0,0,8,16,15,,submission_aggregate_unavailable,,62f41693397f47f2,completed,,1784993576.651415,1784993578.398693,1784993578.3991618,1784993578.402718,1784993578.7322743,1.7472779750823975,0.0035562515258789062,0.3292865753173828,backend,2.0808591842651367,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,41,829:row:1000041,829:batch:15,1000041,default,task-0,0,16,16,13,,submission_aggregate_unavailable,,0793ae11c3477771,completed,,1784993576.705415,1784993578.3992229,1784993578.4388952,1784993578.4425185,1784993578.780911,1.69380784034729,0.0036232471466064453,0.33781003952026367,backend,2.075495958328247,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,42,829:row:1000042,829:batch:15,1000042,default,task-0,0,24,16,15,,submission_aggregate_unavailable,,560471fe7addc05f,completed,,1784993576.712415,1784993578.3992229,1784993578.4388952,1784993578.4425185,1784993578.780911,1.6868078708648682,0.0036232471466064453,0.33781003952026367,backend,2.068495988845825,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,43,829:row:1000043,829:batch:15,1000043,default,task-0,0,10,16,16,,submission_aggregate_unavailable,,2991cd61b69e0013,completed,,1784993576.719815,1784993578.3992229,1784993578.4388952,1784993578.4425185,1784993578.780911,1.6794078350067139,0.0036232471466064453,0.33781003952026367,backend,2.061095952987671,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,44,829:row:1000044,829:batch:15,1000044,default,task-0,0,412,16,14,,submission_aggregate_unavailable,,9769f8fd7fefcaa2,completed,,1784993576.7280152,1784993578.3992229,1784993578.4388952,1784993578.4425185,1784993578.780911,1.6712076663970947,0.0036232471466064453,0.33781003952026367,backend,2.0528957843780518,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,45,829:row:1000045,829:batch:15,1000045,default,task-0,0,133,16,15,,submission_aggregate_unavailable,,1d6d26469e433edc,completed,,1784993576.728315,1784993578.3992229,1784993578.4388952,1784993578.4425185,1784993578.780911,1.670907735824585,0.0036232471466064453,0.33781003952026367,backend,2.052595853805542,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,46,829:row:1000046,829:batch:16,1000046,default,task-0,0,181,16,1,,submission_aggregate_unavailable,,0f49f39c63624aef,completed,,1784993576.733015,1784993578.4390118,1784993578.6396725,1784993578.6427207,1784993578.8978784,1.7059967517852783,0.0030481815338134766,0.2549915313720703,backend,2.164863348007202,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,47,829:row:1000047,829:batch:17,1000047,default,task-0,0,9,16,11,,submission_aggregate_unavailable,,72cab583740f3002,completed,,1784993576.775315,1784993578.639775,1784993578.6581385,1784993578.661421,1784993578.9205172,1.8644599914550781,0.0032825469970703125,0.2582674026489258,backend,2.145202159881592,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,48,829:row:1000048,829:batch:17,1000048,default,task-0,0,8,16,10,,submission_aggregate_unavailable,,76fc49ceb63da009,completed,,1784993576.7854152,1784993578.639775,1784993578.6581385,1784993578.661421,1784993578.9205172,1.8543598651885986,0.0032825469970703125,0.2582674026489258,backend,2.1351020336151123,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,49,829:row:1000049,829:batch:18,1000049,default,task-0,0,14,16,5,,submission_aggregate_unavailable,,eae371b4cf922cbf,completed,,1784993576.8061152,1784993578.6582592,1784993578.6880527,1784993578.690949,1784993578.9203277,1.8521440029144287,0.0028963088989257812,0.22873950004577637,backend,2.1142125129699707,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,50,829:row:1000050,829:batch:18,1000050,default,task-0,0,43,16,13,,submission_aggregate_unavailable,,3c19fc033028a005,completed,,1784993576.808715,1784993578.6582592,1784993578.6880527,1784993578.690949,1784993578.9203277,1.8495440483093262,0.0028963088989257812,0.22873950004577637,backend,2.111612558364868,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,51,829:row:1000051,829:batch:19,1000051,default,task-0,0,24,16,15,,submission_aggregate_unavailable,,1cfbce012cff0c2e,completed,,1784993576.849015,1784993578.6881776,1784993578.6889706,1784993578.691987,1784993578.9586396,1.8391625881195068,0.0030164718627929688,0.2656834125518799,backend,2.1096246242523193,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,52,829:row:1000052,829:batch:20,1000052,default,task-0,0,29,16,12,,submission_aggregate_unavailable,,0bb3f776ff5a2e77,completed,,1784993576.927715,1784993578.6890533,1784993578.6901896,1784993578.694623,1784993578.9596975,1.761338233947754,0.004433393478393555,0.26414060592651367,backend,2.031982421875,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,53,829:row:1000053,829:batch:20,1000053,default,task-0,0,14,16,15,,submission_aggregate_unavailable,,609311ae5a01456e,completed,,1784993576.948615,1784993578.6890533,1784993578.6901896,1784993578.694623,1784993578.9596975,1.7404382228851318,0.004433393478393555,0.26414060592651367,backend,2.011082410812378,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,54,829:row:1000054,829:batch:20,1000054,default,task-0,0,34,16,15,,submission_aggregate_unavailable,,23b99f24b7c69706,completed,,1784993576.9515152,1784993578.6890533,1784993578.6901896,1784993578.694623,1784993578.9596975,1.7375380992889404,0.004433393478393555,0.26414060592651367,backend,2.0081822872161865,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,55,829:row:1000055,829:batch:21,1000055,default,task-0,0,11,16,13,,submission_aggregate_unavailable,,3f28c673a2db5b62,completed,,1784993576.964915,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.7256102561950684,0.004219770431518555,0.26474809646606445,backend,2.038492441177368,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,56,829:row:1000056,829:batch:21,1000056,default,task-0,0,31,16,14,,submission_aggregate_unavailable,,a0ad77bd540d7f81,completed,,1784993576.967215,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.7233102321624756,0.004219770431518555,0.26474809646606445,backend,2.0361924171447754,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,57,829:row:1000057,829:batch:21,1000057,default,task-0,0,313,16,15,,submission_aggregate_unavailable,,e458adc9ee0cb375,completed,,1784993576.967515,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.7230103015899658,0.004219770431518555,0.26474809646606445,backend,2.0358924865722656,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,58,829:row:1000058,829:batch:21,1000058,default,task-0,0,14,16,12,,submission_aggregate_unavailable,,7c0d2a50a7e532e8,completed,,1784993576.9708152,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.719710111618042,0.004219770431518555,0.26474809646606445,backend,2.032592296600342,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,59,829:row:1000059,829:batch:21,1000059,default,task-0,0,415,16,15,,submission_aggregate_unavailable,,141631d309bfd479,completed,,1784993576.9741151,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.7164101600646973,0.004219770431518555,0.26474809646606445,backend,2.029292345046997,submission,1.0,False
1,request_lifecycle_gate_20260725,formal,1,fixed_timeout,20260725,829,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,60,829:row:1000060,829:batch:21,1000060,default,task-0,0,133,16,15,,submission_aggregate_unavailable,,310616d9645d178c,completed,,1784993576.981215,1784993578.6905253,1784993578.7341006,1784993578.7383204,1784993579.0034075,1.7093102931976318,0.004219770431518555,0.26474809646606445,backend,2.0221924781799316,submission,1.0,False
