sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.0002448279410600662,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,233.91
0,0.0002448279410600662,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,224.35
1,0.4032027944922447,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,229.07
1,0.4032027944922447,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,215.68
2,0.766754386946559,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,112.56
2,0.766754386946559,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,102.65
3,1.147301111370325,0,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,78.5
3,1.147301111370325,1,NVIDIA GeForce RTX 4090,0.0,23110.0,24564.0,67.25
4,1.5600082818418741,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,182.84
4,1.5600082818418741,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,173.72
5,1.9596041552722454,0,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,277.79
5,1.9596041552722454,1,NVIDIA GeForce RTX 4090,100.0,23110.0,24564.0,274.2
6,2.3726868238300085,0,NVIDIA GeForce RTX 4090,21.0,23110.0,24564.0,362.72
6,2.3726868238300085,1,NVIDIA GeForce RTX 4090,68.0,23110.0,24564.0,366.69
