schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,0,0.0,True,0,10,0,0,0.0,0.2649999999994179,increase,low_load,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,1,0.04700000000593718,True,1,12,0,0,0.0,0.031000000002677552,increase,low_load,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,2,0.11000000000058208,True,2,14,0,0,0.0,0.09399999999732245,increase,low_load,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,3,0.20300000000861473,True,3,16,0,0,0.0,0.1870000000053551,increase,low_load,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,4,0.26600000000325963,True,4,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,5,0.3130000000091968,True,5,16,0,0,0.0,0.031000000002677552,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,6,0.3600000000005821,True,6,16,0,0,0.0,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,7,0.4850000000005821,True,7,16,0,0,0.0,0.20299999999406282,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,8,0.5320000000065193,True,8,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,9,0.6410000000032596,True,9,16,0,0,0.0,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,10,0.7190000000118744,True,10,16,0,0,0.0,0.17200000000593718,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,11,0.7970000000059372,True,11,16,0,0,0.0,0.25,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,12,0.8910000000032596,True,12,16,0,0,0.0,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,13,1.0320000000065193,True,13,16,0,0,0.0,0.21899999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,14,1.0780000000086147,True,14,16,0,0,0.0,0.2649999999994179,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,15,1.1410000000032596,True,15,16,0,0,0.0,0.0629999999946449,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,16,1.2820000000065193,True,16,16,0,0,0.0,0.20399999999790452,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,17,3.9690000000118744,True,15,16,9,0,0.005963506898086335,0.2340000000112923,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,18,3.9690000000118744,True,16,16,9,0,0.005963506898086335,0.2340000000112923,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,19,4.360000000000582,True,15,16,18,0,0.012550066755674272,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,20,4.360000000000582,True,16,16,18,0,0.012550066755674272,0.09399999999732245,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,21,4.594000000011874,True,15,16,21,0,0.023408989764129973,0.04700000000593718,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,22,4.594000000011874,True,16,16,21,0,0.023408989764129973,0.04700000000593718,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,23,5.219000000011874,True,15,16,24,0,0.051268357810413834,0.14100000000325963,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,24,5.219000000011874,True,16,16,24,0,0.051268357810413834,0.14100000000325963,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,25,5.532000000006519,True,15,16,23,0,0.057676902536715646,0.20399999999790452,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,26,5.532000000006519,True,16,16,23,0,0.057676902536715646,0.20399999999790452,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,27,5.844000000011874,True,15,16,23,0,0.060792167334223435,0.2340000000112923,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,28,5.844000000011874,True,16,16,23,0,0.060792167334223435,0.2340000000112923,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,29,5.875,True,15,16,23,0,0.060792167334223435,0.2649999999994179,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,30,5.875,True,16,16,23,0,0.060792167334223435,0.2649999999994179,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,31,6.532000000006519,True,15,16,22,0,0.0631063640409435,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,32,6.532000000006519,True,16,16,22,0,0.0631063640409435,0.09399999999732245,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,33,6.860000000000582,True,15,16,22,0,0.05999109924343571,0.15699999999196734,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,34,6.860000000000582,True,16,16,22,0,0.05999109924343571,0.15699999999196734,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,35,7.813000000009197,True,15,16,20,0,0.05447263017356474,0.04700000000593718,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,36,7.813000000009197,True,16,16,20,0,0.05447263017356474,0.04700000000593718,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,37,7.860000000000582,True,15,16,20,0,0.05447263017356474,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,38,7.875,True,16,16,20,0,0.05447263017356474,0.10899999999674037,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,39,7.907000000006519,True,15,16,20,0,0.05447263017356474,0.14100000000325963,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,40,7.907000000006519,True,16,16,20,0,0.05447263017356474,0.14100000000325963,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,41,8.125,True,15,16,20,0,0.04218958611481971,0.07799999999406282,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,42,8.125,True,16,16,20,0,0.04218958611481971,0.07799999999406282,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,43,8.625,True,15,16,20,0,0.038273253226524306,0.046999999991385266,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,44,8.625,True,16,16,20,0,0.038273253226524306,0.046999999991385266,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,45,8.860000000000582,True,15,16,19,0,0.039341344014241164,0.015999999988707714,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,46,8.860000000000582,True,16,16,19,0,0.039341344014241164,0.015999999988707714,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,47,8.938000000009197,True,15,16,19,0,0.039341344014241164,0.09399999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,48,8.938000000009197,True,16,16,19,0,0.039341344014241164,0.09399999999732245,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,49,8.985000000000582,True,15,16,19,0,0.039341344014241164,0.1409999999887077,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,50,8.985000000000582,True,16,16,19,0,0.039341344014241164,0.1409999999887077,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,51,9.01600000000326,True,15,16,19,0,0.039341344014241164,0.17199999999138527,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,52,9.01600000000326,True,16,16,19,0,0.039341344014241164,0.17199999999138527,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,53,9.063000000009197,True,15,16,19,0,0.039341344014241164,0.21899999999732245,hold,at_maximum,True
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,54,9.063000000009197,True,16,16,19,0,0.039341344014241164,0.21899999999732245,hold,at_maximum,False
1,adaptive_admission_controller_512_20260726,warmup,1,1142,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,ewma_aimd,55,9.14100000000326,True,15,16,20,0,0.031241655540721003,0.046999999991385266,hold,at_maximum,True
