status,experiment_id,phase,repeat_index,server_version,pgvector_version,database_trigger,job_id,executor,strategy,total_rows,written_rows,db_fetch_rows,ray_batch_rows,embedding_dim,model_workers,max_inflight_limit,object_count,operator_invocations,max_inflight_seen,token_count,db_fetch_s,arrow_build_s,model_service_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s
ok,pg18_4_ray_task_smoke,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,job_table,21,ray_task,coalesced,128,128,64,32,128,2,4,4,4,2,4864,0.003932,0.001251,0.13497,0.0,0.0,0.000796,0.019623,0.212934,601.126
