scenario_id,phase,repeat_index,policy,tokens_per_s,duration_s,gpu_utilization_pct_mean,mfu_pct,jain_fairness,job0_jct_s,job1_jct_s,job0_p99_s,job1_p99_s,job0_predicted_work,job1_predicted_work,job0_actual_work,job1_actual_work
staggered_shared_work,warmup,1,shared_drr,8454.40457711649,103.0000388622284,93.96071428571429,31.8269570242332,0.7087954210442607,77.42770481109619,96.27400732040405,13.543707609176636,32.256988286972046,114585.0,651197.0,147720.0,693388.0
staggered_shared_work,formal,1,shared_drr,8509.346199133806,102.27377986907959,94.58514492753623,32.019067573495214,0.7077711231603758,77.46041679382324,95.71609902381897,13.330990076065063,31.722374200820923,114657.0,651069.0,147754.0,692833.0
staggered_shared_work,formal,2,shared_drr,8486.302367389866,102.53688383102417,94.525,31.933061776197203,0.707249301298143,77.59723711013794,95.87912964820862,13.57566213607788,31.818041563034058,114340.0,651025.0,147500.0,692963.0
staggered_shared_work,formal,3,shared_drr,8524.77673460191,102.06718921661377,94.69534050179212,32.07900842365062,0.7067987220424481,77.79075717926025,95.60478377342224,13.457446575164795,31.639890909194946,114657.0,650897.0,147674.0,692730.0
staggered_static_partition,warmup,1,static_partition,7049.53157716955,123.45146489143372,95.44461077844312,26.58509176130661,0.7578874718650923,73.94860482215881,116.9403977394104,9.33591365814209,50.99555802345276,114374.0,651102.0,147706.0,692873.0
staggered_static_partition,formal,1,static_partition,7030.412516152126,123.80340385437012,95.17455621301775,26.513721695238157,0.758422835479166,73.95451235771179,116.9872875213623,9.412590980529785,50.62219762802124,114602.0,651031.0,147771.0,692922.0
staggered_static_partition,formal,2,static_partition,7031.964348304076,123.8211624622345,95.37721893491124,26.519991942155436,0.7593135236866445,73.91000699996948,117.24379515647888,9.343698978424072,51.23852038383484,114734.0,650980.0,147880.0,693130.0
staggered_static_partition,formal,3,static_partition,7023.391178534009,123.92845249176025,95.68035190615836,26.477547280307,0.7592411060302353,73.94419503211975,117.34578275680542,9.41550326347351,50.81444239616394,114634.0,650890.0,147928.0,692774.0
