scenario_id,policy,formal_repeats,tokens_per_s_mean,tokens_per_s_cv,max_slowdown_mean,foreground_slowdown_mean,solo_normalized_jct_progress_jain_mean,request_p99_s_max_mean,slo_violation_ratio_mean,gpu_utilization_pct_mean,vllm_running_mean,vllm_waiting_mean,vllm_kv_usage_mean,lifecycle_pass_rate,mechanism_gate
active_set_direct_no_job,direct_no_job,3,13676.084616203778,0.000771110059615595,3.671139865144884,3.671139865144884,0.7673295109742092,53.31145437558492,0.7607421875,98.92111955011875,160.51739705157505,38.01336425146749,0.685643134888121,1.0,not_applicable
active_set_static_partition,static_partition,3,9508.32440697184,0.004023837340643617,2.1903218646936176,2.1903218646936176,0.9683010257642243,83.11038104693095,0.3365885416666667,98.03629032258065,73.40860215053763,0.0,0.2697002550101572,1.0,not_applicable
active_set_shared_fifo,shared_fifo,3,12102.592888871235,0.002418662843069454,3.956756949079663,3.956756949079663,0.7480470225706114,58.655689557393394,0.7138671875,97.66340950356494,99.0099476606439,0.6467649794074665,0.41178207147880846,1.0,required_and_passed
active_set_shared_drr,shared_drr,3,12410.994116672182,0.0029983680833104583,3.78926171462019,3.78926171462019,0.7795486437742314,61.847428719202675,0.6578776041666666,97.4387144970385,113.08909636186604,0.9443950696283657,0.41690429535869206,1.0,required_and_passed
active_set_external_vtc,external_vtc,3,12441.40138584727,0.0022524788805304606,3.6476996710496343,3.6476996710496343,0.7885739585022148,61.947189013163246,0.6783854166666666,97.45567375886526,112.60460992907802,1.0620567375886525,0.4194324868519275,1.0,required_and_passed
active_set_saor_release,saor_release,3,12393.004649038421,0.0028460372425812602,3.454301612660753,3.454301612660753,0.8017337682429794,62.04382578531901,0.6510416666666666,97.09364068551436,112.85800754976611,0.6642055466458571,0.4229759279317857,1.0,required_and_passed
