status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_max_prompt_tokens,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,model_workers,ray_version,actor_workers_per_endpoint,ray_actor_max_concurrency,ray_worker_num_cpus,ray_worker_num_gpus,endpoint_count,actor_worker_count,actor_worker_submission_counts,max_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s
ok,hol_age_diagnostic_512_20260728,warmup,1,static_k16,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,22.38,job_table,70,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/000_warmup_1_static_k16.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/000_warmup_1_static_k16.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/000_warmup_1_static_k16.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/000_warmup_1_static_k16.resources.csv,98,0.25,ok,81.31632653061224,100.0,100.0,100.0,0.1836734693877551,23102.0,23102.0,94.04820061879174,94.04820061879174,258.41469387755103,378.83,8516.577847412824,37.32034709342084,29.255102040816325,19.0,71.0,76.0,0.04081632653061224,0.0,0.0,4.0,0.01604084366499447,0.011864893311644864,0.04243613051382644,0.04561764424456993,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.13200391387027222,experiments/results/hol_age_diagnostic_512_20260728/000_warmup_1_static_k16.requests.csv,512,7.56805,11.367929,11.722378,180000.0,0.0,15.475008,512,346.0,512.0,512.0,512,0.681641,0.318359,submission,none,0,137,137,16,228202,1,11,3.737226,25,5540,1665.708029,1304.0,4378.0,2.630656,3.295941,3.340777,ok,63970,164232,512,690972478316544.0,1.90195,0.000245,1.890748,0.023551,1.867198,0,0,0.0,1.063446,0.0,1.063446,0.0,0.0,0.0,none,0.0,0.0,,333.172856,28.054712,31.72415,0.442623,20.702382,0.171094,0.043242,1.6e-05,33.085605,15.475,6897.32
ok,hol_age_diagnostic_512_20260728,warmup,1,static_k8,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,66.89,job_table,71,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/001_warmup_1_static_k8.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/001_warmup_1_static_k8.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/001_warmup_1_static_k8.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/001_warmup_1_static_k8.resources.csv,137,0.25,ok,83.76642335766424,100.0,100.0,100.0,0.15328467153284672,23102.0,23102.0,94.04820061879174,94.04820061879174,261.5965693430657,334.67,12047.058499611612,52.388309551836265,18.64963503649635,16.0,37.0,45.0,0.029197080291970802,0.0,0.0,4.0,0.010327129663839661,0.00920964501004684,0.023897234714381432,0.028944598603004468,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.09891605200598126,experiments/results/hol_age_diagnostic_512_20260728/001_warmup_1_static_k8.requests.csv,512,12.166152,22.120005,22.732151,180000.0,0.0,11.14199,512,362.0,512.0,512.0,512,0.662109,0.337891,submission,none,0,137,137,8,229957,1,11,3.737226,25,5713,1678.518248,1174.0,4361.0,2.426308,2.902955,2.949829,ok,63970,165987,512,696565299609600.0,1.700499,0.000234,1.690351,0.021179,1.669172,0,0,0.0,2.909183,0.0,2.909183,0.0,0.0,0.0,none,0.0,0.0,,298.522956,38.975689,42.678694,0.495952,37.36184,0.289627,0.046661,8.2e-05,45.952294,11.142,5004.255
ok,hol_age_diagnostic_512_20260728,warmup,1,aimd_vllm_wait,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,75.29,job_table,72,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,2,10,15.76,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.resources.csv,100,0.25,ok,78.82,100.0,100.0,100.0,0.21,23102.0,23102.0,94.04820061879174,94.04820061879174,263.1387,383.26,8865.394266343117,38.693067271629914,28.56,19.0,72.0,80.0,0.0,0.0,0.0,0.0,0.015780786527605017,0.010860204765094195,0.03997225145919048,0.04554588077695909,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.13230021717449572,experiments/results/hol_age_diagnostic_512_20260728/002_warmup_1_aimd_vllm_wait.requests.csv,512,7.529825,11.58042,11.779426,180000.0,0.0,15.033835,512,357.0,512.0,512.0,512,0.673828,0.326172,submission,none,0,137,137,16,229121,1,11,3.737226,25,5630,1672.416058,1273.0,4408.0,2.648693,3.30378,3.314248,ok,63970,165151,512,693964662718464.0,1.926461,0.002656,1.911331,0.029093,1.882238,0,0,0.0,1.978882,0.0,1.978882,0.0,0.0,0.0,none,0.0,0.0,,336.380635,28.006885,31.79017,0.469032,20.899181,0.172721,0.039483,7.4e-05,34.056513,15.034,6727.671
ok,hol_age_diagnostic_512_20260728,warmup,1,aimd_hol,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,79.53,job_table,73,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd_hol,0,0,4,16,0.25,6,13,6.074,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.control.csv,270,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.resources.csv,202,0.25,ok,89.85643564356435,100.0,100.0,100.0,0.09900990099009901,23102.0,23102.0,94.04820061879174,94.04820061879174,265.34089108910894,321.05,18245.189559004328,79.54202041610061,11.57920792079208,12.0,22.0,26.0,0.039603960396039604,0.0,0.0,8.0,0.006435856723171121,0.006363027461486981,0.012941345325806153,0.017151468758970445,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.06408714004880081,experiments/results/hol_age_diagnostic_512_20260728/003_warmup_1_aimd_hol.requests.csv,512,23.616973,43.725021,45.201072,180000.0,0.0,7.439256,512,359.0,512.0,512.0,512,0.675781,0.324219,submission,none,0,137,137,16,229378,1,11,3.737226,25,5628,1674.291971,1340.0,4435.0,2.466906,2.579539,2.648645,ok,63970,165408,512,694737320288256.0,1.592433,0.000296,1.582071,0.0208,1.561271,0,0,0.0,2.790123,0.0,2.790123,0.0,0.0,0.0,none,0.0,0.0,,288.8628,62.030583,65.700064,0.469528,58.168212,0.437355,0.045457,1.6e-05,68.824087,7.439,3332.816
ok,hol_age_diagnostic_512_20260728,warmup,1,replenish_static_k8,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,78.89,job_table,74,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,1,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.102367,0.200358,0,512,512,534.0,1231.0,1655.0,1851,2,2.56.1,0,0,0.25,0,1,0,,8,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,8.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/004_warmup_1_replenish_static_k8.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/004_warmup_1_replenish_static_k8.flush.csv,1024,experiments/results/hol_age_diagnostic_512_20260728/004_warmup_1_replenish_static_k8.submissions.csv,512,experiments/results/hol_age_diagnostic_512_20260728/004_warmup_1_replenish_static_k8.resources.csv,326,0.25,ok,95.06748466257669,100.0,100.0,100.0,0.046012269938650305,23102.0,23102.0,94.04820061879174,94.04820061879174,256.6303374233129,282.45,28084.477488327037,122.88325977408066,7.441717791411043,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0041143654319045425,0.0037556214716295555,0.007893981437183006,0.012104104870347299,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.03861787288377213,experiments/results/hol_age_diagnostic_512_20260728/004_warmup_1_replenish_static_k8.requests.csv,512,39.622835,83.342402,86.912818,180000.0,0.0,4.666307,512,360.0,512.0,512.0,512,0.664062,0.335938,submission,none,0,512,512,8,228546,1,1,1.0,19,1859,446.378906,456.0,1175.0,1.780312,2.58907,2.649285,ok,63970,164576,512,692263342448640.0,1.603339,8e-06,1.597897,0.011824,1.586072,0,0,0.0,0.633322,0.0,0.633322,0.0,0.0,0.0,none,0.0,0.0,,822.824896,104.613504,108.642323,1.011953,105.106076,0.208544,0.147661,3.7e-05,109.722753,4.666,2082.941
ok,hol_age_diagnostic_512_20260728,warmup,1,aimd_hol_replenish,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,74.52,job_table,75,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,1,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.102367,0.200358,0,512,512,534.0,1231.0,1655.0,1851,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd_hol,0,0,4,16,0.25,10,32,5.704,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.control.csv,1008,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.flush.csv,1024,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.submissions.csv,512,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.resources.csv,526,0.25,ok,96.47718631178707,100.0,100.0,100.0,0.03231939163498099,23102.0,23102.0,94.04820061879174,94.04820061879174,249.76300380228136,296.23,44945.266205903295,197.59200846681156,4.38403041825095,4.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0024060316967139434,0.002009377093101117,0.005430102382547153,0.010333939335948727,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.023469942306212153,experiments/results/hol_age_diagnostic_512_20260728/005_warmup_1_aimd_hol_replenish.requests.csv,512,78.479435,154.853501,156.713429,180000.0,0.0,2.844424,512,355.0,512.0,512.0,512,0.679688,0.320312,submission,none,0,512,512,16,227465,1,1,1.0,19,1859,444.267578,459.0,1189.0,1.740833,2.52176,2.563007,ok,63970,163495,512,688762764238848.0,1.554005,1e-05,1.548234,0.011971,1.536263,0,0,0.0,1.567229,0.0,1.567229,0.0,0.0,0.0,none,0.0,0.0,,797.97005,174.196829,177.858119,0.975278,173.681674,0.350165,0.16247,5.1e-05,180.001275,2.844,1263.685
ok,hol_age_diagnostic_512_20260728,formal,1,static_k16,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,74.92,job_table,76,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,static,0,0,0,0,0,0,0,16.0,,0,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/006_formal_1_static_k16.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/006_formal_1_static_k16.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/006_formal_1_static_k16.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/006_formal_1_static_k16.resources.csv,98,0.25,ok,79.44897959183673,100.0,100.0,100.0,0.20408163265306123,23102.0,23102.0,94.04820061879174,94.04820061879174,268.1354081632653,385.79,9032.4940894556,39.440449966184026,28.918367346938776,22.0,70.0,73.0,0.02040816326530612,0.0,0.0,1.0,0.01600618239832533,0.010931968232705036,0.042651420916658744,0.04702899244091474,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.13220308089635202,experiments/results/hol_age_diagnostic_512_20260728/006_formal_1_static_k16.requests.csv,512,7.646168,11.57693,11.812702,180000.0,0.0,15.268259,512,358.0,512.0,512.0,512,0.675781,0.324219,submission,none,0,137,137,16,229016,1,11,3.737226,25,5685,1671.649635,1315.0,4558.0,2.692271,3.322258,3.379615,ok,63970,165046,512,693650993332224.0,1.922234,0.000226,1.911587,0.023292,1.888294,0,0,0.0,1.359356,0.0,1.359356,0.0,0.0,0.0,none,0.0,0.0,,333.850569,28.184785,31.799149,0.426722,20.728343,0.171309,0.040273,2e-05,33.53362,15.268,6829.445
ok,hol_age_diagnostic_512_20260728,formal,1,aimd_hol,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,82.26,job_table,77,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd_hol,0,0,4,16,0.25,2,4,4.726,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.control.csv,270,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.resources.csv,223,0.25,ok,92.16143497757848,100.0,100.0,100.0,0.07623318385650224,23102.0,23102.0,94.04820061879174,94.04820061879174,266.25681614349776,328.0,20001.59151389837,87.47497983380363,10.448430493273543,9.0,22.0,27.0,0.004484304932735426,0.0,0.0,1.0,0.005757918760751109,0.005286575447325581,0.012678212611233364,0.016051095588938913,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.05714055448900157,experiments/results/hol_age_diagnostic_512_20260728/007_formal_1_aimd_hol.requests.csv,512,31.318838,51.465091,52.320845,180000.0,0.0,6.799956,512,360.0,512.0,512.0,512,0.660156,0.339844,submission,none,0,137,137,16,228655,1,11,3.737226,25,5636,1669.014599,1300.0,4445.0,2.459026,2.57784,2.685142,ok,63970,164685,512,692359839719424.0,1.578304,0.000543,1.566849,0.023144,1.543706,0,0,0.0,1.563187,0.0,1.563187,0.0,0.0,0.0,none,0.0,0.0,,286.019459,69.803424,73.435063,0.437426,69.283575,0.520929,0.044782,9e-06,75.294601,6.8,3036.805
ok,hol_age_diagnostic_512_20260728,formal,1,aimd_vllm_wait,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,79.04,job_table,78,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,64,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.382568,0.930501,0,512,137,1663.0,5717.0,6125.0,6126,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd,0,0,4,16,0.25,0,4,15.953,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.control.csv,258,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.flush.csv,274,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.submissions.csv,137,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.resources.csv,98,0.25,ok,80.6938775510204,100.0,100.0,100.0,0.1836734693877551,23102.0,23102.0,94.04820061879174,94.04820061879174,272.82795918367344,385.24,9083.289565066101,39.56825912644233,29.091836734693878,19.0,71.0,78.0,0.0,0.0,0.0,0.0,0.016039867291285474,0.01143431250598026,0.04406276911300355,0.04506745765955411,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.13228369367728982,experiments/results/hol_age_diagnostic_512_20260728/008_formal_1_aimd_vllm_wait.requests.csv,512,7.534846,11.654795,11.793632,180000.0,0.0,15.375445,512,357.0,512.0,512.0,512,0.652344,0.347656,submission,none,0,137,137,16,229560,1,11,3.737226,25,5603,1675.620438,1204.0,4437.0,2.647619,3.339762,3.374939,ok,63970,165590,512,695226035355648.0,1.928571,0.000136,1.918572,0.023422,1.89515,0,0,0.0,1.074674,0.0,1.074674,0.0,0.0,0.0,none,0.0,0.0,,335.678332,28.214839,31.851931,0.422091,20.640538,0.170583,0.041113,2.7e-05,33.299848,15.375,6893.725
ok,hol_age_diagnostic_512_20260728,formal,1,aimd_hol_replenish,20260805,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090,0,23102,24564,82.08,job_table,79,ai_complete,synthetic,ray_task,coalesced,daft_postgres,sharegpt_burstgpt,arrival_time,1500,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions,qwen2.5-1.5b,300.0,512,0,512,1,token_budget,6144,128,128,512,True,chatml,0.0,fixed_output_cap,backend_completion_cap,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential_pending,arrival_order,0.102367,0.200358,0,512,512,534.0,1231.0,1655.0,1851,2,2.56.1,0,0,0.25,0,1,0,,16,round_robin,none,default,0,0,aimd_hol,0,0,4,16,0.25,18,54,7.079,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.control.csv,1019,True,0.0005,bounded_requested_workload,fixed_timeout,50.0,50.0,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.flush.csv,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.flush.csv,1024,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.submissions.csv,512,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.resources.csv,473,0.25,ok,96.54545454545455,100.0,100.0,100.0,0.03382663847780127,23102.0,23102.0,94.04820061879174,94.04820061879174,255.7944397463002,301.81,41188.26474313977,180.37102531230056,4.8752642706131075,4.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0026714823206980425,0.002009377093101117,0.006339106305616737,0.01339584728734089,vllm_estimated_flops_per_gpu_delta,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,ok,0.026294997779034362,experiments/results/hol_age_diagnostic_512_20260728/009_formal_1_aimd_hol_replenish.requests.csv,512,71.701822,135.11545,137.044584,180000.0,0.0,3.175421,512,360.0,512.0,512.0,512,0.669922,0.330078,submission,none,0,512,512,16,228353,1,1,1.0,19,1859,446.001953,447.0,1174.0,1.734957,2.519451,2.566911,ok,63970,164383,512,691595930886144.0,1.549742,1e-05,1.54357,0.012842,1.530728,0,0,0.0,1.332665,0.0,1.332665,0.0,0.0,0.0,none,0.0,0.0,,795.830433,155.850104,159.40258,0.944979,155.145388,0.306007,0.160325,4.3e-05,161.238464,3.175,1416.244
