status,experiment_id,phase,repeat_index,scenario_id,random_seed,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w,database_trigger,job_id,operator,seed_workload,executor,strategy,data_source,source_workload_name,source_order,source_row_offset,source_max_prompt_tokens,request_manifest_path,request_manifest_sha256,request_manifest_rows,request_manifest_validated_rows,request_manifest_validation_status,organizer,organizer_partition_mode,organizer_partitions,daft_runner,organizer_partition_effective,model_backend,model_endpoint_url,model_name,model_request_timeout_s,total_rows,written_rows,db_fetch_rows,ray_batch_rows,batching_policy,token_budget,token_budget_policy,token_budget_candidates,token_budget_target_service_ms,token_budget_arrival_ewma_alpha,embedding_dim,embedding_vector_dim,completion_max_tokens,completion_return_token_ids,completion_prompt_format,completion_protocol,completion_http_transport,completion_temperature,output_cost_mode,output_cost_source,packing_cost_unit,cost_model_id,cost_tokenizer_id,packing_algorithm,packing_scope,packing_budget_utilization_mean,packing_budget_utilization_p95,packing_oversized_rows,packing_input_rows,packing_batch_count,batch_estimated_cost_units_p50,batch_estimated_cost_units_p95,batch_estimated_cost_units_p99,batch_estimated_cost_units_max,organization_batch_count,organization_batch_rows_mean,organization_batch_rows_max,organization_batch_cost_units_mean,organization_batch_cost_units_p95,organization_row_cap_hit_ratio,service_quantum_tokens,service_quantum_count,service_quantum_rows_mean,service_quantum_work_mean,service_quantum_work_p95,service_quantum_oversized_rows,model_workers,ray_version,actor_workers_per_endpoint,ray_actor_max_concurrency,ray_worker_num_cpus,ray_worker_num_gpus,endpoint_count,actor_worker_count,actor_worker_submission_counts,actor_worker_routing,actor_ready_s,actor_pool_slots_per_endpoint,actor_worker_max_running,actor_worker_max_active_work,actor_worker_failures,actor_worker_slot_held_utilization,max_inflight_limit,admission_scope,per_endpoint_inflight_limit,max_active_work_per_endpoint,max_active_work_per_endpoint_seen,shared_credit_coordinator_name,shared_credit_request_limit,shared_credit_work_limit,shared_credit_quantum,shared_credit_job_weight,effective_global_inflight_limit,endpoint_routing,pool_routing,endpoint_pool_ids,endpoint_gpu_ids,long_request_token_threshold,scheduling_policy,adaptive_min_inflight,adaptive_max_inflight,controller_min_window,controller_max_window,controller_initial_window,controller_additive_increase,controller_multiplicative_decrease,controller_congestion_kv_usage,controller_low_load_kv_usage,controller_low_load_running,adaptive_sample_interval_s,adaptive_downshifts,adaptive_upshifts,adaptive_limit_mean,control_trace_path,control_trace_events,arrival_replay,arrival_time_scale,arrival_replay_preload,arrival_replay_start_epoch_s,arrival_replay_observed_start_epoch_s,submission_granularity,flush_policy,flush_timeout_ms,flush_max_wait_ms,flush_ewma_alpha,flush_deadband_ratio,flush_service_capacity_tokens_s_per_endpoint,flush_trace_output,flush_trace_path,flush_trace_events,submission_trace_path,submission_trace_events,resource_trace_path,resource_trace_events,resource_sample_interval_s,resource_metrics_status,gpu_utilization_pct_mean,gpu_utilization_pct_p50,gpu_utilization_pct_p95,gpu_utilization_pct_max,gpu_utilization_below_10pct_ratio,gpu_memory_used_mib_mean,gpu_memory_used_mib_max,gpu_memory_utilization_pct_mean,gpu_memory_utilization_pct_max,gpu_power_w_mean,gpu_power_w_max,gpu_energy_j,energy_j_per_1k_observed_tokens,vllm_running_mean,vllm_running_p50,vllm_running_p95,vllm_running_max,vllm_waiting_mean,vllm_waiting_p50,vllm_waiting_p95,vllm_waiting_max,vllm_kv_cache_usage_mean,vllm_kv_cache_usage_p50,vllm_kv_cache_usage_p95,vllm_kv_cache_usage_max,mfu_estimation_method,mfu_time_basis,model_flops_per_token,gpu_peak_tflops,mfu_precision,mfu_status,mfu_estimate,request_trace_path,request_trace_events,request_e2e_s_p50,request_e2e_s_p95,request_e2e_s_p99,request_slo_target_ms,request_slo_violation_ratio,request_slo_goodput_per_s,request_actual_output_tokens_observed,request_actual_output_tokens_p50,request_actual_output_tokens_p95,request_actual_output_tokens_p99,request_finish_reason_observed,request_finish_reason_stop_ratio,request_finish_reason_length_ratio,latency_granularity,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,batch_rows_min,batch_rows_max,batch_rows_mean,batch_tokens_min,batch_tokens_max,batch_tokens_mean,batch_tokens_p50,batch_tokens_p95,batch_service_s_p50,batch_service_s_p95,batch_service_s_p99,http_headers_wait_s_p50,http_headers_wait_s_p95,http_headers_wait_s_p99,http_body_read_s_p50,http_body_read_s_p95,http_body_read_s_p99,vllm_metrics_status,vllm_prompt_tokens_delta,vllm_generation_tokens_delta,vllm_request_success_delta,vllm_estimated_flops_per_gpu_delta,vllm_e2e_request_latency_mean_s,vllm_request_queue_time_mean_s,vllm_request_inference_time_mean_s,vllm_request_prefill_time_mean_s,vllm_request_decode_time_mean_s,vllm_num_requests_running_after,vllm_num_requests_waiting_after,vllm_kv_cache_usage_perc_after,vllm_prefix_cache_queries_delta,vllm_prefix_cache_hits_delta,vllm_prefix_cache_hit_rate,vllm_time_to_first_token_mean_s,db_fetch_s,arrow_build_s,source_fetch_s,organizer_from_arrow_s,organizer_plan_s,organizer_collect_s,organization_policy_family,batch_prompt_token_spread_mean,prefix_group_ratio,organizer_warnings,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s,tokens_per_s,model_request_tokens_per_s,operator_tokens_per_s
ok,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,fixed_rows_16,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,28614.0,49128.0,119.47,job_table,1128,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,16,fixed_rows,0,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,fixed_rows,organizer_input,0.0,0.0,0,2048,128,11867.0,17444.0,17684.0,18599,128,16.0,16,12387.75,17444,1.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,34;35;29;30,round_robin,1.335351,256,6;6;6;6,65315;65347;64833;64676,0;0;0;0,0.017798,256,per_endpoint,256,65536,65347,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/000_warmup_1_fixed_rows_16.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/000_warmup_1_fixed_rows_16.submissions.csv,128,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/000_warmup_1_fixed_rows_16.resources.csv,91,0.25,ok,86.49450549450549,100.0,100.0,100.0,0.10989010989010989,29947.384615384617,30112.0,60.95787456315058,61.29294903110243,655.1513186813187,824.95,23131.95892627834,13.967975362335515,220.94505494505495,255.0,321.0,331.0,3.2747252747252746,0.0,26.0,34.0,0.6361877980894028,0.717738791423002,0.9504873294346978,0.9925925925925926,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/000_warmup_1_fixed_rows_16.requests.csv,2048,21.124948,34.708739,35.022103,30000.0,0.210938,45.624068,2048,256.0,256.0,256.0,2048,0.208008,0.791992,submission,none,0,128,128,22,1656071,16,16,16.0,6431,18604,12938.054688,12611.0,17671.0,4.55609,4.868941,4.934799,4.553237,4.86405,4.931656,0.000871,0.003679,0.004593,ok,1170963,485108,2048,0.0,4.195741,0.025425,3.997076,0.420633,3.576443,0,0,0.0,1170963,549856,0.469576,0.621587,2.490193,0.0,2.490193,0.001245,0.000119,0.04662,none,1157.633,0.286133,,574.410337,31.557337,31.563854,0.266435,26.950296,0.245003,0.036971,2.4e-05,35.419901,57.821,46755.381,52478.161,52467.325
ok,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,sequential_tb,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,158.97,job_table,1129,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,256,token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.967793,0.997192,0,2048,50,32227.0,32676.0,32740.0,32740,50,40.96,60,31712.64,32676,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,12;12;12;14,round_robin,1.284483,256,2;2;2;2,64940;64864;65340;65171,0;0;0;0,0.007549,256,per_endpoint,256,65536,65340,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/001_warmup_1_sequential_tb.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/001_warmup_1_sequential_tb.submissions.csv,50,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/001_warmup_1_sequential_tb.resources.csv,88,0.25,ok,86.35795454545455,100.0,100.0,100.0,0.125,30112.0,30112.0,61.29294903110243,61.29294903110243,685.1063636363637,853.11,23251.34439808726,14.059174757886144,233.13636363636363,281.0,342.0,358.0,6.909090909090909,0.0,44.0,68.0,0.6576409822411684,0.7847953216374269,0.9859649122807017,1.0,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/001_warmup_1_sequential_tb.requests.csv,2048,19.996122,32.878092,33.47401,30000.0,0.174316,49.927426,2048,256.0,256.0,256.0,2048,0.213379,0.786621,submission,none,0,50,50,8,1653820,9,60,40.96,7888,35931,33076.4,33274.0,35321.0,4.726576,4.942317,6.468347,4.718525,4.932531,6.460475,0.000982,0.002923,0.003415,ok,1170963,482857,2048,0.0,4.332886,0.041007,4.075713,0.46458,3.611134,0,0,0.0,1170963,546928,0.467075,0.723983,2.500556,0.0,2.500556,0.001369,2.7e-05,0.051949,none,1317.32,0.129883,,231.525941,29.973449,29.986819,0.146791,27.945398,0.665367,0.024634,4.4e-05,33.86916,60.468,48829.672,55176.167,55151.565
ok,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,length_align_tb,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,167.67000000000002,job_table,1130,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,256,length_align_token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.967793,0.999268,0,2048,50,32368.0,32744.0,32766.0,32766,50,40.96,170,31712.64,32744,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,12;11;13;14,round_robin,1.358904,256,2;2;2;2,65329;65218;65302;65298,0;0;0;0,0.007524,256,per_endpoint,256,65536,65329,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/002_warmup_1_length_align_tb.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/002_warmup_1_length_align_tb.submissions.csv,50,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/002_warmup_1_length_align_tb.resources.csv,106,0.25,ok,91.81603773584905,100.0,100.0,100.0,0.0660377358490566,30112.0,30112.0,61.29294903110243,61.29294903110243,723.7233018867925,883.9000000000001,29769.23554737449,17.982325009045454,235.89622641509433,177.0,699.0,759.0,19.38679245283019,13.0,63.0,109.0,0.8067568685636922,0.9228070175438596,0.9984405458089669,1.0,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/002_warmup_1_length_align_tb.requests.csv,2048,14.080373,39.05439,40.692683,30000.0,0.206543,39.46254,2048,256.0,256.0,256.0,2048,0.209473,0.790527,submission,none,0,50,50,8,1655472,1,170,40.96,1742,42364,33109.44,33135.0,37815.0,5.828454,7.015748,10.036292,5.822337,7.007908,10.027227,0.00107,0.001789,0.002096,ok,1170963,484509,2048,0.0,5.47279,0.276373,4.989083,0.502643,4.48644,0,0,0.0,1739879,83920,0.048233,0.988792,1.144552,0.0,1.144552,0.001304,2.7e-05,0.145546,length_align,28.7,0.025879,,296.358062,38.484285,38.496505,0.145222,34.386605,0.818729,0.024934,3e-05,41.178292,49.735,40202.542,43016.831,43003.177
ok,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,172.21,job_table,1131,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,256,best_fit_token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,best_fit_decreasing,organizer_input,0.987544,1.0,0,2048,49,32768.0,32768.0,32768.0,32768,49,41.795918,136,32359.836735,32768,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,12;10;13;14,round_robin,1.29141,256,2;2;2;2,65536;65536;65536;65536,0;0;0;0,0.007384,256,per_endpoint,256,65536,65536,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/003_warmup_1_best_fit_tb.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/003_warmup_1_best_fit_tb.submissions.csv,49,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/003_warmup_1_best_fit_tb.resources.csv,104,0.25,ok,91.59134615384616,100.0,100.0,100.0,0.057692307692307696,30112.0,30112.0,61.29294903110243,61.29294903110243,709.3611538461538,874.77,28280.924872505675,17.07562592832437,219.72115384615384,191.0,465.0,553.0,21.192307692307693,16.0,62.0,92.0,0.7855987577620662,0.8651072124756335,0.9961013645224172,1.0,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/003_warmup_1_best_fit_tb.requests.csv,2048,30.331021,39.850956,39.850956,30000.0,0.52002,24.430189,2048,256.0,256.0,256.0,2048,0.20459,0.79541,submission,none,0,49,49,8,1656216,20,136,41.795918,28264,38215,33800.326531,33561.0,37194.0,5.67396,8.796634,9.839768,5.663396,8.78969,9.833192,0.001175,0.001794,0.006778,ok,1170963,485253,2048,0.0,5.089445,0.289721,4.547571,0.517279,4.030292,0,0,0.0,1352826,160704,0.118791,1.061724,0.810251,0.0,0.810251,0.001214,2.9e-05,0.095591,none,585.816,0.028809,,286.68276,37.941195,37.956228,0.11886,33.404898,0.814754,0.026153,1.8e-05,40.237102,50.898,41161.414,43652.183,43634.894
ok,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,row_cap_aware_tb,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,168.01999999999998,job_table,1132,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,256,row_cap_aware_token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,row_cap_aware_best_fit_decreasing,organizer_input,0.987544,1.0,0,2048,49,32766.0,32768.0,32768.0,32768,49,41.795918,136,32359.836735,32768,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,12;11;12;14,round_robin,1.330365,256,2;2;2;2,65535;65536;65536;65536,0;0;0;0,0.007612,256,per_endpoint,256,65536,65536,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/004_warmup_1_row_cap_aware_tb.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/004_warmup_1_row_cap_aware_tb.submissions.csv,49,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/004_warmup_1_row_cap_aware_tb.resources.csv,105,0.25,ok,90.78571428571429,100.0,100.0,100.0,0.08571428571428572,30112.0,30112.0,61.29294903110243,61.29294903110243,708.1422857142857,878.7,28731.191628283264,17.364328529552743,206.7047619047619,184.0,462.0,552.0,21.066666666666666,16.0,63.0,101.0,0.7833285466610715,0.8573099415204678,0.9980506822612085,1.0,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/004_warmup_1_row_cap_aware_tb.requests.csv,2048,32.898526,40.582861,40.582861,30000.0,0.599609,20.014202,2048,256.0,256.0,256.0,2048,0.205566,0.794434,submission,none,0,49,49,8,1654610,20,136,41.795918,29734,38214,33767.55102,33491.0,37732.0,5.832467,8.718565,9.947876,5.825355,8.712398,9.940505,0.001074,0.001634,0.001794,ok,1170963,483647,2048,0.0,4.926259,0.311005,4.378582,0.520839,3.857744,0,0,0.0,1363202,93680,0.068721,1.070747,2.198809,0.0,2.198809,0.001646,4.1e-05,0.162622,none,517.571,0.028809,,290.610336,37.302603,37.316148,0.10902,34.395879,0.838924,0.023471,2.9e-05,40.970908,49.987,40384.998,44356.422,44340.321
ok,rc1_dataorg_4ep_1.5b_cacheON,formal,1,length_align_tb,20260729,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,snapshot,NVIDIA GeForce RTX 4090;NVIDIA GeForce RTX 4090,0.0,30112.0,49128.0,178.51,job_table,1133,ai_complete,synthetic,ray_actor,coalesced,daft_postgres,sharegpt_multiturn,doc_id,0,1500,/root/autodl-tmp/gates/sharegpt_multiturn_2048.jsonl,6d7d1a2d294236db07ef05e2cfd87d27983cc4514a14acb78430819a46d84d1a,2048,2048,ok,daft,none,0,native,true,compatible_http,http://127.0.0.1:8000/v1/completions;http://127.0.0.1:8001/v1/completions;http://127.0.0.1:8002/v1/completions;http://127.0.0.1:8003/v1/completions,qwen2.5-1.5b,300.0,2048,0,2048,256,length_align_token_budget,32768,static,"2048,4096,8192,16384",2000.0,0.3,128,128,256,True,raw,completions,httpx_async,0.0,trace_target_output,burstgpt_unpaired_trace_metadata,tokens,qwen2.5-1.5b,qwen2.5-1.5b,sequential,organizer_input,0.967793,0.999268,0,2048,50,32368.0,32744.0,32766.0,32766,50,40.96,170,31712.64,32744,0.0,0,0,0.0,0.0,0.0,0,2,2.56.1,1,256,0.5,0,4,4,12;11;13;14,round_robin,1.328185,256,2;2;2;2,65329;65218;65302;65298,0;0;0;0,0.007496,256,per_endpoint,256,65536,65329,,0,0,0,1,1024,least_queued,none,default;default;default;default,0;0;1;1,0,static,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.0,,0,False,1.0,,0.0,0.0,batch,immediate,25.0,50.0,0.3,0.1,0.0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/005_formal_1_length_align_tb.flush.csv,,0,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/005_formal_1_length_align_tb.submissions.csv,50,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/005_formal_1_length_align_tb.resources.csv,105,0.25,ok,92.88095238095238,100.0,100.0,100.0,0.05714285714285714,30112.0,30112.0,61.29294903110243,61.29294903110243,720.4764761904762,881.39,29169.378757177597,17.612008757996424,236.88571428571427,178.0,706.0,761.0,18.419047619047618,12.0,63.0,95.0,0.8212526245955177,0.9196881091617933,0.9988304093567252,1.0,configured_flops_per_observed_token,operator_wall_s,0.0,165.0,bf16_dense_fp32_accumulate,unavailable:missing_model_flops_per_token,,/root/autodl-tmp/ai-operator/experiments/results/rc1_data_organization/dataorg_4ep_1.5b_cacheON_20260731/raw/005_formal_1_length_align_tb.requests.csv,2048,13.450177,38.416291,40.272601,30000.0,0.206543,39.957542,2048,256.0,256.0,256.0,2048,0.204102,0.795898,submission,none,0,50,50,8,1656221,1,170,40.96,1742,42491,33124.42,33197.0,37056.0,5.829901,7.316333,9.790183,5.816054,7.308523,9.781193,0.001131,0.002194,0.002343,ok,1170963,485258,2048,0.0,5.420336,0.250194,4.951114,0.487153,4.46396,0,0,0.0,1514975,98464,0.064994,0.958682,0.792443,0.0,0.792443,0.001194,2.5e-05,0.092051,length_align,28.7,0.025879,,294.934984,38.446981,38.457803,0.146239,34.400644,0.819063,0.024638,4e-05,40.668167,50.359,40725.243,43078.051,43065.929
