schema_version,experiment_id,phase,repeat_index,scenario_id,random_seed,job_id,server_version,pgvector_version,request_index,request_id,submission_id,doc_id,pool_id,endpoint_id,gpu_id,prompt_tokens,estimated_output_tokens,client_estimated_output_tokens,actual_output_tokens,output_token_source,total_tokens,finish_reason,prefix_key,status,error_type,arrival_epoch_s,flush_epoch_s,submit_epoch_s,service_start_epoch_s,completion_epoch_s,buffer_s,submit_to_service_s,service_s,service_clock_domain,e2e_s,request_time_origin,latency_granularity,slo_target_s,slo_met
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,0,1131:row:300957,1131:batch:0,300957,default,endpoint-0,0,1486,256,142,256,endpoint_request,1742,length,a81b9e8d2c2dfa94,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,1,1131:row:301832,1131:batch:0,301832,default,endpoint-0,0,1486,256,109,256,endpoint_request,1742,length,20dd59e8c266cd35,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,2,1131:row:301783,1131:batch:0,301783,default,endpoint-0,0,1476,256,181,256,endpoint_request,1732,length,66a8c5edf8aeafc7,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,3,1131:row:301934,1131:batch:0,301934,default,endpoint-0,0,1473,256,152,256,endpoint_request,1729,length,a3f6832171ca543a,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,4,1131:row:300407,1131:batch:0,300407,default,endpoint-0,0,1467,256,162,239,endpoint_request,1706,stop,af70be314e6ab0a9,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,5,1131:row:301390,1131:batch:0,301390,default,endpoint-0,0,1466,256,142,256,endpoint_request,1722,length,adb45f91e2143e9e,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,6,1131:row:300468,1131:batch:0,300468,default,endpoint-0,0,1466,249,169,256,endpoint_request,1722,length,cab9f380c1c52621,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,7,1131:row:301668,1131:batch:0,301668,default,endpoint-0,0,1439,256,175,256,endpoint_request,1695,length,5c1dd724a8d651d9,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,8,1131:row:301999,1131:batch:0,301999,default,endpoint-0,0,1436,256,151,198,endpoint_request,1634,stop,1b7e7b18c3f32812,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,9,1131:row:300386,1131:batch:0,300386,default,endpoint-0,0,1427,256,162,256,endpoint_request,1683,length,4632e184dca51bc1,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,10,1131:row:301950,1131:batch:0,301950,default,endpoint-0,0,1417,256,114,256,endpoint_request,1673,length,acc78ff4f4bce502,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,11,1131:row:300309,1131:batch:0,300309,default,endpoint-0,0,1417,254,159,256,endpoint_request,1673,length,f5c3d62bc1bf8366,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,12,1131:row:300304,1131:batch:0,300304,default,endpoint-0,0,1413,256,145,203,endpoint_request,1616,stop,8c659caebc2c1d57,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,13,1131:row:301848,1131:batch:0,301848,default,endpoint-0,0,1413,256,147,256,endpoint_request,1669,length,8aeeb1bc9bbab7eb,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,14,1131:row:300653,1131:batch:0,300653,default,endpoint-0,0,1410,256,236,256,endpoint_request,1666,length,c7a54f5d430289bb,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,15,1131:row:301863,1131:batch:0,301863,default,endpoint-0,0,1410,256,134,256,endpoint_request,1666,length,1489577c37fc30cc,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,16,1131:row:301857,1131:batch:0,301857,default,endpoint-0,0,1406,256,202,256,endpoint_request,1662,length,9d7cff23304adc04,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,17,1131:row:301851,1131:batch:0,301851,default,endpoint-0,0,1400,256,136,256,endpoint_request,1656,length,0d8d700b469600af,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
3,rc1_dataorg_4ep_1.5b_cacheON,warmup,1,best_fit_tb,20260729,1131,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5,18,1131:row:300433,1131:batch:0,300433,default,endpoint-0,0,1415,239,159,253,endpoint_request,1668,stop,614858b434390dad,completed,,1785499279.988529,1785499281.6870825,1785499281.8892572,1785499281.8948777,1785499287.7201521,1.6985535621643066,0.005620479583740234,5.822771072387695,backend,7.73162317276001,offline_job_start,submission,30.0,True
