scenario_id,formal_repeats,short_jct_s_mean,short_jct_s_sd,short_jct_s_cv,short_p99_s_mean,short_p99_s_sd,short_p99_s_cv,short_work_per_s_mean,short_work_per_s_sd,short_work_per_s_cv,group_tokens_per_s_mean,group_tokens_per_s_sd,group_tokens_per_s_cv,gpu_utilization_pct_mean_mean,gpu_utilization_pct_mean_sd,gpu_utilization_pct_mean_cv,mfu_pct_mean,mfu_pct_sd,mfu_pct_cv,vllm_running_mean_mean,vllm_running_mean_sd,vllm_running_mean_cv,vllm_waiting_mean_mean,vllm_waiting_mean_sd,vllm_waiting_mean_cv,vllm_kv_usage_pct_mean_mean,vllm_kv_usage_pct_mean_sd,vllm_kv_usage_pct_mean_cv,jain_fairness_mean,jain_fairness_sd,jain_fairness_cv,long_jct_s_mean
single_short_full_pool_all_at_t0,3,12.378859281539917,0.7988102941730059,0.06453020233974537,12.338402112325033,0.7640896095693039,0.061927760386901495,11980.592245571215,811.348293488072,0.06772188526723273,11726.103538458172,741.9888141791391,0.06327667257462243,89.51137676137677,1.1627923906683122,0.012990442474906107,41.82280176363269,3.6362535341224596,0.08694428351962755,186.20296087943146,3.596863514254438,0.019316897525509535,0.0,0.0,0.0,18.691527251020723,0.4036806725940384,0.02159698708258277,1.0,0.0,0.0,
single_short_half_pool_all_at_t0,3,19.682013511657715,0.015505794002469965,0.0007878154332779945,19.671313285827637,0.025668588380365304,0.0013048741590048517,7505.14543557691,4.634420553091317,0.0006174991001670144,7647.651661963781,169.9993311194516,0.02222895846119105,92.88341543513957,2.165942943906288,0.023318941640542542,22.865541915073567,0.512361544704391,0.022407583717341455,98.43000821018063,2.1442489122110624,0.02178450404710301,0.0,0.0,0.0,10.372561544574912,0.1946055170756965,0.018761567838320482,1.0,0.0,0.0,
staggered_shared_work_all_at_t0,3,15.956822872161865,0.6651089678643953,0.0416817917446924,15.92107860247294,0.6725604408904299,0.042243396800136675,9267.662006202989,384.2667975733013,0.04146318643430302,12245.031900472328,67.9468551188994,0.005548932470831578,97.08964478423417,0.9127744106417219,0.009401356989926305,45.56502511442019,1.1467517744471638,0.025167368427154575,102.43274215392553,2.8983345039436648,0.028295000631617787,1.1612413985839056,0.0890243583459097,0.07666309387046645,41.28725396405477,0.33693083679822144,0.008160650187381265,0.9720807019170598,0.00488333083331991,0.005023585823367746,64.37467567125957
staggered_static_partition_all_at_t0,3,31.24930691719055,1.00476656890662,0.03215324332053868,30.724057912826538,1.0397731412190072,0.03384231159077875,4729.178954419899,160.10992027084825,0.033855754204693236,9287.201858567483,26.643144745277215,0.002868802159253037,97.98532462863471,0.35540915779076165,0.0036271672226199756,34.79491135694113,0.4845079226963504,0.01392467759799875,68.4354954036311,1.55590739428638,0.022735385856559834,0.3574560435689161,0.2050675311763558,0.5736860094150837,25.640338519359833,0.2575368288903761,0.010044205488781748,0.8942838592089847,0.00804466030025411,0.00899564519409956,86.69368290901184
