status,experiment_id,phase,repeat_index,server_version,pgvector_version,gpu_metrics_status,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,database_trigger,job_id,executor,strategy,model_backend,embedding_endpoint_url,embedding_model,total_rows,written_rows,db_fetch_rows,ray_batch_rows,embedding_dim,model_workers,max_inflight_limit,writeback_mode,write_batch_rows,object_count,operator_invocations,max_inflight_seen,token_count,db_fetch_s,arrow_build_s,model_service_s,model_request_wall_s,operator_wall_s,submit_s,bounded_wait_s,avg_bounded_wait_s,fanin_s,writeback_s,e2e_s,rows_per_s
ok,gpu_key_batch_coalesced_nowrite_1024_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,1934,12227,job_table,242,python,coalesced,http_openai,http://localhost:8000/v1/embeddings,local-embedding,1024,0,256,256,384,1,2,none,0,4,4,1,41537,0.007605,0.002155,0.535745,0.543097,0.537018,0.0,0.0,0.0,0.0,6e-06,0.550161,1861.273
ok,gpu_key_batch_fine_nowrite_1024_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,8,1998,12227,job_table,243,python,fine,http_openai,http://localhost:8000/v1/embeddings,local-embedding,1024,0,256,256,384,1,2,none,0,1024,1024,1,41537,0.009397,0.002299,20.530983,20.606654,20.597075,0.0,0.0,0.0,0.0,4e-06,20.614335,49.674
ok,gpu_key_chain_nowrite_4096_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,1999,12227,job_table,244,python,coalesced,http_openai,http://localhost:8000/v1/embeddings,local-embedding,4096,0,512,256,384,1,2,none,0,16,16,1,167268,0.022169,0.003093,1.909698,1.9361,1.915237,0.0,0.0,0.0,0.0,6e-06,1.944228,2106.749
ok,gpu_key_chain_json_writeback_4096_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,1998,12227,job_table,245,python,coalesced,http_openai,http://localhost:8000/v1/embeddings,local-embedding,4096,4096,512,256,384,1,2,json_text,0,16,16,1,167268,0.022216,0.002909,1.829188,1.855042,1.833989,0.0,0.0,0.0,0.0,1.557315,3.420041,1197.647
ok,gpu_key_ray_actor_single_endpoint_4096_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,2003,12227,job_table,246,ray_actor,coalesced,http_openai,http://localhost:8000/v1/embeddings,local-embedding,4096,4096,512,256,384,1,2,json_text,0,16,16,2,167268,0.020097,0.003214,1.858955,1.93268,2.00854,0.015147,0.0,0.0,0.007539,1.585271,3.620968,1131.189
ok,gpu_key_ray_actor_dual_endpoint_4096_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,2001,12227,job_table,247,ray_actor,coalesced,http_openai,http://localhost:8000/v1/embeddings;http://localhost:8001/v1/embeddings,local-embedding,4096,4096,512,256,384,2,4,json_text,0,16,16,2,167268,0.021219,0.003834,2.190314,1.204101,1.292284,0.017039,0.0,0.0,0.006655,1.541332,2.861968,1431.183
ok,gpu_key_scale_json_writeback_8192_20260714,formal,1,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,snapshot,NVIDIA GeForce RTX 5070,9,2069,12227,job_table,248,python,coalesced,http_openai,http://localhost:8000/v1/embeddings,local-embedding,8192,8192,1024,256,384,1,2,json_text,0,32,32,1,336420,0.029263,0.004472,3.893267,3.9302,3.903015,0.0,0.0,0.0,0.0,3.159038,7.099717,1153.849
