schema_version,experiment_id,phase,repeat_index,job_id,server_version,pgvector_version,controller,trace_index,elapsed_s,fresh,inflight,k_max,running,waiting,kv_usage,sample_age_s,controller_action,reason,allowed
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,0,0.0,True,0,10,0,0,0.0,0.125,increase,low_load,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,1,0.04700000000593718,True,1,12,0,0,0.0,0.17200000000593718,increase,low_load,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,2,0.11000000000058208,True,2,14,0,0,0.0,0.23500000000058208,increase,low_load,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,3,0.20299999999406282,True,3,16,0,0,0.0,0.06199999999080319,increase,low_load,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,4,0.26600000000325963,True,4,16,0,0,0.0,0.125,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,5,0.3129999999946449,True,5,16,0,0,0.0,0.17199999999138527,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,6,0.3600000000005821,True,6,16,0,0,0.0,0.21899999999732245,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,7,0.4850000000005821,True,7,16,0,0,0.0,0.07899999999790452,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,8,0.5310000000026776,True,8,16,0,0,0.0,0.125,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,9,0.6410000000032596,True,9,16,0,0,0.0,0.23500000000058208,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,10,0.7189999999973224,True,10,16,0,0,0.0,0.046999999991385266,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,11,0.7970000000059372,True,11,16,0,0,0.0,0.125,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,12,0.8910000000032596,True,12,16,0,0,0.0,0.21899999999732245,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,13,1.0310000000026776,True,13,16,0,0,0.0,0.09300000000803266,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,14,1.0939999999973224,True,14,16,0,0,0.0,0.15600000000267755,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,15,1.1410000000032596,True,15,16,0,0,0.0,0.20300000000861473,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,16,1.2810000000026776,True,16,16,0,0,0.0,0.07800000000861473,hold,at_maximum,False
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,17,5.797000000005937,True,15,16,10,0,0.007031597685803304,0.20300000000861473,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,18,5.797000000005937,True,16,16,10,0,0.007031597685803304,0.20300000000861473,hold,at_maximum,False
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,19,6.202999999994063,True,15,16,20,0,0.015754339118825067,0.046999999991385266,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,20,6.202999999994063,True,16,16,20,0,0.015754339118825067,0.046999999991385266,hold,at_maximum,False
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,21,6.202999999994063,True,15,16,20,0,0.015754339118825067,0.046999999991385266,hold,at_maximum,True
1,adaptive_admission_mechanism_control_512_20260726,formal,3,1163,18.4 (Debian 18.4-1.pgdg12+1),0.8.2,aimd,22,6.202999999994063,True,16,16,20,0,0.015754339118825067,0.046999999991385266,hold,at_maximum,False
