sample_index,sample_epoch_s,gpu_index,gpu_name,gpu_utilization_pct,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_w
0,0.00023582205176353455,0,NVIDIA GeForce RTX 4090,20.0,23202.0,24564.0,215.39
0,0.00023582205176353455,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,143.84
1,0.40626173466444016,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,179.03
1,0.40626173466444016,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,138.04
2,0.7700207103043795,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,178.42
2,0.7700207103043795,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,130.72
3,1.1127004623413086,0,NVIDIA GeForce RTX 4090,97.0,23202.0,24564.0,120.16
3,1.1127004623413086,1,NVIDIA GeForce RTX 4090,13.0,22634.0,24564.0,141.36
4,1.4867010209709406,0,NVIDIA GeForce RTX 4090,0.0,23202.0,24564.0,188.85
4,1.4867010209709406,1,NVIDIA GeForce RTX 4090,0.0,22634.0,24564.0,140.74
